Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,14.06.2019,16.07.2019,GPC06190000327,165.4
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,14.06.2019,16.07.2019,GPC06190000328,527.7
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,14.06.2019,16.07.2019,GPC06190000329,-115.0
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,13.06.2019,16.07.2019,GPC06190000330,27.75
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,13.06.2019,16.07.2019,GPC06190000331,126.5
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,13.06.2019,16.07.2019,GPC06190000332,57.5
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,13.06.2019,16.07.2019,GPC06190000333,29.75
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,11.06.2019,16.07.2019,GPC06190000334,125.0
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,10.06.2019,16.07.2019,GPC06190000335,171.05
Stockport MBC,Services to Place,Highways & Transport Services,WWW.PLANNINGPORTAL.CO.,Fees and Charges,"Works - Construction, Repair & Maintenance  ",10.06.2019,16.07.2019,GPC06190000336,136.0
Stockport MBC,Corporate and Support Services,Central Support Costs,B.COM 177665-9L9O7 POL,Staff Training,Human Resources  ,07.06.2019,16.07.2019,GPC06190000337,120.0
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TFL VISITOR SHOP,Travelling Expenses,Human Resources Travel & Subsistence ,07.06.2019,16.07.2019,GPC06190000338,16.0
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,07.06.2019,16.07.2019,GPC06190000339,42.5
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,07.06.2019,16.07.2019,GPC06190000340,88.5
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,07.06.2019,16.07.2019,GPC06190000341,66.0
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,07.06.2019,16.07.2019,GPC06190000342,344.5
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,07.06.2019,16.07.2019,GPC06190000343,67.5
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,07.06.2019,16.07.2019,GPC06190000344,625.5
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,07.06.2019,16.07.2019,GPC06190000345,436.5
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,07.06.2019,16.07.2019,GPC06190000346,66.0
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,07.06.2019,16.07.2019,GPC06190000347,57.5
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,07.06.2019,16.07.2019,GPC06190000348,17.15
Stockport MBC,Services to Place,Highways & Transport Services,KNUSTON HALL,Travelling Expenses,Human Resources Travel & Subsistence ,07.06.2019,16.07.2019,GPC06190000349,65.0
Stockport MBC,Corporate and Support Services,Central Support Costs,HOLIDAY INNS,Staff Training,Human Resources  ,07.06.2019,16.07.2019,GPC06190000350,85.0
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE,Staff Training,Human Resources  ,06.06.2019,16.07.2019,GPC06190000351,65.5
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,06.06.2019,16.07.2019,GPC06190000352,66.2
Stockport MBC,Services to Place,Highways & Transport Services,EB  ADAPTING BLUE BADG,Travelling Expenses,Human Resources Travel & Subsistence ,06.06.2019,16.07.2019,GPC06190000353,340.0
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,05.06.2019,16.07.2019,GPC06190000354,108.2
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,31.05.2019,16.07.2019,GPC06190000355,19.15
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,31.05.2019,16.07.2019,GPC06190000356,40.5
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,31.05.2019,16.07.2019,GPC06190000357,42.6
Stockport MBC,Services to People,Adult Social Care,PARFETTS CASH&CARRY,Catering Supplies,Catering Food & Beverages ,01.07.2019,16.07.2019,GPC06190000358,58.46
Stockport MBC,Services to People,Adult Social Care,APPNA CASH & CARRY (MA,Catering Supplies,Catering Food & Beverages ,30.06.2019,16.07.2019,GPC06190000359,42.51
Stockport MBC,Services to People,Adult Social Care,TESCO STORES 5128,Catering Supplies,Catering Food & Beverages ,24.06.2019,16.07.2019,GPC06190000360,12.06
Stockport MBC,Services to People,Adult Social Care,YOUNIS CASH AND CARRY,Catering Supplies,Catering Food & Beverages ,21.06.2019,16.07.2019,GPC06190000361,33.74
Stockport MBC,Services to People,Adult Social Care,TESCO-STORES 2710,Catering Supplies,Catering Food & Beverages ,17.06.2019,16.07.2019,GPC06190000362,7.3
Stockport MBC,Services to People,Adult Social Care,ASDA STORE 4554,Catering Supplies,Catering Food & Beverages ,10.06.2019,16.07.2019,GPC06190000363,16.57
Stockport MBC,Services to People,Adult Social Care,APPNA CASH & CARRY (MA,Catering Supplies,Catering Food & Beverages ,06.06.2019,16.07.2019,GPC06190000364,21.96
Stockport MBC,Services to People,Adult Social Care,APPNA CASH & CARRY (MA,Catering Supplies,Catering Food & Beverages ,06.06.2019,16.07.2019,GPC06190000365,15.0
Stockport MBC,Services to People,Adult Social Care,ASDA STORE 4554,Catering Supplies,Catering Food & Beverages ,03.06.2019,16.07.2019,GPC06190000366,17.5
