Greener Homes Program - Eligible Ground Source Heat Pumps,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,,,,,,,,,,,,,,,
Note- Direct Expansion systems are not eligible,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
CL- Closed loop,,,,,,,,,,,,,,,,
OL - Open loop,,,,,,,,,,,,,,,,
COP - Coefficient of performance,,,,,,,,,,,,,,,,
,,,CLOSED LOOP (CL),,,,,,OPEN LOOP (OL),,,,,,,
AHRI Certified Reference No.,Brand name,Model number,"CL Cooling capacity
kW", CL Cooling capacity Btu/hour,"CL Heating capacity
kW","CL Heating capacity
Btu/hour",CL COP cooling ,CL COP heating,"OL Cooling capacity
kW","OL Cooling capacity
Btu/hour","OL Heating capacity 
kW","OL Heating capacity
Btu/hour",OL COP cooling,OL COP heating,,
202330475,"Aaon, Inc.",RN-007-2-0-BCAY-V0-10-000-A,21.72,74100,15.53,53000,4.89,3.6,23.3,79500,20.1,68600,6.1,4.5,,
202330473,"Aaon, Inc.",RN-007-3-0-ACAY-C0-10-000-A,23.12,78900,16.5,56300,4.98,3.5,24.76,84500,21.19,72300,6.33,4.4,,
202330476,"Aaon, Inc.",RN-007-3-0-BCAY-V0-10-000-A,21.72,74100,15.53,53000,4.89,3.6,23.3,79500,20.1,68600,6.1,4.5,,
202330474,"Aaon, Inc.",RN-007-4-0-ACAY-C0-10-000-A,23.12,78900,16.5,56300,4.98,3.5,24.76,84500,21.19,72300,6.33,4.4,,
202330477,"Aaon, Inc.",RN-007-4-0-BCAY-V0-10-000-A,21.72,74100,15.53,53000,4.89,3.6,23.3,79500,20.1,68600,6.1,4.5,,
202350408,"Aaon, Inc.",RN-008-2-0-ACAY-C0-10-000-A,26.58,90700,20.51,70000,4.19,3.3,28.75,98100,25.94,88500,5.28,4,,
202350411,"Aaon, Inc.",RN-008-2-0-BCAY-V0-10-000-A,25.41,86700,18.76,64000,4.1,3.3,27.58,94100,24.18,82500,5.13,4,,
202350409,"Aaon, Inc.",RN-008-3-0-ACAY-C0-10-000-A,26.58,90700,20.51,70000,4.19,3.3,28.75,98100,25.94,88500,5.28,4,,
202350412,"Aaon, Inc.",RN-008-3-0-BCAY-V0-10-000-A,25.41,86700,18.76,64000,4.1,3.3,27.58,94100,24.18,82500,5.13,4,,
202350410,"Aaon, Inc.",RN-008-4-0-ACAY-C0-10-000-A,26.58,90700,20.51,70000,4.19,3.3,28.75,98100,25.94,88500,5.28,4,,
202350413,"Aaon, Inc.",RN-008-4-0-BCAY-V0-10-000-A,25.41,86700,18.76,64000,4.1,3.3,27.58,94100,24.18,82500,5.13,4,,
202350414,"Aaon, Inc.",RN-009-2-0-ACAY-C0-10-000-A,30.8,105100,21.98,75000,5.69,3.9,33.12,113000,29.19,99600,7.47,5,,
202350417,"Aaon, Inc.",RN-009-2-0-BCAY-V0-10-000-A,29.63,101100,20.22,69000,5.6,3.9,31.94,109000,27.43,93600,7.33,5,,
202350415,"Aaon, Inc.",RN-009-3-0-ACAY-C0-10-000-A,30.8,105100,21.98,75000,5.69,3.9,33.12,113000,29.19,99600,7.47,5,,
202350418,"Aaon, Inc.",RN-009-3-0-BCAY-V0-10-000-A,29.63,101100,20.22,69000,5.6,3.9,31.94,109000,27.43,93600,7.33,5,,
202350416,"Aaon, Inc.",RN-009-4-0-ACAY-C0-10-000-A,30.8,105100,21.98,75000,5.69,3.9,33.12,113000,29.19,99600,7.47,5,,
202350419,"Aaon, Inc.",RN-009-4-0-BCAY-V0-10-000-A,29.63,101100,20.22,69000,5.6,3.9,31.94,109000,27.43,93600,7.33,5,,
202350420,"Aaon, Inc.",RN-010-2-0-ACAY-C0-10-000-A,33.64,114800,24.94,85100,4.25,3.2,36.49,124500,32.09,109500,5.51,4.1,,
202350423,"Aaon, Inc.",RN-010-2-0-BCAY-V0-10-000-A,32.47,110800,23.18,79100,4.16,3.2,35.32,120500,30.33,103500,5.36,4.1,,
202350421,"Aaon, Inc.",RN-010-3-0-ACAY-C0-10-000-A,33.64,114800,24.94,85100,4.25,3.2,36.49,124500,32.09,109500,5.51,4.1,,
202350424,"Aaon, Inc.",RN-010-3-0-BCAY-V0-10-000-A,32.47,110800,23.18,79100,4.16,3.2,35.32,120500,30.33,103500,5.36,4.1,,
202350422,"Aaon, Inc.",RN-010-4-0-ACAY-C0-10-000-A,33.64,114800,24.94,85100,4.25,3.2,36.49,124500,32.09,109500,5.51,4.1,,
202350425,"Aaon, Inc.",RN-010-4-0-BCAY-V0-10-000-A,32.47,110800,23.18,79100,4.16,3.2,35.32,120500,30.33,103500,5.36,4.1,,
202350426,"Aaon, Inc.",RN-011-2-0-ACAY-C0-10-000-A,37.89,129300,27.96,95400,5.13,3.6,37.81,129000,36.11,123200,6.45,4.6,,
202350429,"Aaon, Inc.",RN-011-2-0-BCAY-V0-10-000-A,36.72,125300,26.2,89400,5.04,3.6,36.63,125000,34.35,117200,6.3,4.6,,
202350427,"Aaon, Inc.",RN-011-3-0-ACAY-C0-10-000-A,37.89,129300,27.96,95400,5.13,3.6,37.81,129000,36.11,123200,6.45,4.6,,
202350430,"Aaon, Inc.",RN-011-3-0-BCAY-V0-10-000-A,36.72,125300,26.2,89400,5.04,3.6,36.63,125000,34.35,117200,6.3,4.6,,
202350428,"Aaon, Inc.",RN-011-4-0-ACAY-C0-10-000-A,37.89,129300,27.96,95400,5.13,3.6,37.81,129000,36.11,123200,6.45,4.6,,
202350431,"Aaon, Inc.",RN-011-4-0-BCAY-V0-10-000-A,36.72,125300,26.2,89400,5.04,3.6,36.63,125000,34.35,117200,6.3,4.6,,
202330433,"Aaon, Inc.",RQ-002-1-0-DCAY-S0-10-000-A,6.98,23800,4.72,16100,4.63,3.2,7.5,25600,6.18,21100,6.01,4.3,,
202330434,"Aaon, Inc.",RQ-002-2-0-DCAY-S0-10-000-A,6.98,23800,4.72,16100,4.63,3.2,7.5,25600,6.18,21100,6.01,4.3,,
202330435,"Aaon, Inc.",RQ-002-3-0-DCAY-S0-10-000-A,6.98,23800,4.72,16100,4.63,3.2,7.5,25600,6.18,21100,6.01,4.3,,
202330436,"Aaon, Inc.",RQ-003-1-0-BCAY-V0-10-000-A,11.25,38400,8.21,28000,4.75,3.3,12.48,42600,10.87,37100,6.77,4.3,,
202330437,"Aaon, Inc.",RQ-003-1-0-DCAY-S0-10-000-A,9.79,33400,6.83,23300,4.16,3.1,10.52,35900,8.97,30600,5.19,3.9,,
202330438,"Aaon, Inc.",RQ-003-2-0-BCAY-V0-10-000-A,11.25,38400,8.21,28000,4.75,3.3,12.48,42600,10.87,37100,6.77,4.3,,
202330441,"Aaon, Inc.",RQ-003-2-0-DCAY-S0-10-000-A,9.79,33400,6.83,23300,4.16,3.1,10.52,35900,8.97,30600,5.19,3.9,,
202330439,"Aaon, Inc.",RQ-003-3-0-BCAY-V0-10-000-A,11.25,38400,8.21,28000,4.75,3.3,12.48,42600,10.87,37100,6.77,4.3,,
202330442,"Aaon, Inc.",RQ-003-3-0-DCAY-S0-10-000-A,9.79,33400,6.83,23300,4.16,3.1,10.52,35900,8.97,30600,5.19,3.9,,
202330440,"Aaon, Inc.",RQ-003-4-0-BCAY-V0-10-000-A,11.25,38400,8.21,28000,4.75,3.3,12.48,42600,10.87,37100,6.77,4.3,,
202330443,"Aaon, Inc.",RQ-003-4-0-DCAY-S0-10-000-A,9.79,33400,6.83,23300,4.16,3.1,10.52,35900,8.97,30600,5.19,3.9,,
202330444,"Aaon, Inc.",RQ-004-1-0-BCAY-V0-10-000-A,14.21,48500,9.94,33900,4.92,3.6,15.83,54000,13.31,45400,6.89,4.6,,
202330445,"Aaon, Inc.",RQ-004-1-0-DCAY-S0-10-000-A,13.98,47700,9.88,33700,4.78,3.5,15.53,53000,13.1,44700,6.39,4.6,,
202330446,"Aaon, Inc.",RQ-004-2-0-BCAY-V0-10-000-A,14.21,48500,9.94,33900,4.92,3.6,15.83,54000,13.31,45400,6.89,4.6,,
202330449,"Aaon, Inc.",RQ-004-2-0-DCAY-S0-10-000-A,13.98,47700,9.88,33700,4.78,3.5,15.53,53000,13.1,44700,6.39,4.6,,
202330447,"Aaon, Inc.",RQ-004-3-0-BCAY-V0-10-000-A,14.21,48500,9.94,33900,4.92,3.6,15.83,54000,13.31,45400,6.89,4.6,,
202330450,"Aaon, Inc.",RQ-004-3-0-DCAY-S0-10-000-A,13.98,47700,9.88,33700,4.78,3.5,15.53,53000,13.1,44700,6.39,4.6,,
202330448,"Aaon, Inc.",RQ-004-4-0-BCAY-V0-10-000-A,14.21,48500,9.94,33900,4.92,3.6,15.83,54000,13.31,45400,6.89,4.6,,
202330451,"Aaon, Inc.",RQ-004-4-0-DCAY-S0-10-000-A,13.98,47700,9.88,33700,4.78,3.5,15.53,53000,13.1,44700,6.39,4.6,,
202330460,"Aaon, Inc.",RQ-006-2-0-BCAY-V0-10-000-A,19.81,67600,15.74,53700,4.22,3.3,20.54,70100,19.52,66600,5.19,4,,
202330463,"Aaon, Inc.",RQ-006-2-0-DCAY-S0-10-000-A,19.75,67400,16.09,54900,4.54,3.3,20.31,69300,18.87,64400,5.42,4,,
202330461,"Aaon, Inc.",RQ-006-3-0-BCAY-V0-10-000-A,19.81,67600,15.74,53700,4.22,3.3,20.54,70100,19.52,66600,5.19,4,,
202330464,"Aaon, Inc.",RQ-006-3-0-DCAY-S0-10-000-A,19.75,67400,16.09,54900,4.54,3.3,20.31,69300,18.87,64400,5.42,4,,
202330462,"Aaon, Inc.",RQ-006-4-0-BCAY-V0-10-000-A,19.81,67600,15.74,53700,4.22,3.3,20.54,70100,19.52,66600,5.19,4,,
202330465,"Aaon, Inc.",RQ-006-4-0-DCAY-S0-10-000-A,19.75,67400,16.09,54900,4.54,3.3,20.31,69300,18.87,64400,5.42,4,,
202330478,"Aaon, Inc.",SB-003-1-0-BCBC-V0-10-000-A,11.17,38100,8.32,28400,4.63,3.2,12.16,41500,10.37,35400,6.04,3.7,,
202330479,"Aaon, Inc.",SB-003-2-0-BCAC-V0-10-000-A,10.93,37300,8.18,27900,4.72,3.3,11.78,40200,10.49,35800,5.98,3.8,,
202330480,"Aaon, Inc.",SB-003-2-0-BCBC-V0-10-000-A,11.17,38100,8.32,28400,4.63,3.2,12.16,41500,10.37,35400,6.04,3.7,,
202330481,"Aaon, Inc.",SB-003-3-0-BCAC-V0-10-000-A,10.93,37300,8.18,27900,4.72,3.3,11.78,40200,10.49,35800,5.98,3.8,,
202330482,"Aaon, Inc.",SB-003-3-0-BCBC-V0-10-000-A,11.17,38100,8.32,28400,4.63,3.2,12.16,41500,10.37,35400,6.04,3.7,,
202330483,"Aaon, Inc.",SB-003-4-0-BCAC-V0-10-000-A,10.93,37300,8.18,27900,4.72,3.3,11.78,40200,10.49,35800,5.98,3.8,,
202330484,"Aaon, Inc.",SB-003-4-0-BCBC-V0-10-000-A,11.17,38100,8.32,28400,4.63,3.2,12.16,41500,10.37,35400,6.04,3.7,,
202330485,"Aaon, Inc.",SB-004-1-0-BCAC-V0-10-000-A,13.31,45400,9.96,34000,4.69,3.4,14.42,49200,12.95,44200,5.89,3.9,,
202330486,"Aaon, Inc.",SB-004-1-0-BCBC-V0-10-000-A,12.69,43300,10.55,36000,4.84,3.4,14.1,48100,14.74,50300,6.36,4.2,,
202330487,"Aaon, Inc.",SB-004-2-0-BCAC-V0-10-000-A,13.31,45400,9.96,34000,4.69,3.4,14.42,49200,12.95,44200,5.89,3.9,,
202330488,"Aaon, Inc.",SB-004-2-0-BCBC-V0-10-000-A,12.69,43300,10.55,36000,4.84,3.4,14.1,48100,14.74,50300,6.36,4.2,,
202330489,"Aaon, Inc.",SB-004-3-0-BCAC-V0-10-000-A,13.31,45400,9.96,34000,4.69,3.4,14.42,49200,12.95,44200,5.89,3.9,,
202330490,"Aaon, Inc.",SB-004-3-0-BCBC-V0-10-000-A,12.69,43300,10.55,36000,4.84,3.4,14.1,48100,14.74,50300,6.36,4.2,,
202330491,"Aaon, Inc.",SB-004-4-0-BCAC-V0-10-000-A,13.31,45400,9.96,34000,4.69,3.4,14.42,49200,12.95,44200,5.89,3.9,,
202330492,"Aaon, Inc.",SB-004-4-0-BCBC-V0-10-000-A,12.69,43300,10.55,36000,4.84,3.4,14.1,48100,14.74,50300,6.36,4.2,,
202330501,"Aaon, Inc.",SB-006-2-0-BCAC-V0-10-000-A,21.28,72600,17.06,58200,4.72,3.5,22.86,78000,24,81900,5.69,4.1,,
202330502,"Aaon, Inc.",SB-006-2-0-BCBC-V0-10-000-A,22.8,77800,17.17,58600,4.72,3.4,24.18,82500,22.95,78300,5.77,4,,
202330503,"Aaon, Inc.",SB-006-3-0-BCAC-V0-10-000-A,21.28,72600,17.06,58200,4.72,3.5,22.86,78000,24,81900,5.69,4.1,,
202330504,"Aaon, Inc.",SB-006-3-0-BCBC-V0-10-000-A,22.8,77800,17.17,58600,4.72,3.4,24.18,82500,22.95,78300,5.77,4,,
202330505,"Aaon, Inc.",SB-006-4-0-BCAC-V0-10-000-A,21.28,72600,17.06,58200,4.72,3.5,22.86,78000,24,81900,5.69,4.1,,
202330506,"Aaon, Inc.",SB-006-4-0-BCBC-V0-10-000-A,22.8,77800,17.17,58600,4.72,3.4,24.18,82500,22.95,78300,5.77,4,,
202330507,"Aaon, Inc.",SB-007-2-0-BCAC-V0-10-000-A,26.87,91700,19.34,66000,4.57,3.2,27.9,95200,25.26,86200,5.36,3.7,,
202330508,"Aaon, Inc.",SB-007-2-0-BCBC-V0-10-000-A,28.08,95800,19.84,67700,4.69,3.2,28.63,97700,25,85300,5.57,3.7,,
202330509,"Aaon, Inc.",SB-007-3-0-BCAC-V0-10-000-A,26.87,91700,19.34,66000,4.57,3.2,27.9,95200,25.26,86200,5.36,3.7,,
202330510,"Aaon, Inc.",SB-007-3-0-BCBC-V0-10-000-A,28.08,95800,19.84,67700,4.69,3.2,28.63,97700,25,85300,5.57,3.7,,
202330511,"Aaon, Inc.",SB-007-4-0-BCAC-V0-10-000-A,26.87,91700,19.34,66000,4.57,3.2,27.9,95200,25.26,86200,5.36,3.7,,
202330512,"Aaon, Inc.",SB-007-4-0-BCBC-V0-10-000-A,28.08,95800,19.84,67700,4.69,3.2,28.63,97700,25,85300,5.57,3.7,,
202350432,"Aaon, Inc.",SB-009-2-0-BCAC-V0-10-000-A,30.07,102600,20.98,71600,4.54,3.2,32.15,109700,27.84,95000,5.54,3.8,,
202350433,"Aaon, Inc.",SB-009-2-0-BCBC-V0-10-000-A,30.98,105700,21.48,73300,4.63,3.2,33.35,113800,27.49,93800,5.83,3.8,,
202350434,"Aaon, Inc.",SB-009-3-0-BCAC-V0-10-000-A,30.07,102600,20.98,71600,4.54,3.2,32.15,109700,27.84,95000,5.54,3.8,,
202350435,"Aaon, Inc.",SB-009-3-0-BCBC-V0-10-000-A,30.98,105700,21.48,73300,4.63,3.2,33.35,113800,27.49,93800,5.83,3.8,,
202350436,"Aaon, Inc.",SB-009-4-0-BCAC-V0-10-000-A,30.07,102600,20.98,71600,4.54,3.2,32.15,109700,27.84,95000,5.54,3.8,,
202350437,"Aaon, Inc.",SB-009-4-0-BCBC-V0-10-000-A,30.98,105700,21.48,73300,4.63,3.2,33.35,113800,27.49,93800,5.83,3.8,,
202350438,"Aaon, Inc.",SB-010-2-0-BCAC-V0-10-000-A,31.71,108200,23.24,79300,4.19,3.1,34.58,118000,31.94,109000,5.42,3.8,,
202350439,"Aaon, Inc.",SB-010-2-0-BCBC-V0-10-000-A,32.85,112100,23.59,80500,4.07,3.1,36.11,123200,31.56,107700,5.51,3.7,,
202350440,"Aaon, Inc.",SB-010-3-0-BCAC-V0-10-000-A,31.71,108200,23.24,79300,4.19,3.1,34.58,118000,31.94,109000,5.42,3.8,,
202350441,"Aaon, Inc.",SB-010-3-0-BCBC-V0-10-000-A,32.85,112100,23.59,80500,4.07,3.1,36.11,123200,31.56,107700,5.51,3.7,,
202350442,"Aaon, Inc.",SB-010-4-0-BCAC-V0-10-000-A,31.71,108200,23.24,79300,4.19,3.1,34.58,118000,31.94,109000,5.42,3.8,,
202350443,"Aaon, Inc.",SB-010-4-0-BCBC-V0-10-000-A,32.85,112100,23.59,80500,4.07,3.1,36.11,123200,31.56,107700,5.51,3.7,,
202330574,"Aaon, Inc.",WH-006-1-H-ACAC-C0-10-200-A,1.88,6400,1.35,4600,5.04,3.6,2.08,7100,1.73,5900,7.09,4.1,,
202330575,"Aaon, Inc.",WH-006-A-H-ACAC-C0-10-200-A,1.88,6400,1.35,4600,5.04,3.6,2.08,7100,1.73,5900,7.09,4.1,,
202330573,"Aaon, Inc.",WH-006-B-H-ACAC-C0-10-200-A,1.88,6400,1.35,4600,5.04,3.6,2.08,7100,1.73,5900,7.09,4.1,,
202330272,"Aaon, Inc.",WH-009-1-H-ACAC-C0-10-200-A,2.73,9300,2.27,7750,5.07,3.8,3.02,10300,2.58,8800,6.83,4.2,,
202330273,"Aaon, Inc.",WH-009-A-H-ACAC-C0-10-200-A,2.73,9300,2.27,7750,5.07,3.8,3.02,10300,2.58,8800,6.83,4.2,,
202330271,"Aaon, Inc.",WH-009-B-H-ACAC-C0-10-200-A,2.73,9300,2.27,7750,5.07,3.8,3.02,10300,2.58,8800,6.83,4.2,,
202330275,"Aaon, Inc.",WH-012-1-H-ACAC-C0-10-200-A,3.46,11800,2.96,10100,4.4,3.6,3.9,13300,3.69,12600,6.07,4.1,,
202330276,"Aaon, Inc.",WH-012-A-H-ACAC-C0-10-200-A,3.46,11800,2.96,10100,4.4,3.6,3.9,13300,3.69,12600,6.07,4.1,,
202330274,"Aaon, Inc.",WH-012-B-H-ACAC-C0-10-200-A,3.46,11800,2.96,10100,4.4,3.6,3.9,13300,3.69,12600,6.07,4.1,,
202330277,"Aaon, Inc.",WH-015-1-H-ACAC-C0-10-100-A,4.31,14700,3.25,11100,5.33,4.8,4.84,16500,4.28,14600,7.65,4.9,,
202330279,"Aaon, Inc.",WH-015-1-H-ACAC-C0-10-200-A,4.31,14700,3.19,10900,5.83,5.2,5.01,17100,4.22,14400,8.76,5.2,,
202330278,"Aaon, Inc.",WH-015-A-H-ACAC-C0-10-100-A,4.31,14700,3.25,11100,5.33,4.8,4.84,16500,4.28,14600,7.65,4.9,,
202330280,"Aaon, Inc.",WH-015-A-H-ACAC-C0-10-200-A,4.31,14700,3.19,10900,5.83,5.2,5.01,17100,4.22,14400,8.76,5.2,,
202330281,"Aaon, Inc.",WH-018-1-H-ACAC-C0-10-100-A,5.16,17600,3.96,13500,5.16,4.4,5.74,19600,5.16,17600,6.89,4.6,,
202330283,"Aaon, Inc.",WH-018-1-H-ACAC-C0-10-200-A,5.07,17300,3.9,13300,5.63,4.7,5.71,19500,4.72,16100,7.77,4.8,,
202330282,"Aaon, Inc.",WH-018-A-H-ACAC-C0-10-100-A,5.16,17600,3.96,13500,5.16,4.4,5.74,19600,5.16,17600,6.89,4.6,,
202330284,"Aaon, Inc.",WH-018-A-H-ACAC-C0-10-200-A,5.07,17300,3.9,13300,5.63,4.7,5.71,19500,4.72,16100,7.77,4.8,,
202330285,"Aaon, Inc.",WH-024-1-H-ACAC-C0-10-100-A,7.09,24200,4.69,16000,4.84,3.1,8.24,28100,6.1,20800,6.68,3.6,,
202330287,"Aaon, Inc.",WH-024-1-H-ACAC-C0-10-200-A,7.3,24900,5.16,17600,5.16,3.2,8.29,28300,6.24,21300,7.12,3.8,,
202350504,"Aaon, Inc.",WH-024-1-H-DCAC-C0-10-200-A,7.3,24900,4.69,16000,5.07,3.1,7.97,27200,6.36,21700,6.57,3.6,,
202330289,"Aaon, Inc.",WH-024-2-H-ACAC-C0-10-100-A,7.09,24200,4.69,16000,4.84,3.1,8.24,28100,6.1,20800,6.68,3.6,,
202330291,"Aaon, Inc.",WH-024-2-H-ACAC-C0-10-200-A,7.3,24900,5.16,17600,5.16,3.2,8.29,28300,6.24,21300,7.12,3.8,,
202350505,"Aaon, Inc.",WH-024-2-H-DCAC-C0-10-200-A,7.3,24900,4.69,16000,5.07,3.1,7.97,27200,6.36,21700,6.57,3.6,,
202330290,"Aaon, Inc.",WH-024-3-H-ACAC-C0-10-100-A,7.09,24200,4.69,16000,4.84,3.1,8.24,28100,6.1,20800,6.68,3.6,,
202330292,"Aaon, Inc.",WH-024-3-H-ACAC-C0-10-200-A,7.3,24900,5.16,17600,5.16,3.2,8.29,28300,6.24,21300,7.12,3.8,,
202330338,"Aaon, Inc.",WH-024-3-H-DCAC-C0-10-200-A,7.3,24900,4.69,16000,5.07,3.1,7.97,27200,6.36,21700,6.57,3.6,,
202330286,"Aaon, Inc.",WH-024-A-H-ACAC-C0-10-100-A,7.09,24200,4.69,16000,4.84,3.1,8.24,28100,6.1,20800,6.68,3.6,,
202330288,"Aaon, Inc.",WH-024-A-H-ACAC-C0-10-200-A,7.3,24900,5.16,17600,5.16,3.2,8.29,28300,6.24,21300,7.12,3.8,,
202330337,"Aaon, Inc.",WH-024-A-H-DCAC-C0-10-200-A,7.3,24900,4.69,16000,5.07,3.1,7.97,27200,6.36,21700,6.57,3.6,,
202330293,"Aaon, Inc.",WH-030-1-H-ACAC-C0-10-100-A,9.11,31100,6.07,20700,4.69,3.1,9.14,31200,7.77,26500,6.13,3.6,,
202330295,"Aaon, Inc.",WH-030-1-H-ACAC-C0-10-200-A,9.11,31100,6.95,23700,5.51,3.1,9.41,32100,8.35,28500,6.62,3.6,,
202330297,"Aaon, Inc.",WH-030-1-H-DCAC-C0-10-200-A,9.2,31400,6.77,23100,4.95,3.1,9.99,34100,9.14,31200,6.3,4.1,,
202330299,"Aaon, Inc.",WH-030-2-H-ACAC-C0-10-100-A,9.11,31100,6.07,20700,4.69,3.1,9.14,31200,7.77,26500,6.13,3.6,,
202330301,"Aaon, Inc.",WH-030-2-H-ACAC-C0-10-200-A,9.11,31100,6.95,23700,5.51,3.1,9.41,32100,8.35,28500,6.62,3.6,,
202330303,"Aaon, Inc.",WH-030-2-H-DCAC-C0-10-200-A,9.2,31400,6.77,23100,4.95,3.1,9.99,34100,9.14,31200,6.3,4.1,,
202330300,"Aaon, Inc.",WH-030-3-H-ACAC-C0-10-100-A,9.11,31100,6.07,20700,4.69,3.1,9.14,31200,7.77,26500,6.13,3.6,,
202330302,"Aaon, Inc.",WH-030-3-H-ACAC-C0-10-200-A,9.11,31100,6.95,23700,5.51,3.1,9.41,32100,8.35,28500,6.62,3.6,,
202330304,"Aaon, Inc.",WH-030-3-H-DCAC-C0-10-200-A,9.2,31400,6.77,23100,4.95,3.1,9.99,34100,9.14,31200,6.3,4.1,,
202330294,"Aaon, Inc.",WH-030-A-H-ACAC-C0-10-100-A,9.11,31100,6.07,20700,4.69,3.1,9.14,31200,7.77,26500,6.13,3.6,,
202330296,"Aaon, Inc.",WH-030-A-H-ACAC-C0-10-200-A,9.11,31100,6.95,23700,5.51,3.1,9.41,32100,8.35,28500,6.62,3.6,,
202330298,"Aaon, Inc.",WH-030-A-H-DCAC-C0-10-200-A,9.2,31400,6.77,23100,4.95,3.1,9.99,34100,9.14,31200,6.3,4.1,,
202330305,"Aaon, Inc.",WH-036-1-H-ACAC-C0-10-100-A,10.84,37000,8.09,27600,4.98,3.7,11.66,39800,10.52,35900,6.54,4.1,,
202330307,"Aaon, Inc.",WH-036-1-H-ACAC-C0-10-200-A,11.14,38000,8.73,29800,5.42,4.1,11.93,40700,10.67,36400,7.12,4.4,,
202350506,"Aaon, Inc.",WH-036-1-H-DCAC-C0-10-200-A,10.79,36800,8.09,27600,5.07,3.7,11.66,39800,9.82,33500,6.42,4.1,,
202330309,"Aaon, Inc.",WH-036-2-H-ACAC-C0-10-100-A,10.84,37000,8.09,27600,4.98,3.7,11.66,39800,10.52,35900,6.54,4.1,,
202330311,"Aaon, Inc.",WH-036-2-H-ACAC-C0-10-200-A,11.14,38000,8.73,29800,5.42,4.1,11.93,40700,10.67,36400,7.12,4.4,,
202350507,"Aaon, Inc.",WH-036-2-H-DCAC-C0-10-200-A,10.79,36800,8.09,27600,5.07,3.7,11.66,39800,9.82,33500,6.42,4.1,,
202330310,"Aaon, Inc.",WH-036-3-H-ACAC-C0-10-100-A,10.84,37000,8.09,27600,4.98,3.7,11.66,39800,10.52,35900,6.54,4.1,,
202330312,"Aaon, Inc.",WH-036-3-H-ACAC-C0-10-200-A,11.14,38000,8.73,29800,5.42,4.1,11.93,40700,10.67,36400,7.12,4.4,,
202330340,"Aaon, Inc.",WH-036-3-H-DCAC-C0-10-200-A,10.79,36800,8.09,27600,5.07,3.7,11.66,39800,9.82,33500,6.42,4.1,,
202330306,"Aaon, Inc.",WH-036-A-H-ACAC-C0-10-100-A,10.84,37000,8.09,27600,4.98,3.7,11.66,39800,10.52,35900,6.54,4.1,,
202330308,"Aaon, Inc.",WH-036-A-H-ACAC-C0-10-200-A,11.14,38000,8.73,29800,5.42,4.1,11.93,40700,10.67,36400,7.12,4.4,,
202330339,"Aaon, Inc.",WH-036-A-H-DCAC-C0-10-200-A,10.79,36800,8.09,27600,5.07,3.7,11.66,39800,9.82,33500,6.42,4.1,,
202330313,"Aaon, Inc.",WH-042-1-H-ACAC-C0-10-100-A,12.75,43500,8.65,29500,5.16,3.3,13.57,46300,11.17,38100,6.18,3.8,,
202330315,"Aaon, Inc.",WH-042-1-H-ACAC-C0-10-200-A,12.92,44100,9.47,32300,5.42,3.3,14.01,47800,11.63,39700,6.71,4.4,,
202350508,"Aaon, Inc.",WH-042-1-H-DCAC-C0-10-200-A,12.78,43600,8.65,29500,5.01,3.4,13.8,47100,11.43,39000,6.36,3.7,,
202330317,"Aaon, Inc.",WH-042-2-H-ACAC-C0-10-100-A,12.75,43500,8.65,29500,5.16,3.3,13.57,46300,11.17,38100,6.18,3.8,,
202330319,"Aaon, Inc.",WH-042-2-H-ACAC-C0-10-200-A,12.92,44100,9.47,32300,5.42,3.3,14.01,47800,11.63,39700,6.71,4.4,,
202350509,"Aaon, Inc.",WH-042-2-H-DCAC-C0-10-200-A,12.78,43600,8.65,29500,5.01,3.4,13.8,47100,11.43,39000,6.36,3.7,,
202330318,"Aaon, Inc.",WH-042-3-H-ACAC-C0-10-100-A,12.75,43500,8.65,29500,5.16,3.3,13.57,46300,11.17,38100,6.18,3.8,,
202330320,"Aaon, Inc.",WH-042-3-H-ACAC-C0-10-200-A,12.92,44100,9.47,32300,5.42,3.3,14.01,47800,11.63,39700,6.71,4.4,,
202330342,"Aaon, Inc.",WH-042-3-H-DCAC-C0-10-200-A,12.78,43600,8.65,29500,5.01,3.4,13.8,47100,11.43,39000,6.36,3.7,,
202330314,"Aaon, Inc.",WH-042-A-H-ACAC-C0-10-100-A,12.75,43500,8.65,29500,5.16,3.3,13.57,46300,11.17,38100,6.18,3.8,,
202330316,"Aaon, Inc.",WH-042-A-H-ACAC-C0-10-200-A,12.92,44100,9.47,32300,5.42,3.3,14.01,47800,11.63,39700,6.71,4.4,,
202330341,"Aaon, Inc.",WH-042-A-H-DCAC-C0-10-200-A,12.78,43600,8.65,29500,5.01,3.4,13.8,47100,11.43,39000,6.36,3.7,,
202330321,"Aaon, Inc.",WH-048-1-H-ACAC-C0-10-100-A,15.33,52300,11.75,40100,4.87,3.9,16.73,57100,15.27,52100,6.24,4.2,,
202330323,"Aaon, Inc.",WH-048-1-H-ACAC-C0-10-200-A,15.86,54100,12.63,43100,5.48,4,17.41,59400,15.24,52000,7.15,4.3,,
