Key-Clé,CoAppNm,CoAppRoleCD,CoAppRoleEN,CoAppRoleFR,CoAppOrgID,CoAppOrgNm,ProvinceEN,ProvinceFR,CountryEN,PaysFR,FiscalYear-AnnéeFinancière
65395,"Szewczyk, Magdalena M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200708
136246,"Rivard, Alain",SUP1,Primary Supervisor,Directeur principal,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
136246,"Groleau, Jessika",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCD,Hôpital Notre-Dame (Montréal),Québec,Québec,Canada,Canada,200708
178496,"Rieder, Michael J",SUP,Supervisor,Directeur de recherche,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200708
178496,"Dekaban, Gregory A",SUP1,Primary Supervisor,Directeur principal,CPCV,"Robarts Research Institute - U.W.O. (London, Ont.)",Ontario,Ontario,Canada,Canada,200708
178496,"Adeyanju, Kaothar",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CPCV,"Robarts Research Institute - U.W.O. (London, Ont.)",Ontario,Ontario,Canada,Canada,200708
644563,"Overbury, Olga",SUP1,Primary Supervisor,Directeur principal,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
644563,"Wittich, Walter",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
188302,"Anis, Aslam H",SUP1,Primary Supervisor,Directeur principal,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
188302,"Miran-Khan, Karim",SUP,Supervisor,Directeur de recherche,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
188302,"Davis, Jennifer C",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
416741,"Boire-Lavigne, Anne-Marie",SUP,Supervisor,Directeur de recherche,CFDA,Université de Sherbrooke,Québec,Québec,Canada,Canada,200708
416741,"Caron, Chantal D",SUP1,Primary Supervisor,Directeur principal,CFDA,Université de Sherbrooke,Québec,Québec,Canada,Canada,200708
416741,"Ethier, Sophie",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
143996,"Hébert, Réjean",SUP,Supervisor,Directeur de recherche,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
143996,"Dubuc, Nicole",SUP1,Primary Supervisor,Directeur principal,CFDA,Université de Sherbrooke,Québec,Québec,Canada,Canada,200708
143996,"Delli-Colli, Nathalie",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,AEIF,Institut universitaire de gériatrie de Sherbrooke,Québec,Québec,Canada,Canada,200708
429556,"Brauer, Michael",SUP1,Primary Supervisor,Directeur principal,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
429556,"Macintyre, Elaina A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
939850,"Baetz, Kristin K",SUP1,Primary Supervisor,Directeur principal,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200708
939850,"Mitchell, Leslie",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,UUAA,"Johns Hopkins University (Baltimore, Maryland)",Maryland,Maryland,United States,États-Unis,200708
587034,"De Koninck, Joseph-Marie",SUP1,Primary Supervisor,Directeur principal,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200708
587034,"Sabourin, Catherine",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200708
572610,"Murai, Keith",SUP1,Primary Supervisor,Directeur principal,CFAC,Research Institute of the McGill University Health Centre/Institut de recherche du Centre universitaire de santé McGill,Québec,Québec,Canada,Canada,200708
572610,"Haber, Michael",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,HCGC,Health Canada (Ottawa)/Santé Canada (Ottawa),Ontario,Ontario,Canada,Canada,200708
951336,"Zunzunegui, Maria-Victoria",SUP1,Primary Supervisor,Directeur principal,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
951336,"Nguyen, Vinh-Kim",SUP,Supervisor,Directeur de recherche,GINT,International University in Geneva/L'International University in Geneva,Unknown/Inconnu,Unknown/Inconnu,Switzerland,Suisse,200708
951336,"Sicotte, Maryline",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
424839,"Montplaisir, Jacques Y",SUP1,Primary Supervisor,Directeur principal,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
424839,"Lanfranchi, Paola",SUP,Supervisor,Directeur de recherche,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
424839,"Pennestri, Marie-Hélène",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
288518,"Moher, David",SUP1,Primary Supervisor,Directeur principal,ADYP,Ottawa Hospital Research Institute/Institut de recherche de l'Hôpital d'Ottawa,Ontario,Ontario,Canada,Canada,200708
288518,"Tricco, Andrea C",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAJ,Unity Health Toronto,Ontario,Ontario,Canada,Canada,200708
92458,"Guillemette, Chantal",SUP1,Primary Supervisor,Directeur principal,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
92458,"Belanger, Anne-Sophie",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
490843,"Morin, Charles M",SUP1,Primary Supervisor,Directeur principal,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
490843,"Moreau, Vincent",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
309781,"Archambault, Jacques",SUP1,Primary Supervisor,Directeur principal,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
309781,"Senechal, Hélène",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCN,Institut de recherches cliniques de Montréal,Québec,Québec,Canada,Canada,200708
275899,"Phillips, Natalie A",SUP1,Primary Supervisor,Directeur principal,CFGA,"Concordia University (Montreal, Quebec)/Université Concordia",Québec,Québec,Canada,Canada,200708
275899,"Kousaie, Shanna C",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFGA,"Concordia University (Montreal, Quebec)/Université Concordia",Québec,Québec,Canada,Canada,200708
493589,"Autexier, Chantal",SUP1,Primary Supervisor,Directeur principal,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
493589,"D'Souza, Yasmin",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ABFJ,Lady Davis Institute for Medical Research (Mtl),Québec,Québec,Canada,Canada,200708
940573,"French, Douglas J",SUP1,Primary Supervisor,Directeur principal,CGBA,Université de Moncton (New Brunswick),New Brunswick,Nouveau-Brunswick,Canada,Canada,200708
940573,"French, Julie A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CGBA,Université de Moncton (New Brunswick),New Brunswick,Nouveau-Brunswick,Canada,Canada,200708
797294,"Fisher, Thomas E",SUP1,Primary Supervisor,Directeur principal,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200708
797294,"Zhang, Wenbo",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200708
575220,"Ungar, Wendy J",SUP1,Primary Supervisor,Directeur principal,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200708
575220,"Hancock-Howard, Rebecca L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
417015,"Prat, Alexandre",SUP1,Primary Supervisor,Directeur principal,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
417015,"Kebir, Hania M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,SMAA,University of Pennsylvania (Philadelphia),Pennsylvania,Pennsylvanie,United States,États-Unis,200708
266599,"Nadeau, Louise",SUP1,Primary Supervisor,Directeur principal,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
266599,"Moriconi, Pascale-Audrey",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
543402,"Huff, Murray W",SUP1,Primary Supervisor,Directeur principal,CPCV,"Robarts Research Institute - U.W.O. (London, Ont.)",Ontario,Ontario,Canada,Canada,200708
543402,"Beyea, Michael M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,LHSI,London Health Sciences Centre Res. Inc. (Ont.),Ontario,Ontario,Canada,Canada,200708
62165,"Sullivan, Michael J",SUP1,Primary Supervisor,Directeur principal,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
62165,"Martel, Marc Olivier",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
906373,"Ghahary, Aziz",SUP1,Primary Supervisor,Directeur principal,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
906373,"Ghaffari, Abdi",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
574568,"Varcoe, Colleen M",SUP1,Primary Supervisor,Directeur principal,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
574568,"Laliberte, Shari A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,THOM,Thomas Stephens & Associate (Ontario),Ontario,Ontario,Canada,Canada,200708
557774,"De Koninck, Paul",SUP1,Primary Supervisor,Directeur principal,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
557774,"Lemieux, Mado",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
953805,"Herridge, Margaret S",SUP1,Primary Supervisor,Directeur principal,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
953805,"Lavery, James V",SUP,Supervisor,Directeur de recherche,CEAJ,Unity Health Toronto,Ontario,Ontario,Canada,Canada,200708
953805,"Tansey, Catherine M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAC,Research Institute of the McGill University Health Centre/Institut de recherche du Centre universitaire de santé McGill,Québec,Québec,Canada,Canada,200708
935565,"Mak, Tak W",SUP1,Primary Supervisor,Directeur principal,ADHD,University Health Network (Toronto),Ontario,Ontario,Canada,Canada,200708
935565,"Shirdel, Elize",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADHD,University Health Network (Toronto),Ontario,Ontario,Canada,Canada,200708
625819,"Paterson, Donald H",SUP1,Primary Supervisor,Directeur principal,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200708
625819,"Murias, Juan M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200708
467541,"Hamel, Edith",SUP1,Primary Supervisor,Directeur principal,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
467541,"Badhwar, Amanpreet",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
469556,"Marra, Carlo A",SUP1,Primary Supervisor,Directeur principal,ZBAA,University of Otago (New Zealand),Unknown/Inconnu,Unknown/Inconnu,New Zealand,Nouvelle-Zélande,200708
469556,"Miran-Khan, Karim",SUP,Supervisor,Directeur de recherche,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
469556,"Woolcott, John C",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,INPQ,Pfizer Canada Inc. (Quebec),Québec,Québec,Canada,Canada,200708
823407,"Moscovitch, Morris",SUP1,Primary Supervisor,Directeur principal,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
823407,"Petrican, Raluca",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
127562,"Champagne, François",SUP1,Primary Supervisor,Directeur principal,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
127562,"Brousselle, Astrid M",SUP,Supervisor,Directeur de recherche,CABA,University of Victoria (British Columbia),British Columbia,Colombie-Britannique,Canada,Canada,200708
127562,"Kedote, N. Marius",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
156069,"Calzavara, Liviana",SUP1,Primary Supervisor,Directeur principal,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
156069,"Daftary, Amrita",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEPA,"York University (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200708
584119,"Zhorov, Boris",SUP1,Primary Supervisor,Directeur principal,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200708
584119,"Bruhova, Iva",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,AAUA,SUNY Health Science Centre,New York,New York,United States,États-Unis,200708
425156,"Joanette, Yves C",SUP,Supervisor,Directeur de recherche,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
425156,"Belin, Pascal",SUP1,Primary Supervisor,Directeur principal,AAAX,University of Glasgow (Scotland),Unknown/Inconnu,Unknown/Inconnu,United Kingdom,Royaume-Uni,200708
425156,"Belizaire, Guylaine",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
653043,"Vallières, Luc",SUP1,Primary Supervisor,Directeur principal,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
653043,"Villeneuve, Jérôme",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBC,Centre hospitalier de l'Université Laval (Québec),Québec,Québec,Canada,Canada,200708
996863,"Guillemette, Chantal",SUP1,Primary Supervisor,Directeur principal,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
996863,"Benoit-Biancamano, Marie-Odile",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
129011,"Guillemette, Chantal",SUP1,Primary Supervisor,Directeur principal,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
129011,"Bellemare, Judith",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,AEHD,Centre Hospitalier Universitaire de Québec,Québec,Québec,Canada,Canada,200708
721204,"Viau, Victor",SUP1,Primary Supervisor,Directeur principal,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
721204,"Bingham, Brenda I",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
480794,"Legault, Pascale",SUP1,Primary Supervisor,Directeur principal,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
480794,"Bouchard, Patricia",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
53096,"Burnham, W. M",SUP1,Primary Supervisor,Directeur principal,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
53096,"Taha, Ameer Y",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,AABB,University of California (Davis),California,Californie,United States,États-Unis,200708
968727,"Tremblay, Michel J",SUP1,Primary Supervisor,Directeur principal,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
968727,"Gobeil, Lise-Andree",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unknown,Inconnu,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200708
159827,"Cohen, Eric A",SUP1,Primary Supervisor,Directeur principal,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
159827,"Benzaghou, Ines L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFDA,Université de Sherbrooke,Québec,Québec,Canada,Canada,200708
948534,"Alvarez, Fernando",SUP1,Primary Supervisor,Directeur principal,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
948534,"Lapierre, Pascal",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFEG,INRS-Institut Armand-Frappier (Laval),Québec,Québec,Canada,Canada,200708
76937,"Thorin, Eric",SUP1,Primary Supervisor,Directeur principal,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
76937,"Drouin, Annick",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unknown,Inconnu,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200708
551243,"Tremblay, Dominique",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFDA,Université de Sherbrooke,Québec,Québec,Canada,Canada,200708
315527,"Khokher, Patricia A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200708
679183,"Kurtz Landy, Christine M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEPA,"York University (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200708
606595,"Chafe, Roger E",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CJAA,Memorial University of Newfoundland,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Canada,Canada,200708
148050,"Giroux, Michelle",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200708
144670,"Franklin, Steven E",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEMA,"Trent University (Peterborough, Ontario)",Ontario,Ontario,Canada,Canada,200708
988156,"Bogoch, Earl R",CO,Co-Investigator,Co-chercheur,CEAJ,Unity Health Toronto,Ontario,Ontario,Canada,Canada,200708
988156,"Hawker, Gillian A",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
988156,"Beaton, Dorcas E",CO,Co-Investigator,Co-chercheur,ADZY,Institute for Work & Health (Toronto),Ontario,Ontario,Canada,Canada,200708
988156,"Sale, Joanna E",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAJ,Unity Health Toronto,Ontario,Ontario,Canada,Canada,200708
988156,"Gignac, Monique A",CO,Co-Investigator,Co-chercheur,ADZY,Institute for Work & Health (Toronto),Ontario,Ontario,Canada,Canada,200708
117800,"Denault, Jean-Bernard",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFDA,Université de Sherbrooke,Québec,Québec,Canada,Canada,200708
681705,"Lévesque, Lucie",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEDA,"Queen's University (Kingston, Ontario)",Ontario,Ontario,Canada,Canada,200708
681705,"Janssen, Ian M",CO,Co-Investigator,Co-chercheur,CEDA,"Queen's University (Kingston, Ontario)",Ontario,Ontario,Canada,Canada,200708
681705,"Forneris, Tanya",CO,Co-Investigator,Co-chercheur,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200708
700617,"Chapman, Dean L",SUP1,Primary Supervisor,Directeur principal,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200708
700617,"Bewer, Brian E",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200708
240118,"Ross, Allen G",SUP,Supervisor,Directeur de recherche,CPTD,Saskatchewan Health (Saskatoon),Saskatchewan,Saskatchewan,Canada,Canada,200708
240118,"Vickers, David M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200708
240118,"Osgood, Nathaniel D",SUP1,Primary Supervisor,Directeur principal,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200708
940134,"Baxter-Jones, Adam D",SUP1,Primary Supervisor,Directeur principal,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200708
940134,"Erlandson, Marta C",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200708
129184,"Mcmullen, Linda M",SUP1,Primary Supervisor,Directeur principal,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200708
129184,"Macgregor, Michael W",SUP1,Primary Supervisor,Directeur principal,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200708
129184,"Calverley, Kristin L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200708
520158,"Cervero, Fernando",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
356359,"Asmundson, Gordon J",SUP1,Primary Supervisor,Directeur principal,CCBA,University of Regina (Saskatchewan),Saskatchewan,Saskatchewan,Canada,Canada,200708
356359,"Bovell, Candice V",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unknown,Inconnu,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200708
801514,"Elliott, Lawrence J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200708
9039,"Louie, Thomas J",CO,Co-Investigator,Co-chercheur,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200708
9039,"Armstrong, Glen D",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200708
211794,"Drouin, Régen",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
211794,"Clarke, Joe Thomas Roy",CO,Co-Investigator,Co-chercheur,CPVI,Centre hospitalier universitaire de Sherbrooke,Québec,Québec,Canada,Canada,200708
211794,"Auray-Blais, Christiane",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFDA,Université de Sherbrooke,Québec,Québec,Canada,Canada,200708
989187,"Fantus, Ivan G",CO,Co-Investigator,Co-chercheur,CFAC,Research Institute of the McGill University Health Centre/Institut de recherche du Centre universitaire de santé McGill,Québec,Québec,Canada,Canada,200708
989187,"Grynpas, Marc D",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADHN,Lunenfeld-Tanenbaum Research Institute  (Toronto),Ontario,Ontario,Canada,Canada,200708
314070,"Science Fair Committee, Ottawa Regional",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ORSF,Ottawa Regional Science Fair/Science Regional d'Ottawa,Ontario,Ontario,Canada,Canada,200708
949494,"Saginur, Raphael",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CECB,The Ottawa Hospital - Civic Campus/L'Hôpital d'Ottawa - Campus Civic,Ontario,Ontario,Canada,Canada,200708
529486,"Kergoat, Marie-Jeanne",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
884690,"Peacock, Stuart J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,BCAV,"BC Cancer, part of PHSA (Vancouver)",British Columbia,Colombie-Britannique,Canada,Canada,200708
225171,"Sicard-Roselli, Cécile",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ABVE,"CNRS (Montpellier, France)",Unknown/Inconnu,Unknown/Inconnu,France,France,200708
176692,"Brun, Emilie",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADYS,"Université Paris-Sud 11(Orsay, France)",Unknown/Inconnu,Unknown/Inconnu,France,France,200708
991182,"D'Amour, Danielle",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
991182,"Dallaire, Clémence",PI,Principal Investigator,Chercheur principal,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
991182,"Morin, Diane",PI,Principal Investigator,Chercheur principal,CFEB,Université du Québec à Montréal,Québec,Québec,Canada,Canada,200708
991182,"Dubois, Carl-Ardy",PI,Principal Investigator,Chercheur principal,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
21435,"Rajah, M. Natasha N",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
459558,"Provost, Patrick",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
355378,"Baroud, Gamal",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFDA,Université de Sherbrooke,Québec,Québec,Canada,Canada,200708
198725,"Caulfield, Timothy A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200708
760502,"Beverley, Laurie M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unknown,Inconnu,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200708
559278,"Chertkow, Howard M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
82137,"Husbands, Winston C",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,OHTN,Ontario HIV Treatment Network,Ontario,Ontario,Canada,Canada,200708
584266,"Daniel, Sam J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
425043,"Phillips, Anthony G",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
425043,"Belardetti, Francesco",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
436254,"Farrokhyar, Forough",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200708
436254,"Choong, Karen",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200708
436254,"Arora, Steven",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200708
436254,"Walton, Mark J",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200708
436254,"Reddy, Desigen",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200708
738581,"Poskitt, Kenneth J",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
738581,"Synnes, Anne R",CO,Co-Investigator,Co-chercheur,CWBC,Children's & Women's Health Centre of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
738581,"Miller, Steven P",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200708
610900,"Arany, Edith J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200708
519398,"King, Leslie",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,MALU,"Vancouver Island University (Nanaimo, BC)",British Columbia,Colombie-Britannique,Canada,Canada,200708
678141,"Cordier, Sylvaine E",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CHUQ,CHU de Québec,Québec,Québec,Canada,Canada,200708
