CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,ACTION,VIOLATION CODE,INSPECTION TYPE,NTA
50045805,NEW CHINA GRILL,Queens,22012,HORACE HARDING EXPY,11364.0,7186661592,Chinese,D,10B,Pre-permit (Operational) / Initial Inspection,QN42
50018726,HUI WEI CHINESE FOOD,Brooklyn,706,56 STREET,11220.0,9178685780,Chinese,F,05D,Cycle Inspection / Initial Inspection,BK34
40535467,CHIU HONG BAKERY,Manhattan,161,MOTT STREET,10013.0,2129667664,Bakery Products/Desserts,P,06D,Cycle Inspection / Initial Inspection,MN24
50042411,TAM PO PO RAMEN,Manhattan,1,BENNETT AVENUE,10033.0,2129230575,Japanese,D,06E,Cycle Inspection / Re-inspection,MN35
41673367,HAE GOONG,Queens,16410,NORTHERN BOULEVARD,11358.0,7184400285,Korean,U,06D,Cycle Inspection / Initial Inspection,QN51
40727214,CHINANTLA RESTAURANT,Brooklyn,657,MYRTLE AVENUE,11205.0,7182221719,Mexican,D,04L,Cycle Inspection / Re-inspection,BK75
41131950,DUNKIN,Bronx,2200,WHITE PLAINS ROAD,10467.0,7189442109,Donuts,U,10B,Cycle Inspection / Initial Inspection,BX07
41355657,PRIMA PIZZA,Queens,22270,BRADDOCK AVE,11428.0,7187406546,Pizza,D,10F,Cycle Inspection / Re-inspection,QN34
50072759,GFG BAKERY,Manhattan,39,BEEKMAN STREET,10038.0,2123443465,Bakery Products/Desserts,F,02B,Cycle Inspection / Initial Inspection,MN25
40761262,CIRCLE IN THE SQUARE THEATRE,Manhattan,1633,BROADWAY,10019.0,2126641591,American,B,,Cycle Inspection / Initial Inspection,MN17
41194745,GOLDEN PALACE GOURMET,Queens,14009,CHERRRY AVENUE,,7188864383,Chinese,F,06D,Cycle Inspection / Re-inspection,
41125267,EL PILON BAKERY,Queens,4619,QUEENS BOULEVARD,11104.0,3479658539,Latin American,D,08A,Cycle Inspection / Re-inspection,QN31
50007392,TABOGA,Manhattan,421,WEST  202 STREET,10034.0,2123040018,Latin American,F,10J,Cycle Inspection / Re-inspection,MN01
41714821,NEW MUM'S KITCHEN,Brooklyn,1010,CLARKSON AVENUE,11212.0,3474425252,Caribbean,F,06C,Cycle Inspection / Initial Inspection,BK96
50035483,CAFE KASHKAR,Brooklyn,1141,BRIGHTON BEACH AVENUE,11235.0,7187433832,Turkish,P,10H,Cycle Inspection / Initial Inspection,BK19
50101329,Fresh Pick,Queens,2506,QUEENS PLZ S,11101.0,7187291454,"Juice, Smoothies, Fruit Salads",F,08A,Pre-permit (Operational) / Initial Inspection,QN31
50088941,EL MALECON RESTAURANT,Brooklyn,8727,4 AVENUE,11209.0,3479097132,Spanish,F,10B,Pre-permit (Operational) / Initial Inspection,BK31
50099041,CAIRO RX CAFE,Brooklyn,1932,BATH AVENUE,11214.0,7187499219,Coffee/Tea,E,08C,Pre-permit (Non-operational) / Initial Inspection,BK27
50076590,BEYOND SUSHI,Manhattan,215,MULBERRY STREET,10012.0,6466094442,Vegetarian,D,04J,Cycle Inspection / Initial Inspection,MN24
50055715,SALUGGI'S,Manhattan,399,GRAND STREET,10002.0,6468961163,Italian,U,10B,Cycle Inspection / Re-inspection,MN28
50080568,JAMBA JUICE,Manhattan,9,WEST   42 STREET,10036.0,2127309338,"Juice, Smoothies, Fruit Salads",U,02G,Cycle Inspection / Initial Inspection,MN17
50009755,FORNO ROSSO PIZZERIA,Brooklyn,327,GOLD STREET,11201.0,7184513800,Italian,P,10I,Cycle Inspection / Initial Inspection,BK38
50040417,NEW YUNG HONG,Staten Island,2491,VICTORY BOULEVARD,10314.0,7186982828,Chinese,U,10H,Cycle Inspection / Initial Inspection,SI07
40394518,MATEUS RESTAURANT,Queens,22205,JAMAICA AVENUE,11428.0,7184644522,Portuguese,D,10B,Cycle Inspection / Re-inspection,QN34
41545595,ATERA,Manhattan,77,WORTH STREET,10013.0,2122261444,American,F,02G,Cycle Inspection / Initial Inspection,MN24
41541736,ASIA ROMA,Manhattan,40,MULBERRY STREET,10013.0,9177238102,American,D,04K,Cycle Inspection / Re-inspection,MN27
41707137,NEW RANCHITO,Manhattan,924,AMSTERDAM AVENUE,10025.0,9176757262,Latin American,F,20F,Administrative Miscellaneous / Initial Inspection,MN12
50061163,Soul Food,Brooklyn,88A,KINGSTON AVE,11213.0,7184937570,Caribbean,U,04N,Cycle Inspection / Initial Inspection,BK61
41252043,COBBLE HILL CINEMAS,Brooklyn,265,COURT STREET,11231.0,7185964995,American,P,06D,Cycle Inspection / Initial Inspection,BK38
40727214,CHINANTLA RESTAURANT,Brooklyn,657,MYRTLE AVENUE,11205.0,7182221719,Mexican,U,08C,Cycle Inspection / Re-inspection,BK75
50063067,TACOS GRAND CENTRAL,Manhattan,711,2 AVENUE,10016.0,9176886306,Tex-Mex,P,04M,Pre-permit (Operational) / Initial Inspection,MN20
41325827,COMPASS GROUP,Manhattan,1,BRYANT PARK,10036.0,6468550762,American,D,09A,Cycle Inspection / Initial Inspection,MN17
41530569,BLACK ANT,Manhattan,60,2 AVENUE,10003.0,2125980300,Mexican,U,10F,Cycle Inspection / Initial Inspection,MN22
50039384,SUNRISE CHINESE FOOD,Brooklyn,605,AVENUE Z,11223.0,7188911880,Chinese,U,04L,Cycle Inspection / Re-inspection,BK26
50040892,BEST CHOICE CARIBBEAN RESTAURANT AND JUICE BAR,Bronx,3973,BRONXWOOD AVENUE,10466.0,7187982002,Caribbean,U,04L,Cycle Inspection / Re-inspection,BX44
50087437,NEW YORK THAI GRILL & SUSHI BAR,Manhattan,137,EAST   45 STREET,10017.0,2125818808,Thai,O,10F,Cycle Inspection / Reopening Inspection,MN19
40367442,BUDDY'S WONDER BAR,Staten Island,17,HARRISON AVENUE,10302.0,7184429768,American,U,08A,Cycle Inspection / Initial Inspection,SI28
41297930,THE HORNY RAM,Manhattan,951,2 AVENUE,10022.0,2128322021,American,U,02G,Cycle Inspection / Initial Inspection,MN19
50018573,TURCO,Manhattan,604,9 AVENUE,10036.0,2125108666,Middle Eastern,U,08A,Cycle Inspection / Compliance Inspection,MN15
41570059,AAA KENNEDY FRIED CHICKEN,Staten Island,253,BROADWAY,10310.0,7184470960,Chicken,D,04L,Cycle Inspection / Initial Inspection,SI35
40605862,LICHEE NUT,Brooklyn,162,MONTAGUE STREET,11201.0,7185225565,Chinese,U,06C,Cycle Inspection / Initial Inspection,BK09
41714411,DELI EL BIGOTES,Brooklyn,3,EAST   31 STREET,11226.0,7182822001,Mexican,D,06E,Cycle Inspection / Initial Inspection,BK95
50064442,JUQUILA KITCHEN AND BAR,Queens,3905,29TH ST,11101.0,7184820033,Spanish,D,06C,Cycle Inspection / Initial Inspection,QN68
50051128,SUGAR BOWL,Queens,20318,BREEZY POINT BLVD,,7183189000,American,F,08A,Pre-permit (Operational) / Initial Inspection,
50072107,UNCLE TONY'S PIZZA,Manhattan,1596,AMSTERDAM AVENUE,10031.0,6466926675,Pizza,U,06A,Cycle Inspection / Initial Inspection,MN04
50047275,HI NOODLE THAI,Brooklyn,333,GRAHAM AVENUE,11211.0,9173043857,Thai,D,10F,Cycle Inspection / Initial Inspection,BK90
50084046,AZGARDZ OF NEW YORK,Bronx,2330,ARTHUR AVENUE,10458.0,3475913556,American,D,10H,Cycle Inspection / Initial Inspection,BX06
50049338,MALVA PIZZERIA,Brooklyn,1806,CHURCH AVENUE,11226.0,7182877276,Pizza,D,06E,Cycle Inspection / Re-inspection,BK42
50018993,CROWN FRIED CHICKEN,Brooklyn,399,MOTHER GASTON BOULEVARD,11212.0,3474057162,Chicken,F,08A,Cycle Inspection / Initial Inspection,BK81
50078624,PANDA GARDEN,Queens,14701,UNION TPKE,11367.0,7184618899,Chinese,U,08A,Cycle Inspection / Initial Inspection,QN37
50076862,FIVE STAR EXPRESS,Brooklyn,1347,FLATBUSH AVENUE,11210.0,7186180433,Creole,F,10B,Cycle Inspection / Re-inspection,BK42
50007618,GRAN MORSI,Manhattan,22,WARREN STREET,10007.0,2125772725,Italian,D,02G,Cycle Inspection / Initial Inspection,MN24
50014997,Lolo's Seafood Shack,Manhattan,303,WEST  116 STREET,10026.0,6466495536,Seafood,P,08C,Cycle Inspection / Initial Inspection,MN11
41585586,123 NIKKO,Manhattan,1280,AMSTERDAM AVENUE,10027.0,2125311288,Asian/Asian Fusion,O,10F,Cycle Inspection / Reopening Inspection,MN09
50079556,TAP & POUR,Queens,NKA,"LAGUARDIA AIRPORT, CENTRAL TERMINAL BLDG",11369.0,7184467600,American,D,10F,Cycle Inspection / Initial Inspection,QN98
41034980,ISE,Manhattan,63,COOPER SQUARE,10003.0,2122284152,Japanese,D,06D,Cycle Inspection / Initial Inspection,MN22
40932233,CELESTE,Manhattan,502,AMSTERDAM AVENUE,10024.0,2128744559,Italian,D,06E,Cycle Inspection / Re-inspection,MN12
41650772,MARINARA PIZZA,Manhattan,1376,LEXINGTON AVENUE,10128.0,2129879130,Pizza,F,02G,Cycle Inspection / Initial Inspection,MN40
41709379,LONE STAR BAR & GRILL,Brooklyn,8703,5 AVENUE,11209.0,7187996364,American,F,15L,Smoke-Free Air Act / Initial Inspection,BK31
50043829,SETAGAYA,Brooklyn,280,BEDFORD AVENUE,11249.0,7182188508,Asian/Asian Fusion,U,02B,Cycle Inspection / Re-inspection,BK73
40397520,SHARAKU JAPANESE RESTAURANT,Manhattan,14,STUYVESANT STREET,10003.0,2125980403,Japanese,F,02H,Cycle Inspection / Re-inspection,MN22
50046048,UPTOWN BOURBON,Manhattan,3631,BROADWAY,10031.0,6469186627,Coffee/Tea,U,04C,Cycle Inspection / Initial Inspection,MN04
50043865,HUNGRY GHOST COFFEE BAR AND CAFE AT TISCH,Manhattan,721,BROADWAY,10003.0,2022706688,Coffee/Tea,D,03A,Cycle Inspection / Initial Inspection,MN23
50049466,SWEETS BY CHLOE,Manhattan,185,BLEECKER STREET,10012.0,2122908000,Bakery Products/Desserts,D,08A,Cycle Inspection / Re-inspection,MN23
41563707,PIZZERIA GIOVE,Staten Island,278,NEW DORP LANE,10306.0,3472860635,Italian,U,04A,Cycle Inspection / Initial Inspection,SI45
50055023,BOGATY,Brooklyn,9522,AVENUE L,11236.0,7182850700,Bagels/Pretzels,D,06C,Cycle Inspection / Re-inspection,BK50
40393977,TONY'S PIZZA II,Brooklyn,1107,RUTLAND ROAD,11212.0,7189538163,Pizza,U,04M,Cycle Inspection / Re-inspection,BK81
50058655,BLUE RIBBON FEDERAL GRILL,Manhattan,84,WILLIAM STREET,10038.0,2123370404,American,D,06A,Cycle Inspection / Initial Inspection,MN25
50081979,PUEBLA PUEBLA BAR RESTAURANT,Queens,42-18A,JUNCTION BOULEVARD,11368.0,7184408671,Mexican,F,04J,Cycle Inspection / Initial Inspection,QN29
50078682,CRUST PIZZERIA,Staten Island,2071,CLOVE ROAD,10304.0,7188736520,Pizza,B,,Pre-permit (Operational) / Initial Inspection,SI14
50014084,BURGER KING,Brooklyn,1297,FULTON ST,11216.0,3475339880,Hamburgers,P,10F,Cycle Inspection / Initial Inspection,BK75
50007628,LUCKY STAR CHINESE RESTAURANT,Queens,3903,104TH ST,11368.0,7184573560,Chinese,D,02H,Cycle Inspection / Re-inspection,QN26
50035344,RADHUNI SWEETS & RESTAURANT,Brooklyn,483,MCDONALD AVENUE,11218.0,7189720072,Bangladeshi,F,02H,Cycle Inspection / Re-inspection,BK41
41718741,COLINA BAR,Manhattan,178,NORFOLK STREET,10002.0,2127222282,Latin American,P,04M,Cycle Inspection / Initial Inspection,MN27
50009816,CITY OF SAINTS COFFEE ROASTERS,Manhattan,79,EAST   10 STREET,10003.0,6465901621,Coffee/Tea,F,02B,Cycle Inspection / Initial Inspection,MN22
50007098,MANAA SOULFOOD RESTAURANT,Brooklyn,478,ROCKAWAY AVENUE,11212.0,7189222744,Soul Food,D,09C,Cycle Inspection / Initial Inspection,BK81
41201884,MOMOFUKU SSAM BAR,Manhattan,207,2 AVENUE,10003.0,2122543500,Asian/Asian Fusion,D,10E,Cycle Inspection / Initial Inspection,MN22
40845101,AZALEA,Manhattan,224,WEST   51 STREET,10019.0,2122620105,Italian,F,03B,Cycle Inspection / Initial Inspection,MN17
41643852,VSPOT,Brooklyn,156,5 AVENUE,11217.0,7189288778,Vegetarian,O,10F,Cycle Inspection / Reopening Inspection,BK37
41633715,IHOP,Bronx,1001,WHITE PLAINS ROAD,10472.0,7188235124,Pancakes/Waffles,D,10B,Cycle Inspection / Initial Inspection,BX55
40424437,CAPRI BAKERY,Manhattan,186,EAST  116 STREET,10029.0,2124101876,Bakery Products/Desserts,D,04L,Cycle Inspection / Re-inspection,MN34
41665029,EVENTS AT STONE PARK,Brooklyn,357,3 STREET,11215.0,9172505000,American,D,02B,Cycle Inspection / Initial Inspection,BK37
41554812,MI PEQUENA CHOLULA DELI RESTAURANTE,Brooklyn,1481,MYRTLE AVENUE,11237.0,7184974982,Mexican,G,10F,Cycle Inspection / Initial Inspection,BK77
40909191,TRAILER PARK LOUNGE,Manhattan,271,WEST   23 STREET,10011.0,2124638000,American,P,04L,Cycle Inspection / Initial Inspection,MN13
41277461,ANTONIO'S RESTAURANT,Bronx,211,EAST  167 STREET,10456.0,7189923367,Latin American,F,02G,Cycle Inspection / Initial Inspection,BX14
50084972,JOE'S PIZZA,Brooklyn,483,5 AVENUE,11215.0,7183692634,Pizza,F,05D,Pre-permit (Operational) / Initial Inspection,BK37
50054726,W & Y BAKERY,Brooklyn,1703,AVENUE U,11229.0,7183392801,Bakery Products/Desserts,U,06D,Cycle Inspection / Initial Inspection,BK44
50085171,BENSONHURST CAFE CORP,Brooklyn,211,KINGS HIGHWAY,11223.0,7185304806,American,F,04L,Cycle Inspection / Initial Inspection,BK29
41164793,LATINO'S BAR & GRILL RESTAURANT,Manhattan,3864,BROADWAY,10032.0,2127401313,Latin American,B,,Administrative Miscellaneous / Initial Inspection,MN36
40587714,STARBUCKS COFFEE,Manhattan,757,3 AVENUE,10017.0,2127159884,Coffee/Tea,P,10B,Cycle Inspection / Initial Inspection,MN19
50048617,HALAL BUFFET,Queens,11318,SUTPHIN BLVD,11435.0,7183223333,Middle Eastern,G,04L,Cycle Inspection / Initial Inspection,QN76
50043786,CIENEGA LAS TLAYUDAS DE OAXACA,Queens,10432,CORONA AVE,11368.0,3473532366,Mexican,F,02H,Cycle Inspection / Initial Inspection,QN25
41698701,CURRY KING,Manhattan,942,COLUMBUS AVENUE,10025.0,6466697826,Pakistani,F,06A,Cycle Inspection / Initial Inspection,MN09
50068847,52ND SUSHI,Queens,5221,ROOSEVELT AVE,11377.0,7185079204,Japanese,F,06C,Pre-permit (Operational) / Initial Inspection,QN31
40639085,JEAN DANET FRENCH PASTRY,Brooklyn,7526,5 AVENUE,11209.0,7188367566,Bakery Products/Desserts,F,22C,Administrative Miscellaneous / Re-inspection,BK31
40825993,TRINIDAD GOLDEN PLACE,Brooklyn,788,NOSTRAND AVENUE,11216.0,7187357065,Caribbean,U,04A,Cycle Inspection / Re-inspection,BK61
41539993,FU MUN LOU,Brooklyn,5405,8 AVENUE,11220.0,7186868999,Chinese,F,10F,Cycle Inspection / Initial Inspection,BK34
50092763,Z BEST PIZZA,Manhattan,623,11 AVENUE,10036.0,2122460303,Italian,E,05D,Pre-permit (Non-operational) / Initial Inspection,MN15
50045530,YUKA RESTAURANT,Manhattan,1557,2 AVENUE,10028.0,2127729675,Japanese,U,10B,Cycle Inspection / Re-inspection,MN32
41710474,BP SUB EXPRESS,Brooklyn,5217,13 AVENUE,11219.0,7189720010,Jewish/Kosher,D,02G,Cycle Inspection / Initial Inspection,BK88
50034429,POPEYES,Bronx,3411,JEROME AVENUE,10467.0,9292225000,American,D,10F,Cycle Inspection / Re-inspection,BX43
50012357,ASTORIA COFFEE,Queens,3004,30TH ST,11102.0,3474107399,Coffee/Tea,D,10F,Cycle Inspection / Initial Inspection,QN71
50001192,88 CAFE,Queens,82-79,BROADWAY,11373.0,7183963888,Bakery Products/Desserts,F,04H,Cycle Inspection / Initial Inspection,QN29
41216379,"EASTERN BLOC , Club Cumming",Manhattan,505,EAST    6 STREET,10009.0,2127772555,American,U,06C,Cycle Inspection / Re-inspection,MN22
50102286,MOON TIKKA KABAB HOUSE,Queens,8716,PARSONS BLVD,11432.0,3473748001,Indian,P,10F,Pre-permit (Operational) / Initial Inspection,QN35
50017475,EL PARROQUENO RESTAURANT,Queens,10203A,44TH AVENUE,11368.0,7185650348,Latin American,F,04N,Cycle Inspection / Initial Inspection,QN26
41494274,ORIENTAL CHINESE KITCHEN,Brooklyn,390,NEPTUNE AVENUE,11235.0,7188918563,Chinese,D,04N,Cycle Inspection / Re-inspection,BK19
50061558,LENOX PUBLIC,Manhattan,308,LENOX AVENUE,10027.0,9176986644,French,F,10H,Cycle Inspection / Initial Inspection,MN11
41430102,FONDA,Brooklyn,434,7 AVENUE,11215.0,7183693144,Mexican,B,,Cycle Inspection / Initial Inspection,BK37
50091842,FEDOROFF'S STEAKS,Manhattan,4,CORTLANDT STREET,10007.0,9293558347,Sandwiches,D,09B,Pre-permit (Operational) / Re-inspection,MN25
50084956,CHUN VEGETARIAN,Brooklyn,582,NOSTRAND AVENUE,11216.0,3476278080,Vegetarian,F,06F,Pre-permit (Operational) / Re-inspection,BK61
50008504,LAZZAT,Brooklyn,1969,BATH AVENUE,11214.0,7186764800,Eastern European,O,10F,Cycle Inspection / Reopening Inspection,BK27
50067622,JOE AND THE JUICE,Manhattan,666,3 AVENUE,10017.0,9175665727,"Juice, Smoothies, Fruit Salads",F,06F,Cycle Inspection / Re-inspection,MN19
50080789,MOE'S SOUTHWEST GRILL,Staten Island,2397,HYLAN BOULEVARD,10306.0,7189798226,Mexican,U,02B,Pre-permit (Operational) / Compliance Inspection,SI45
41195733,230 FIFTH,Manhattan,230,FIFTH AVENUE,10001.0,2127254300,American,U,04H,Cycle Inspection / Re-inspection,MN13
50044611,ROOT HILL CAFE,Brooklyn,262,4 AVENUE,11215.0,9172519336,Coffee/Tea,D,06C,Cycle Inspection / Initial Inspection,BK37
40367241,JG MELON RESTAURANT,Manhattan,1291,3 AVENUE,10021.0,2127440585,American,F,04N,Cycle Inspection / Re-inspection,MN31
50057586,ZUCKER'S BAGELS AND SMOKED FISH,Manhattan,273,COLUMBUS AVENUE,10023.0,2128742800,Bagels/Pretzels,P,08A,Cycle Inspection / Initial Inspection,MN14
41215420,POPEYES,Bronx,119,WEST KINGSBRIDGE ROAD,10468.0,7185483010,Chicken,U,08A,Cycle Inspection / Re-inspection,BX28
50041121,NEW LAN KING RESTAURANT,Brooklyn,1688,EAST   16 STREET,11229.0,7183751030,Chinese,D,10F,Cycle Inspection / Re-inspection,BK44
41653879,LENOX SAPHIRE,Manhattan,341,LENOX AVENUE,10027.0,2128669700,African,F,04C,Cycle Inspection / Compliance Inspection,MN03
50096198,WOW SUSHI & THAI,Brooklyn,1708,EAST   16 STREET,11229.0,7183363887,Japanese,U,02B,Pre-permit (Operational) / Compliance Inspection,BK44
41678309,SUBWAY,Bronx,2026,BOSTON ROAD,10460.0,7189918800,Sandwiches,D,06C,Cycle Inspection / Initial Inspection,BX17
50057000,DUNKIN,Queens,66-26,METROPOLITAN AVENUE,11379.0,3472234957,Donuts,D,10F,Pre-permit (Operational) / Compliance Inspection,QN20
50074198,TUSCANY GRILL,Brooklyn,8620,3 AVENUE,11209.0,7189215633,Italian,F,06D,Pre-permit (Operational) / Initial Inspection,BK31
41345907,MEE THAI CUISINE,Brooklyn,180,5 AVENUE,11217.0,7182308280,Thai,F,20F,Administrative Miscellaneous / Initial Inspection,BK37
50065895,THE HALAL BROTHERS,Queens,14712,45TH AVE,11355.0,9175258859,American,F,20D,Administrative Miscellaneous / Initial Inspection,QN52
41395582,MCNALLY JACKSON CAFE,Manhattan,52,PRINCE STREET,10012.0,2122741160,Coffee/Tea,D,10F,Cycle Inspection / Initial Inspection,MN24
50038543,LA PALAPA TACOS,Manhattan,230,PARK AVENUE,10169.0,6467470815,Tex-Mex,D,10F,Cycle Inspection / Initial Inspection,MN19
50073168,LET'S MEAT,Manhattan,307,5 AVENUE,10016.0,2128890089,Korean,D,10D,Pre-permit (Operational) / Re-inspection,MN17
50073969,BESITO RESTUARANT & BAR,Brooklyn,50,5 AVENUE,11217.0,7182301703,Spanish,F,02B,Cycle Inspection / Initial Inspection,BK37
40570910,DIAMANTE POBLANO RESTAURANT,Bronx,2431,JEROME AVENUE,10468.0,7183295240,Mexican,U,06C,Cycle Inspection / Initial Inspection,BX30
41148214,P.J. CLARKE'S ON THE HUDSON,Manhattan,4,WORLD FINANCIAL CENTER,10281.0,2122851500,American,F,04L,Cycle Inspection / Initial Inspection,MN25
50015041,WHISPERS BAR AND RESTAURANT,Manhattan,210,WEST   94 STREET,10025.0,8453135740,American,P,04H,Cycle Inspection / Initial Inspection,MN12
50017852,CHOTE NAWAB,Manhattan,115,LEXINGTON AVENUE,10016.0,2126794603,Indian,D,06A,Cycle Inspection / Initial Inspection,MN21
50002135,HALAL FRIED CHICKEN & PIZZA,Brooklyn,141,PENNSYLVANIA AVENUE,11207.0,3474046843,Chicken,P,08A,Cycle Inspection / Initial Inspection,BK85
50057270,KINGSBRIDGE SOCIAL CLUB,Bronx,3625,KINGSBRIDGE AVENUE,10463.0,3473465180,Pizza,F,04N,Cycle Inspection / Initial Inspection,BX29
50049958,LITTLE SHEEP MONGOLIAN HOT POT,Manhattan,105,BOWERY,10002.0,6464845707,Asian/Asian Fusion,G,08C,Cycle Inspection / Re-inspection,MN27
41631475,SUBWAY (+ STAR MINI MART),Queens,14716,NORTHERN BOULEVARD,11354.0,7183595501,Sandwiches,U,10B,Cycle Inspection / Initial Inspection,QN51
50057878,PICNIC GARDEN KOREAN BBQ BUFFET,Queens,15405,NORTHERN BLVD,11354.0,7188865050,Korean,U,02B,Cycle Inspection / Re-inspection,QN51
50001324,DUNKIN,Queens,10711,ROCKAWAY BLVD,11417.0,7188353682,Donuts,D,06C,Cycle Inspection / Initial Inspection,QN55
50002693,B&W DELI GROCERY,Manhattan,373,WEST   34 STREET,10001.0,9173882601,American,D,06B,Cycle Inspection / Re-inspection,MN13
40581382,STARBUCKS,Manhattan,2045,BROADWAY,10023.0,2124961551,Coffee/Tea,D,10F,Cycle Inspection / Initial Inspection,MN14
40762853,GREAT N.Y. NOODLETOWN,Manhattan,28,BOWERY,10013.0,2123490923,Chinese,G,05C,Cycle Inspection / Initial Inspection,MN27
50069593,THE HUNTING CLUB,Bronx,2503,WILLIAMSBRIDGE ROAD,10469.0,6463027210,Coffee/Tea,D,04A,Cycle Inspection / Initial Inspection,BX07
41709956,EFFYS AT THE 92Y,Manhattan,1395,LEXINGTON AVENUE,10128.0,2124155796,Mediterranean,U,03A,Cycle Inspection / Initial Inspection,MN40
50076144,DI AN DI,Brooklyn,68,GREENPOINT AVENUE,11222.0,7185763914,Southeast Asian,D,06C,Pre-permit (Non-operational) / Initial Inspection,BK76
41635764,GASOLINA BAR LOUNGE,Bronx,2525,BOSTON POST ROAD,10467.0,7187085018,American,D,06D,Cycle Inspection / Re-inspection,BX07
50053555,LENWICH 68TH,Manhattan,1269,1 AVENUE,10065.0,2122880852,Sandwiches,F,06D,Cycle Inspection / Initial Inspection,MN31
41286149,REMEDY DINER,Manhattan,245,EAST HOUSTON STREET,10002.0,2126775110,American,U,08A,Cycle Inspection / Initial Inspection,MN27
50108737,ASST SCTRY,Manhattan,175,GREENWICH STREET,10007.0,7043286907,,,,,MN25
50045458,ROUND 2 CAFE,Brooklyn,1165,UTICA AVENUE,11203.0,3474420825,Caribbean,G,06A,Inter-Agency Task Force / Initial Inspection,BK96
50082813,WOK 88,Manhattan,1570,3 AVENUE,10128.0,2128288688,Chinese,F,04L,Pre-permit (Operational) / Initial Inspection,MN40
50001049,COMFORT INN,Manhattan,548,WEST   48 STREET,10036.0,2125860400,American,P,10F,Cycle Inspection / Initial Inspection,MN15
41399022,MI CASTILLO RESTAURANT,Brooklyn,4316,4 AVENUE,11232.0,7188322553,Latin American,P,04M,Cycle Inspection / Initial Inspection,BK32
50085026,ACE THAI KITCHEN,Brooklyn,330,MYRTLE AVENUE,11205.0,3479874100,Thai,U,02G,Cycle Inspection / Re-inspection,BK68
50043647,BODAI VEGETARIAN RESTAURANT,Queens,5908,MAIN ST,11355.0,7189391188,Vegetarian,F,04N,Cycle Inspection / Initial Inspection,QN62
41589950,BARBONCINO,Brooklyn,781,FRANKLIN AVENUE,11238.0,7184838834,Pizza,F,08B,Cycle Inspection / Initial Inspection,BK61
50056213,SAUCE,Manhattan,78,RIVINGTON STREET,10002.0,2124207700,Italian,F,05D,Cycle Inspection / Initial Inspection,MN27
41702724,MOMINETTE,Brooklyn,221,KNICKERBOCKER AVENUE,11237.0,9292342941,French,F,06D,Cycle Inspection / Initial Inspection,BK77
41628517,CAFE GOURMAND,Staten Island,548,LINCOLN AVENUE,10306.0,7183517575,Eastern European,D,09B,Cycle Inspection / Initial Inspection,SI45
