Site,LocationName,BRCYear,BRCMonthName,BRCWeekNum,DayName,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount,LocationGroup
Leeds Originals,Briggate at McDonalds	,2019,June,23,Saturday,08-Jun-19,09:00,644,0,644,644,0,644,No Group
Leeds Originals,Briggate at McDonalds	,2019,June,23,Saturday,08-Jun-19,10:00,884,0,884,884,0,884,No Group
Leeds Originals,Briggate at McDonalds	,2019,June,23,Saturday,08-Jun-19,11:00,1211,0,1211,1211,0,1211,No Group
Leeds Originals,Briggate at McDonalds	,2019,June,23,Saturday,08-Jun-19,12:00,1409,0,1409,1409,0,1409,No Group
Leeds Originals,Briggate at McDonalds	,2019,June,23,Saturday,08-Jun-19,13:00,1486,0,1486,1486,0,1486,No Group
Leeds Originals,Briggate at McDonalds	,2019,June,23,Saturday,08-Jun-19,14:00,1666,0,1666,1666,0,1666,No Group
Leeds Originals,Briggate at McDonalds	,2019,June,23,Saturday,08-Jun-19,15:00,1582,0,1582,1582,0,1582,No Group
Leeds Originals,Briggate at McDonalds	,2019,June,23,Saturday,08-Jun-19,16:00,1664,0,1664,1664,0,1664,No Group
Leeds Originals,Briggate at McDonalds	,2019,June,23,Saturday,08-Jun-19,17:00,1137,0,1137,1137,0,1137,No Group
Leeds Originals,Briggate at McDonalds	,2019,June,23,Saturday,08-Jun-19,18:00,872,0,872,872,0,872,No Group
Leeds Originals,Briggate at McDonalds	,2019,June,23,Saturday,08-Jun-19,19:00,620,0,620,620,0,620,No Group
Leeds Originals,Briggate at McDonalds	,2019,June,23,Saturday,08-Jun-19,20:00,586,0,586,586,0,586,No Group
Leeds Originals,Briggate at McDonalds	,2019,June,23,Saturday,08-Jun-19,21:00,578,0,578,578,0,578,No Group
Leeds Originals,Briggate at McDonalds	,2019,June,23,Saturday,08-Jun-19,22:00,677,0,677,677,0,677,No Group
Leeds Originals,Briggate at McDonalds	,2019,June,23,Saturday,08-Jun-19,23:00,441,0,441,441,0,441,No Group
