name,borough_name,website,os_addressbase_uprn,borough_code,ward_2018_name,ward_2018_code,address1,address2,address3,longitude,latitude,easting,northing,runtime
Globe In Morning Lane,Hackney,,100000000000.0,E09000012,Homerton,E05009376,20 Morning Lane,Hackney,,-0.0537743614564155,51.5458980198114,535049.9634049465,184794.92272110668,04/11/2021
The Railway Tavern,Newham,www.railwaytavernhotel.co.uk,46001911.0,E09000025,Stratford And New Town,E05000492,131 Angel Lane,Newham,,0.0001453113771664,51.545081625127786,538790.9623859843,184804.9227171196,04/11/2021
Farrs School Of Dancing,Hackney,www.farrsschoolofdancing.com,10008227895.0,E09000012,Dalston,E05009370,17-19 Dalston Lane,Hackney,,-0.0739304752831105,51.5464018460462,533650.9637832519,184813.922714837,04/11/2021
The Passage,Hackney,,100000000000.0,E09000012,Dalston,E05009370,27 Dalston Lane,Hackney,,-0.0728483804779798,51.54641102416315,533725.9637627129,184816.92271398468,04/11/2021
Arcola Bar,Hackney,,10008321023.0,E09000012,Dalston,E05009370,24 Ashwin Street,Hackney,,-0.0749473448884601,51.54691315577867,533578.9638029246,184868.9226999273,04/11/2021
Cafe Oto,Hackney,www.cafeoto.co.uk,10008319766.0,E09000012,Dalston,E05009370,The Print House 18-22 Ashwin St,London,,-0.0747288764068587,51.54696352046189,533593.9637988121,184874.92269828691,04/11/2021
The Old Baths & Cre8 Galleries,Hackney,,100000000000.0,E09000012,Hackney Wick,E05009374,80 Eastway,Hackney,,-0.0294743306676453,51.547174365747416,536730.9629460905,184981.9226698574,04/11/2021
Ridley Road Market Bar,Hackney,www.ridleyroadmarketbar.com/,100000000000.0,E09000012,Dalston,E05009370,49 Ridley Road,Hackney,,-0.0725369381262534,51.54832132422378,533741.9637582061,185029.9226560192,04/11/2021
Servant Jazz Quarters,Hackney,www.servantjazzquarters.com,10008302207.0,E09000012,Dalston,E05009370,10 Bradbury Street,Hackney,,-0.0765601700263519,51.54868421003064,533461.9638347655,185062.92264733405,04/11/2021
The Railway Tavern,Islington,,5300086206.0,E09000019,Mildmay,E05000377,4 St. Jude Street,Islington,,-0.0793123844307455,51.548747353416566,533270.9638869979,185064.9226469982,04/11/2021
Vortex,Hackney,www.vortexjazz.co.uk,10091818908.0,E09000012,Dalston,E05009370,11 Gillett Square,Hackney,,-0.076655760914564,51.54881167547437,533454.9638366671,185076.92264354197,04/11/2021
Snooty Fox,Islington,www.snootyfoxlondon.co.uk,5300038424.0,E09000019,Mildmay,E05000377,75 Grosvenor Avenue,Islington,,-0.0913243197272233,51.54915950389847,532436.9641139051,185088.9226403348,04/11/2021
Ray's Bar,Hackney,,100000000000.0,E09000012,Dalston,E05009370,95 Kingsland High Street,Hackney,,-0.0755645287066057,51.54937827095242,533528.9638163727,185141.92262580188,04/11/2021
St. John-At-Hackney Church,Hackney,www.stjohnathackney.org,10091775145.0,E09000012,Homerton,E05009376,St. John At Hackney Church Lower Clapton Road,Hackney,,-0.053316248779463,51.54919971954151,535071.9633991441,185162.92262007564,04/11/2021
Club Makossa,Hackney,,100000000000.0,E09000012,Dalston,E05009370,113 Kingsland High Street,Hackney,,-0.0755816181889155,51.549999039246806,533525.9638171338,185210.92260706305,04/11/2021
Dalston Superstore,Hackney,www.dalstonsuperstore.com,100000000000.0,E09000012,Dalston,E05009370,117 Kingsland High Street,Hackney,,-0.0755664575371158,51.5503584931163,533525.9638171,185250.92259619728,04/11/2021
Bull & Gate,Camden,www.bullandgatenw5.co.uk,5011009.0,E09000007,Kentish Town,E05000139,389 Kentish Town Road,Camden,,-0.1415732114171856,51.55171123587903,528945.9650645183,185282.92258845863,04/11/2021
Chats Palace Arts Centre,Hackney,www.chatspalace.com,100000000000.0,E09000012,King's Park,E05009379,42-44 Brooksby's Walk,Hackney,,-0.0426833246476238,51.55026392747017,535805.9631976498,185300.92258305624,04/11/2021
Epic Dalston Events Hall,Hackney,,100000000000.0,E09000012,Shacklewell,E05009382,13 Stoke Newington Road,Hackney,,-0.0756503218819346,51.55110626004559,533517.9638193593,185333.92257360835,04/11/2021
O2 Forum Kentish Town,Camden,www.academymusicgroup.com/o2forumkentishtown,0.0,E09000007,Kentish Town,E05000139,9-17 Highgate Rd Kentish Town,London,,-0.1419426410038237,51.55220268691301,528918.9650720705,185336.9225738349,04/11/2021
Efes Snooker Club,Hackney,,100000000000.0,E09000012,Shacklewell,E05009382,17 Stoke Newington Road,Hackney,,-0.0753609020300744,51.55112848375782,533537.9638138989,185336.92257276032,04/11/2021
Tipsy,Hackney,,100000000000.0,E09000012,Shacklewell,E05009382,20 Stoke Newington Road,Hackney,,-0.0747236467823796,51.55118995441036,533581.9638018924,185344.92257051103,04/11/2021
Forest Tavern,Newham,www.foresttavern.com,10008986026.0,E09000025,Forest Gate North,E05000483,173 Forest Lane,Newham,,0.0244016107867813,51.54991694645623,540457.9619322676,185388.92255777173,04/11/2021
L'atelier Dalston,Hackney,,100000000000.0,E09000012,Shacklewell,E05009382,31 Stoke Newington Road,Hackney,,-0.0753795152706486,51.55171331245236,533534.9638148071,185401.92255505483,04/11/2021
Bardens Boudoir,Hackney,,10008237669.0,E09000012,Shacklewell,E05009382,36-38 Stoke Newington Road,Hackney,,-0.0747126650997272,51.55179228226023,533580.9638022603,185411.9225522576,04/11/2021
Moustache Bar,Hackney,www.moustachebar.co.uk/,100000000000.0,E09000012,Shacklewell,E05009382,58 Stoke Newington Road,Hackney,,-0.0746444037743012,51.5523846760795,533583.9638015365,185477.92253427012,04/11/2021
Vfd,Hackney,,100000000000.0,E09000012,Shacklewell,E05009382,66 Stoke Newington Road,Hackney,,-0.0746239240251747,51.55252822207964,533584.9638012863,185493.9225299084,04/11/2021
Shacklewell Arms,Hackney,www.shacklewellarms.com,10091775225.0,E09000012,Shacklewell,E05009382,71 Shacklewell Lane,Hackney,,-0.0714667528027518,51.55248528692553,533803.9637415248,185494.9225292857,04/11/2021
The Round Chapel,Hackney,,10008322921.0,E09000012,Lea Bridge,E05009380,1d Glenarm Road,Hackney,,-0.0516743191282117,51.55218499289416,535176.9633706028,185497.922528826,04/11/2021
Rubys Bar,Hackney,www.rubysdalston.com,100000000000.0,E09000012,Shacklewell,E05009382,76 Stoke Newington Road,Hackney,,-0.0746000323858881,51.55275264594277,533585.9638010494,185518.92252309347,04/11/2021
Wembley Stadium,Brent,www.wembleystadium.com,0.0,E09000005,Tokyngton,E05000102,London ,,,-0.2794945140789637,51.55602627881597,519372.9676659411,185528.92251996195,04/11/2021
Star By Hackney Downs,Hackney,www.starbyhackneydowns.co.uk/,100000000000.0,E09000012,Hackney Downs,E05009373,35 Queensdown Road,Hackney,,-0.0577315346245645,51.55322972396044,534753.963484585,185602.92250007257,04/11/2021
Biddle Bros,Hackney,,100000000000.0,E09000012,Lea Bridge,E05009380,88 Lower Clapton Road,Hackney,,-0.0528425871734968,51.55320258806017,535092.9633930626,185608.92249870475,04/11/2021
Elderfield,Hackney,,100000000000.0,E09000012,Lea Bridge,E05009380,57 Elderfield Road,Hackney,,-0.0470774798607826,51.55342157122454,535491.9632840859,185643.9224894796,04/11/2021
"The Sse Arena, Wembley",Brent,www.ssearena.co.uk,0.0,E09000005,Tokyngton,E05000102,Arena Square Engineers Way,London,,-0.2825614701356719,51.55809453899968,519154.96772455896,185753.9224584689,04/11/2021
Flask,Camden,www.theflaskhampstead.co.uk,5031732.0,E09000007,Hampstead Town,E05000135,14 Flask Walk,Camden,,-0.177325258739383,51.55655237941357,526453.965740287,185758.9224581776,04/11/2021
The Boston Arms,Islington,www.bostonmusicroom.co.uk,5300053516.0,E09000019,Junction,E05000376,178 Junction Road,Islington,,-0.1384309102524551,51.55730880914972,529147.9650110546,185910.92241869017,04/11/2021
Bar A Bar,Hackney,www.barabar.info/,100000000000.0,E09000012,Stoke Newington,E05009385,133-135 Stoke Newington Road,Hackney,,-0.0748395048708903,51.55630868079349,533558.9638089775,185913.92241550784,04/11/2021
Cherry Tree,Barking And Dagenham,,100035636.0,E09000002,Parsloes,E05000037,Wood Lane Barking And Dagenham,,,0.1350063838380893,51.552712941370885,548116.9598514645,185917.92241509137,04/11/2021
The Dome,Islington,www.dometufnellpark.co.uk,5300027158.0,E09000019,Junction,E05000376,2 Dartmouth Park Hill,Islington,,-0.1387255908675572,51.557511320100176,529126.9650168624,185932.9224127164,04/11/2021
Blondies,Hackney,,100000000000.0,E09000012,Hackney Downs,E05009373,205 Lower Clapton Road,Hackney,,-0.0560027402163651,51.55656433180867,534863.9634545767,185976.92239870477,04/11/2021
Duke Of Hamilton,Camden,www.thedukeofhamilton.com,5082763.0,E09000007,Hampstead Town,E05000135,23-25 New End,Camden,,-0.1774621818034258,51.55890155469035,526437.9657442822,186019.9223866244,04/11/2021
The Huddleston Centre,Hackney,,10008300353.0,E09000012,Hackney Downs,E05009373,30 Powell Road,Hackney,,-0.056796392452705,51.55757567468208,534805.9634702393,186087.9223685088,04/11/2021
Clapton Hart,Hackney,www.claptonhart.com,100000000000.0,E09000012,Hackney Downs,E05009373,231 Lower Clapton Road,Hackney,,-0.0562105543607861,51.55778178772893,534845.9634593504,186111.9223620584,04/11/2021
The White Hart,Hackney,www.whitehartstokenewington.com,100000000000.0,E09000012,Stoke Newington,E05009385,69 Stoke Newington High Street,Hackney,,-0.0744909335107742,51.55909966799748,533574.9638049747,186224.92233077576,04/11/2021
Leyton Technical,Waltham Forest,www.leytontechnical.com,10009148520.0,E09000031,Leyton,E05000604,265b High Road Leyton,Waltham Forest,,-0.0075364583662199,51.55873732718953,538216.9625456117,186308.92230888945,04/11/2021
Nambucca,Islington,www.nambucca.co.uk,5300048656.0,E09000019,Finsbury Park,E05000371,596 Holloway Road,Islington,,-0.1237361441255381,51.56103147197548,530155.9647363002,186350.9222984792,04/11/2021
Crumpled Horn,Havering,www.crumpledhornpub.co.uk,100000000000.0,E09000016,Upminster,E05000323,33-37 Corbets Tey Road,Havering,,0.2487301675290345,51.55466237023463,555993.9577077612,186370.92229130797,04/11/2021
The Old Church,Hackney,,10008252145.0,E09000012,Clissold,E05009369,Hackney ,,,-0.0838750968115341,51.56099808056297,532918.9639829561,186418.9222791581,04/11/2021
The Others,Hackney,www.theothers.uk.com,0.0,E09000012,Stamford Hill West,E05009384,6-8 Manor Rd Stoke Newington,London,,-0.0746530930231711,51.565855810949486,533543.9638117156,186975.9221272312,04/11/2021
O'neills,Redbridge,www.oneills.co.uk/national-search/london/ilford,10034926974.0,E09000026,Ilford Town,E05011246,Station Road Redbridge,,,0.0708199959863066,51.55886347429823,543647.9610683515,186473.9222618364,04/11/2021
Prince Of Wales,Redbridge,www.princeofwales-ilford.co.uk,100000000000.0,E09000026,Ilford Town,E05011246,63 Green Lane,Redbridge,,0.0860234686363052,51.55912466023712,544700.9607792466,186532.92224731637,04/11/2021
The Waiting Room,Hackney,www.waitingroomn16.com,100000000000.0,E09000012,Stoke Newington,E05009385,175 Stoke Newington High Street,Hackney,,-0.0738319619018462,51.56206540434928,533611.9637941525,186555.92224100447,04/11/2021
Three Crowns,Hackney,,100000000000.0,E09000012,Stoke Newington,E05009385,175 Stoke Newington High Street,Hackney,,-0.0738319619018462,51.56206540434928,533611.9637941525,186555.92224100447,04/11/2021
Jj Moons,Islington,,5300055447.0,E09000019,Tollington,E05000381,37 Landseer Road,Islington,,-0.1228370151528781,51.562896527912805,530212.9647205297,186559.9222419597,04/11/2021
The Bell,Waltham Forest,www.the-bell-leytonstone.business.site,100000000000.0,E09000031,Cann Hall,E05000590,468 High Road Leytonstone,Waltham Forest,,0.0087432089678056,51.560851630225685,539338.9622387872,186574.9222351109,04/11/2021
The Clarence,Hackney,www.theclarence.london,100000000000.0,E09000012,Stoke Newington,E05009385,102 Stoke Newington Church Stre,Hackney,,-0.0789836335647269,51.56238378719186,533253.9638915558,186581.92223439348,04/11/2021
Princess Of Wales,Hackney,www.princessofwalesclapton.co.uk,100000000000.0,E09000012,Lea Bridge,E05009380,146 Lea Bridge Road,Hackney,,-0.0457623614414406,51.56189777469362,535557.9632661219,186588.92223280077,04/11/2021
Coach & Horses,Waltham Forest,,100000000000.0,E09000031,Leyton,E05000604,391 High Road Leyton,Waltham Forest,,-0.0105154858298161,51.56154862707325,538001.9626030328,186615.92222553425,04/11/2021
Soldiers Return,Hillingdon,www.johnbarras.com/pub/soldiers-return-ickenham-uxbridge,100000000000.0,E09000017,West Ruislip,E05000343,65 High Road,Hillingdon,,-0.4410613519692763,51.56819304919954,508143.9707182554,186630.9222218839,04/11/2021
North Nineteen,Islington,www.northnineteen.co.uk,5300089189.0,E09000019,Tollington,E05000381,194-196 Sussex Way,Islington,,-0.1218409526601519,51.56466110810882,530276.9647027887,186757.9221884873,04/11/2021
Orleans Winebar,Islington,,5300082109.0,E09000019,Finsbury Park,E05000371,259-261 Seven Sisters Road,Islington,,-0.1050493795205582,51.56458873367778,531440.9643866629,186779.92218049735,04/11/2021
Three Travellers,Barking And Dagenham,,100035240.0,E09000002,Heath,E05000034,Wood Lane Barking And Dagenham,,,0.1498079828049452,51.561004198325215,549115.9595810102,186869.92215625767,04/11/2021
Worlds End,Islington,www.worldsendfinsburypark.com,10007028978.0,E09000019,Finsbury Park,E05000371,21-23 Stroud Green Road,Islington,,-0.1083556519665862,51.566971215944726,531204.9644502151,187038.92211115055,04/11/2021
The Cricketers,Havering,,200000000000.0,E09000016,St. Andrew's,E05000320,Havering ,,,0.2167227325141039,51.562762721545525,553747.9583208795,187203.92206433896,04/11/2021
Castle,Harrow,www.castle-harrow.co.uk,100000000000.0,E09000015,Harrow On The Hill,E05000289,30 West Street,Harrow,,-0.3399765606430122,51.571995058482415,515139.9688193703,187207.9220655204,04/11/2021
The Fatling,Havering,,100000000000.0,E09000016,St. Andrew's,E05000320,109 High Street,Havering,,0.2188033219938009,51.56282230114812,553891.9582817362,187214.92206140712,04/11/2021
Lauderdale House,Camden,www.lauderdalehouse.org.uk,0.0,E09000007,Highgate,E05000137,Waterlow Park Highgate Hill,Highgate,London,-0.1432236580702494,51.56927279339298,528781.9651107009,187232.922057839,04/11/2021
Shaftesbury,Islington,,5300051016.0,E09000019,Tollington,E05000381,534 Hornsey Road,Islington,,-0.1236221912742555,51.56976137048709,530138.9647404009,187321.9220350668,04/11/2021
The Red Lion,Waltham Forest,www.theredlionleytonstone.com,100000000000.0,E09000031,Leytonstone,E05000605,640 High Road Leytonstone,Waltham Forest,,0.0110602196202235,51.56791608768665,539477.9622014958,187364.92202208185,04/11/2021
Arista Club,Brent,,202114719.0,E09000005,Welsh Harp,E05000103,232 Church Lane,Brent,,-0.2618459794640441,51.573193668349234,520550.9673467622,187466.92199302203,04/11/2021
Stapleton,Islington,www.stapletontavern.com,5300025673.0,E09000019,Tollington,E05000381,2 Crouch Hill,Islington,,-0.1152762371086386,51.57094046208859,530713.9645831661,187467.92199432693,04/11/2021
Kenwood House,Haringey,www.english-heritage.org.uk/visit/places/kenwood,10091822697.0,E09000014,Highgate,E05000272,Kenwood House Hampstead Lane,,,-0.1621189673838423,51.57269050315573,527462.9654676049,187579.9219617272,04/11/2021
North Star,Waltham Forest,,100000000000.0,E09000031,Leytonstone,E05000605,24 Browning Road,Waltham Forest,,0.0154606911624121,51.56986384289754,539776.9621198832,187589.9219617333,04/11/2021
The Finsbury,Hackney,www.thefinsbury.co.uk,100000000000.0,E09000012,Woodberry Down,E05009387,336 Green Lanes,Hackney,,-0.0962728877600704,51.57194628964002,532027.9642254674,187613.92195305837,04/11/2021
Chequers,Havering,www.spiritgroup.co.uk,100000000000.0,E09000016,St. Andrew's,E05000320,121 North Street,Havering,,0.219542672330975,51.56823108168777,553924.9582717159,187817.9218973988,04/11/2021
Peppers Ghost,Waltham Forest,,100000000000.0,E09000031,Leyton,E05000604,777 High Road Leyton,Waltham Forest,,-0.0099154108662169,51.57364251121541,538006.9626016339,187961.9218603372,04/11/2021
Golden Crane,Havering,www.goldencrane.co.uk,100000000000.0,E09000016,Cranham,E05000307,117 Avon Road,Havering,,0.2665314408029738,51.56887065787063,557178.957387744,187988.9218519952,04/11/2021
The Boogaloo,Haringey,,100000000000.0,E09000014,Highgate,E05000272,312 Archway Road,,,-0.1437280173574835,51.57637581570032,528726.9651238031,188021.92184366423,04/11/2021
Tap & Spile,Waltham Forest,www.thebootlacesleyton.co.uk,100000000000.0,E09000031,Lea Bridge,E05000603,596 Lea Bridge Road,Waltham Forest,,-0.0137343971940633,51.57442665017084,537739.962673632,188041.92183901044,04/11/2021
King William The Fourth,Waltham Forest,www.brodiesbeers.com,100000000000.0,E09000031,Forest,E05000595,816 High Road Leyton,Waltham Forest,,-0.0112916917984335,51.574843882195296,537907.96262842,188092.9218251141,04/11/2021
Midland Hotel,Barnet,,200228409.0,E09000003,West Hendon,E05000062,29 Station Road,Barnet,,-0.2378089256101933,51.58050640262475,522196.9668978923,188319.9217616194,04/11/2021
The Victoria,Havering,,100000000000.0,E09000016,Romford Town,E05000319,122 Victoria Road,Havering,,0.18874591712789,51.57537484247106,551766.9588612445,188547.9217003412,04/11/2021
Coppermill,Waltham Forest,www.coppermillpub.wordpress.com,100000000000.0,E09000031,High Street,E05000599,205 Coppermill Lane,Waltham Forest,,-0.0411850310486578,51.57978881970693,535821.9631962093,188586.92169061064,04/11/2021
Golden Lion,Havering,www.thegoldenlion-pub.co.uk,100000000000.0,E09000016,Romford Town,E05000319,2 High Street,Havering,,0.1800517865387229,51.57856739855568,551153.9590273472,188884.92160979065,04/11/2021
Nightingale,Redbridge,www.thenightingalewanstead.com,100000000000.0,E09000026,Wanstead Village,E05011255,51 Nightingale Lane,Redbridge,,0.0284514586060493,51.58162677087279,540640.961882757,188922.9215974412,04/11/2021
Village,Waltham Forest,www.village-walthamstow.com,100000000000.0,E09000031,Hoe Street,E05000601,31 Orford Road,Waltham Forest,,-0.0118293729656546,51.58270338726264,537846.9626441181,188965.92158511537,04/11/2021
The Duke,Redbridge,www.thedukewanstead.com,100000000000.0,E09000026,Wanstead Village,E05011255,79 Nightingale Lane,Redbridge,,0.0278327855874317,51.58264462562129,540594.9618951421,189034.92156673333,04/11/2021
Nags Head,Waltham Forest,www.thenagsheade17.com,100000000000.0,E09000031,Hoe Street,E05000601,9 Orford Road,Waltham Forest,,-0.0111183846178752,51.58411212904913,537891.962631737,189123.9215416977,04/11/2021
Three Compasses,Haringey,www.threecompasses.com,100000000000.0,E09000014,Hornsey,E05000273,62 High Street,,,-0.1185562303319324,51.58726946496048,530439.9646563908,189277.9215012114,04/11/2021
"Mirth, Marvel And Maud",Waltham Forest,http://mirthmarvelandmaud.com/,0.0,E09000031,High Street,E05000599,186 Hoe St ,,,-0.0204349987894616,51.58595800019192,537240.9857577519,189311.668073625,04/11/2021
"Mirth, Marvel & Maud",Waltham Forest,http://mirthmarvelandmaud.com/,0.0,E09000031,High Street,E05000599,186 Hoe Street ,,,-0.0199659983527303,51.58602300077688,537273.2785956261,189319.77628662816,04/11/2021
The Green Gate Public House,Haringey,,10003976352.0,E09000014,West Green,E05000282,492 West Green Road,,,-0.0992722452812509,51.5879206488545,531773.9642957548,189384.9214735385,04/11/2021
Bald Faced Stag,Barnet,www.thebaldfacedstagn2.co.uk,200061371.0,E09000003,East Finchley,E05000049,69 High Road,Barnet,,-0.1643365168052785,51.589289301812975,527262.9655225311,189421.9214606181,04/11/2021
Greyhound,Barnet,www.thegreyhoundhendon.co.uk,200198935.0,E09000003,Hendon,E05000055,Church End Barnet,,,-0.2279184960958973,51.59135530741068,522852.9667203051,189542.92143065095,04/11/2021
Five Bells,Barnet,www.flaminggrillpubs.com/pub/five-bells-finchley,200220096.0,E09000003,East Finchley,E05000049,165-167 East End Road,Barnet,,-0.1723638033642573,51.59070953686827,526702.9656758325,189565.9214217528,04/11/2021
Dukes Head,Waltham Forest,www.thedukee17.com,100000000000.0,E09000031,Wood Street,E05000609,112 Wood Street,Waltham Forest,,-0.0044615167618098,51.58812652316089,538340.9625109746,189582.9214169405,04/11/2021
Queens Head,Harrow,www.queensheadpinner.co.uk,10010598042.0,E09000015,Pinner,E05000297,31 High Street,Harrow,,-0.3806974471673637,51.59437092021767,512262.9695980162,189632.9214029594,04/11/2021
Tchances Arts & Music Centre,Haringey,www.t-chances.com,100000000000.0,E09000014,Bruce Grove,E05000268,399 High Road,,,-0.0708970830439569,51.58984018783343,533733.9637628229,189649.92139939824,04/11/2021
Chandos,Barnet,www.thechandosarms.com,200025648.0,E09000003,Colindale,E05000046,31 Colindale Avenue,Barnet,,-0.2554490107698657,51.59325999900794,520940.9672383838,189708.92138248103,04/11/2021
The Bell,Waltham Forest,www.belle17.com,100000000000.0,E09000031,Chapel End,E05000592,617 Forest Road,Waltham Forest,,-0.0169407881097728,51.590298506542375,537469.9627451644,189800.92135828192,04/11/2021
Ship,Havering,www.theshipgideapark.co.uk,100000000000.0,E09000016,Pettits,E05000317,93 Main Road,Havering,,0.2009657699000438,51.58694489809458,552574.9586397846,189859.92134185543,04/11/2021
Walthamstow Assembly Hall,Waltham Forest,www.wah17.co.uk,0.0,E09000031,Chapel End,E05000592,Forest Road ,,,-0.0126169981812246,51.59082900019512,537767.8612249532,189868.0540914152,04/11/2021
Windsor Castle,Barnet,www.mcmullens.co.uk/windsor-castle,200117440.0,E09000003,East Finchley,E05000049,The Walks Barnet,,,-0.1709985003904025,51.59343095991575,526789.9656528321,189870.9213390477,04/11/2021
Alexandra Palace,Haringey,www.alexandrapalace.com,10003974918.0,E09000014,Alexandra,E05000266,Alexandra Palace ,,,-0.130501427594771,51.594483474576506,529591.96488741,190058.9212909204,04/11/2021
Railway Bell,Redbridge,,10034917375.0,E09000026,South Woodford,E05011252,87 George Lane,Redbridge,,0.027961456096547,51.59202162607217,540574.9619035054,190077.92128250783,04/11/2021
George,Redbridge,www.craft-pubs.co.uk/georgesouthwoodford,10034932897.0,E09000026,South Woodford,E05011252,70 High Road,Redbridge,,0.0225827929165735,51.59476726756018,540193.962006399,190372.9212027816,04/11/2021
Catcher In The Rye,Barnet,,200209038.0,E09000003,Finchley Church End,E05000051,317-319 Regents Park Road,Barnet,,-0.1960324740279556,51.599627858979424,525038.9661260154,190516.92116500984,04/11/2021
Kings Arms,Hillingdon,,100000000000.0,E09000017,Harefield,E05000330,6 Park Lane,Hillingdon,,-0.4821400742752364,51.60458372447333,505212.97151818086,190617.92113740748,04/11/2021
Joiners Arms,Barnet,www.greatukpubs.co.uk/joinersarmslondon,200006639.0,E09000003,West Finchley,E05000061,51 Ballards Lane,Barnet,,-0.1915967360823106,51.60333633810485,525335.9660451087,190936.92105085112,04/11/2021
Antwerp Arms,Haringey,www.antwerparms.co.uk,100000000000.0,E09000014,Northumberland Park,E05000276,168-170 Church Road,,,-0.0746164318635605,51.60191522306189,533440.9638427224,190985.9210379573,04/11/2021
Harrow Arts Centre,Harrow,www.harrowarts.com,200000000000.0,E09000015,Hatch End,E05000291,Uxbridge Road Harrow,,,-0.3638031594538284,51.60848854583667,513397.9692889374,191228.92096954188,04/11/2021
County Arms,Waltham Forest,,200000000000.0,E09000031,Hale End And Highams Park,E05000597,420 Hale End Road,Waltham Forest,,0.0007554699713269,51.6073262908723,538643.9624269303,191727.92083640225,04/11/2021
Three Wishes,Barnet,www.thethreewishes-edgware.com,0.0,E09000003,Edgware,E05000050,122-126 High St Edgware,,,-0.2806372695844097,51.61215515813286,519146.96772824647,191768.9208243561,04/11/2021
Crown & Crooked Billet,Redbridge,www.classicinns.co.uk/thecrownandcrookedbilletwoodfordgreen,100000000000.0,E09000026,Bridge,E05011236,13 Cross Road,Redbridge,,0.0610952611141597,51.60732563023623,542821.9612916659,191843.92080263983,04/11/2021
Artsdepot,Barnet,www.artsdepot.co.uk,200196017.0,E09000003,West Finchley,E05000061,5 Nether Street,Barnet,,-0.1767043752917492,51.61281750507797,526340.9657715288,192016.9207565043,04/11/2021
Bohemia,Barnet,www.thebohemia.co.uk,200060460.0,E09000003,Woodhouse,E05000063,762-764 High Road,Barnet,,-0.1761975656011444,51.61537242749861,526368.9657633774,192301.92067899663,04/11/2021
Twenty N20,Barnet,,200148269.0,E09000003,Totteridge,E05000059,1105-1111 High Road,Barnet,,-0.1764898829804381,51.625736070891406,526319.9657792717,193453.92036498256,04/11/2021
Cavalier,Barnet,www.thecavalierpub.com,200100308.0,E09000003,Brunswick Park,E05000043,67 Russell Lane,Barnet,,-0.1579209098123043,51.62974444809512,527593.9654314929,193931.9202372261,04/11/2021
The Griffin,Barnet,www.griffinwhetstone.pub/,200061924.0,E09000003,Oakleigh,E05000058,1262 High Road,Barnet,,-0.1743887082315044,51.63020855340456,526452.9657418402,193954.92022887335,04/11/2021
Half Moon,Enfield,,207002491.0,E09000010,Winchmore Hill,E05000213,749 Green Lanes,Enfield,,-0.0960738584154089,51.631599025822034,531868.9642704576,194247.92014938145,04/11/2021
The White Hart,Enfield,,207083043.0,E09000010,Southgate,E05000208,290 Chase Road,Enfield,,-0.1271621254537206,51.63316938935629,529712.964853778,194366.9201184569,04/11/2021
Royal Oak,Waltham Forest,www.mcmullens.co.uk/royaloakchingford,100000000000.0,E09000031,Chingford Green,E05000593,219 Kings Head Hill,Waltham Forest,,-0.0111761899959356,51.63501900630772,537733.9626750178,194784.9200055053,04/11/2021
Builders Arms,Barnet,,200002377.0,E09000003,East Barnet,E05000048,3 Albert Road,Barnet,,-0.1731728647039323,51.65075512512477,526479.9657351387,196241.91961058427,04/11/2021
Black Horse,Barnet,www.blackhorsebarnet.co.uk,200119419.0,E09000003,High Barnet,E05000056,92 Wood Street,Barnet,,-0.2066456951097781,51.65312362614596,524157.9663654249,196447.9195521598,04/11/2021
Kings Head,Barnet,www.mcmullens.co.uk/king-s-head,200062402.0,E09000003,High Barnet,E05000056,84 High Street,Barnet,,-0.2007624961012893,51.65347424277891,524563.9662546911,196496.91953895573,04/11/2021
Club Azure,Enfield,www.clubazure.co.uk/,207188947.0,E09000010,Town,E05000210,8 Silver Street,Enfield,,-0.0808082260538576,51.65261769652355,532863.9639992564,196612.91950759164,04/11/2021
Kings Head,Enfield,www.thekingsheadenfield.co.uk,207039090.0,E09000010,Town,E05000210,9 Market Place,Enfield,,-0.0826402562722291,51.65271057003537,532736.9640339471,196619.91950573487,04/11/2021
Misty Moon,Barnet,,200206439.0,E09000003,High Barnet,E05000056,148 High Street,Barnet,,-0.201505692990773,51.65551791342092,524506.9662697236,196722.91947842969,04/11/2021
Jolly Farmers,Enfield,www.mcmullens.co.uk/jollyfarmers,207157631.0,E09000010,Highlands,E05000202,2 Enfield Road,Enfield,,-0.1077523844437924,51.65476358234652,530993.9645076973,196802.9194576548,04/11/2021
Jolly Butchers,Enfield,www.mcmullens.co.uk/jollybutchers,207147743.0,E09000010,Town,E05000210,168 Baker Street,Enfield,,-0.0798957514399304,51.659499912890944,532906.9639868814,197379.9192998789,04/11/2021
The Red Lion,Enfield,www.redlionenfield.co.uk,207148345.0,E09000010,Enfield Highway,E05000198,375 Hertford Road,Enfield,,-0.0448805998115354,51.66345416597917,535316.9633314363,197883.9191642194,04/11/2021
Sun & Woolpack,Enfield,,207143681.0,E09000010,Turkey Street,E05000211,640 Hertford Road,Enfield,,-0.0408029436448754,51.67116463536785,535575.9632595897,198748.91892733163,04/11/2021
St Mary's Music Hall,Waltham Forest,www.stmarysmusichall.co.uk,0.0,E09000031,Hoe Street,E05000601,Church End,,,-0.0118299990240507,51.58506000107112,537839.8005976524,189227.98889629933,04/11/2021
