animal_id,animal_type,color_group,primary_color,breed_group,primary_breed,status_date,location,animal_identity,tag_no,tag_type,tag_subtype
A522516,DOG,B,BLACK,TOY,DACHSHUND,2014-04-02 00:00:00,SHELTER,437307.0,L14-003792,LIC UNALTERED,MAIL
A440119,DOG,BR,RED,TERRIER,MIN PINSCHER,2016-09-19 00:00:00,SHELTER,353987.0,D13-034148,LIC SR,COUNTER
A581714,DOG,BR,BROWN,TOY,CHIHUAHUA SH,2016-01-25 00:00:00,LOCKBOX,496670.0,L15-027276,LIC ALTERED,HLP SCAN
A573281,DOG,,,SHEPHERD,GERM SHEPHERD,2015-10-02 00:00:00,LOCKBOX,488224.0,L16-025394,LIC ALTERED,HLP SCAN
A584337,DOG,OO,BROWN,TOY,CHIHUAHUA SH,2016-03-02 00:00:00,SHELTER,499296.0,RAB46585,RABIES CERT,VET
A610998,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2017-02-21 00:00:00,LOCKBOX,525802.0,L16-030995,LIC ALTERED,HLP SCAN
A590160,CAT,B,BLACK,SHORTHAIR,BOMBAY,2016-05-11 00:00:00,LOCKBOX,505074.0,L16-025123,LIC ALTERED,HLP SCAN
A600778,DOG,OO,WHITE,MASTIFF,ENG BULLDOG,2016-09-21 00:00:00,SHELTER,515686.0,L16-015391,LIC ALTERED,VET
A590034,CAT,B,BLUE,SHORTHAIR,DOMESTIC SH,2016-05-11 00:00:00,LOCKBOX,504951.0,L16-056638,LIC 3Y,HLP SCAN
A570689,DOG,B,BLACK,TOY,YORKSHIRE TERR,2015-09-08 00:00:00,LOCKBOX,485632.0,L16-029839,LIC ALTERED,HLP SCAN
A557613,DOG,OO,TAN,MASTIFF,BOXER,2015-04-11 00:00:00,SHELTER,472528.0,982000357720024,MICROCHIP,VET
A339106,DOG,BR,BROWN,TOY,SHIH TZU,2008-01-19 00:00:00,LOCKBOX,130063.0,47866,RAB VAC CERT.,
A558281,DOG,OO,BROWN,TOY,PAPILLON,2015-04-22 00:00:00,SHELTER,473199.0,L16-049607,LIC ALTERED,MAIL
A578250,DOG,OO,BROWN,MASTIFF,BOXER,2015-12-10 00:00:00,SHELTER,493202.0,L16-004287,LIC ALTERED,VET
A451966,CAT,OO,ORG TIGER,SHORTHAIR,DOMESTIC SH,2012-02-06 00:00:00,LOCKBOX,366038.0,L17-037862,LIC ALTERED,HLP SCAN
A612131,CAT,BR,BRN TIGER,SHORTHAIR,DOMESTIC SH,2017-03-07 00:00:00,SHELTER,526914.0,,,
A611917,CAT,W,WHITE,SHORTHAIR,DOMESTIC SH,2017-03-03 00:00:00,SHELTER,526700.0,L17-012025,LIC ALTERED,ADOPT
A582274,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2016-02-02 00:00:00,SHELTER,497231.0,,,
A551444,DOG,OO,UNKNOWN,POODLE,BICHON FRISE,2015-01-27 00:00:00,WEB,466346.0,,,
A581191,DOG,BR,TAN,MASTIFF,BOXER,2016-01-18 00:00:00,SHELTER,496147.0,,,
A612208,DOG,BR,BR BRINDLE,MIX,MIX,2017-03-07 00:00:00,LOCKBOX,526991.0,L17-033009,LIC ALTERED,HLP SCAN
A333454,DOG,B,BLACK,SPANIEL,COCKER SPAN,2007-11-14 00:00:00,LOCKBOX,170250.0,D14-025332,LIC ALTERED,VET
A567021,DOG,OO,TRICOLOR,HOUND,BEAGLE,2015-07-29 00:00:00,SHELTER,481957.0,L15-019220,LIC ALTERED,VET
A563497,DOG,OO,BLACK,TERRIER,JACK RUSS TER,2015-06-19 00:00:00,SHELTER,478423.0,L17-016444,LIC SR,HLP WEB
A631073,CAT,W,FLAME PT,SHORTHAIR,SIAMESE,2017-11-27 00:00:00,LOCKBOX,545705.0,L17-001992,LIC ALTERED,HLP SCAN
A429866,DOG,BR,BROWN,MASTIFF,PIT BULL,2011-01-13 00:00:00,SHELTER,343496.0,L15-050302,LIC ALTERED,COUNTER
A556786,DOG,B,TRICOLOR,TOY,YORKSHIRE TERR,2015-03-29 00:00:00,LOCKBOX,471699.0,L17-032839,LIC 3Y,HLP SCAN
A601807,DOG,BR,TAN,SETTER/RETRIEVE,CHESA BAY RETR,2016-10-06 00:00:00,LOCKBOX,516718.0,L16-032053,LIC ALTERED,HLP SCAN
A318081,DOG,BR,BROWN,SHEPHERD,GERM SHEPHERD,2007-07-12 00:00:00,LICENSE,60530.0,D10-019862,LIC ALTERED,
A561297,DOG,BR,TAN,MASTIFF,BOXER,2015-05-21 00:00:00,LOCKBOX,476217.0,L16-044462,LIC ALTERED,HLP WEB
A569760,OTHER,BR,BROWN,MAMMAL,BAT,2015-08-31 00:00:00,SHELTER,484703.0,,,
A621505,DOG,OO,UNKNOWN,TOY,CHIHUAHUA SH,2017-07-10 00:00:00,WEB,536228.0,,,
A553711,CAT,OO,ORANGE,LONGHAIR,DOMESTIC MH,2015-02-17 00:00:00,SHELTER,468625.0,982000363953694,MICROCHIP,PET WATCH
A607911,DOG,W,WHITE,TOY,SHIH TZU,2017-01-11 00:00:00,SHELTER,522742.0,985112008457498,MICROCHIP ADO,HOME AGAIN
A553108,CAT,B,GRAY,SHORTHAIR,DOMESTIC SH,2015-02-11 00:00:00,LOCKBOX,468022.0,L14-016594,LIC ALTERED,HLP SCAN
A629629,DOG,OO,BL BRINDLE,SHEPHERD,GERM SHEPHERD,2017-11-02 00:00:00,LICENSE,544261.0,L17-027175,LIC ALTERED,VET
A560567,CAT,OO,BLACK,SHORTHAIR,DOMESTIC SH,2015-05-15 00:00:00,SHELTER,475481.0,L16-016350,LIC ALTERED,MAIL
A550802,DOG,B,BLACK,MASTIFF,PIT BULL,2015-01-21 00:00:00,SHELTER,465697.0,,,
A549583,DOG,OO,UNKNOWN,SETTER/RETRIEVE,LABRADOR RETR,2015-01-04 00:00:00,WEB,464478.0,,,
A578541,DOG,W,WHITE,TOY,SHIH TZU,2015-12-11 00:00:00,LOCKBOX,493493.0,U15-005529,RABIES CERT,HLP IMPORT
A586914,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2016-04-11 00:00:00,SHELTER,501871.0,,,
A554289,CAT,,,,,2015-02-26 00:00:00,LOCKBOX,469203.0,L14-057831,LIC ALTERED,HLP SCAN
A559732,DOG,B,BLACK,MASTIFF,PIT BULL,2015-05-06 00:00:00,LOCKBOX,474649.0,U15-002308,RABIES CERT,HLP IMPORT
A564001,DOG,BR,FAWN,,CHIHUAHUA SMTH,2015-06-22 00:00:00,LOCKBOX,478927.0,L15-018068,LIC ALTERED,HLP SCAN
A554060,DOG,B,BLACK,POINTER,DOBERMAN PINSCH,2015-02-24 00:00:00,SHELTER,468974.0,L15-015626,LIC UNALTERED,COUNTER
A580827,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2016-01-13 00:00:00,LOCKBOX,495781.0,U16-006096,RABIES CERT,HLP IMPORT
A586929,CAT,BR,CREAM,SHORTHAIR,SIAMESE,2016-04-12 00:00:00,SHELTER,501886.0,,,
A574368,DOG,W,WHITE,HOUND,HOUND,2015-10-20 00:00:00,LOCKBOX,489313.0,L17-019372,LIC ALTERED,HLP WEB
A604097,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2016-11-08 00:00:00,LOCKBOX,518960.0,L16-033005,LIC ALTERED,HLP SCAN
A557977,DOG,OO,TRICOLOR,HOUND,BEAGLE,2015-04-17 00:00:00,SHELTER,472893.0,L15-032204,LIC ALTERED,VET
A619339,DOG,BR,FAWN,MASTIFF,ENG BULLDOG,2017-06-05 00:00:00,LOCKBOX,534064.0,L17-031725,LIC ALTERED,HLP SCAN
A505038,DOG,OO,BLACK,SPITZ,AKITA,2013-09-26 00:00:00,LOCKBOX,419738.0,L14-020500,LIC ALTERED,HLP SCAN
A601228,DOG,B,BLACK,MASTIFF,ROTTWEILER,2016-09-27 00:00:00,SHELTER,516136.0,985112007776870,MICROCHIP RTO,COUNTER
A618769,DOG,B,BLACK,TERRIER,TERRIER,2017-06-01 00:00:00,LOCKBOX,533518.0,L17-036813,LIC ALTERED,HLP SCAN
A591891,DOG,W,WHITE,SETTER/RETRIEVE,GREAT PYRENEES,2016-06-08 00:00:00,SHELTER,506807.0,985112007558760,MICROCHIP ADO,HOME AGAIN
A624192,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2017-08-24 00:00:00,SHELTER,538914.0,,,
A558747,DOG,OO,CREAM,SHEEPDOG,OLDENG SHEEPDOG,2015-04-29 00:00:00,LOCKBOX,473665.0,U16-007554,RABIES CERT,HLP SCAN
A586069,DOG,BR,BR BRINDLE,POODLE,POODLE MIN,2016-03-28 00:00:00,LOCKBOX,501024.0,L17-018912,LIC ALTERED,HLP WEB
A613910,DOG,W,WHITE,MIX,MIX,2017-03-28 00:00:00,LOCKBOX,528665.0,U17-009094,RABIES CERT,HLP SCAN
A609144,DOG,OO,TAN,HOUND,BLACK MOUTH CUR,2017-01-30 00:00:00,SHELTER,523980.0,L17-013230,LIC ALTERED,ADOPT
A593356,DOG,OO,BLUE,MASTIFF,PIT BULL,2016-06-30 00:00:00,SHELTER,508279.0,L17-032167,LIC ALTERED,HLP SCAN
A560045,DOG,BR,BROWN,TERRIER,PARSON RUSS TER,2015-05-06 00:00:00,LOCKBOX,474956.0,L15-003655,LIC ALTERED,HLP WEB
A612729,DOG,BR,BUFF,TOY,CHIHUAHUA SH,2017-03-14 00:00:00,SHELTER,527495.0,985113000874505,MICROCHIP ADO,HOME AGAIN
A573571,CAT,B,BLACK,SHORTHAIR,DOMESTIC SH,2015-10-07 00:00:00,SHELTER,488514.0,L14-019203,LIC SR,VET
A584523,DOG,OO,UNKNOWN,HOUND,BEAGLE,2016-03-07 00:00:00,WEB,499482.0,,,
A582581,DOG,W,WHITE,TOY,CHIHUAHUA SH,2016-02-04 00:00:00,LOCKBOX,497538.0,U16-006451,RABIES CERT,HLP IMPORT
A631459,DOG,OO,TAN,TOY,CHIHUAHUA SH,2017-11-29 00:00:00,LICENSE,546081.0,L17-027331,LIC ALTERED,VET
A611781,DOG,OO,WHITE,SETTER/RETRIEVE,LABRADOR RETR,2017-03-01 00:00:00,SHELTER,526564.0,L16-013242,LIC ALTERED,VET
A589216,DOG,OO,TRICOLOR,HOUND,BEAGLE,2016-05-09 00:00:00,SHELTER,504135.0,L16-014749,LIC ALTERED,MAIL
A568491,DOG,BR,YELLOW,SETTER/RETRIEVE,LABRADOR RETR,2015-08-08 00:00:00,LOCKBOX,483432.0,U15-003463,RABIES CERT,HLP SCAN
A447933,DOG,W,WHITE,TERRIER,BULL TERRIER,2011-11-15 00:00:00,SHELTER,361934.0,L16-003094,LIC 3Y,VET
A517210,DOG,W,WHITE,SETTER/RETRIEVE,LABRADOR RETR,2014-01-30 00:00:00,SHELTER,431982.0,U14-000847,RABIES CERT,HLP IMPORT
A583615,DOG,BR,BROWN,SETTER/RETRIEVE,GOLDEN RETR,2016-02-22 00:00:00,SHELTER,498580.0,L15-009918,LIC ALTERED,HLP WEB
A602162,DOG,W,WHITE,SETTER/RETRIEVE,GOLDEN RETR,2016-10-13 00:00:00,LOCKBOX,517076.0,L16-056954,LIC 3Y,HLP SCAN
A566945,DOG,W,WHITE,TOY,HAVANESE,2015-07-28 00:00:00,LOCKBOX,481881.0,L16-028906,LIC ALTERED,HLP SCAN
A555528,DOG,BR,TAN,MASTIFF,MASTIFF,2015-03-16 00:00:00,SHELTER,470440.0,982000357824634,MICROCHIP,HLP WEB
A593614,DOG,B,BLACK,TERRIER,SCHNAUZER MIN,2016-07-05 00:00:00,LOCKBOX,508539.0,L17-020925,LIC ALTERED,HLP WEB
A605958,DOG,BR,YELLOW,SETTER/RETRIEVE,LABRADOR RETR,2016-12-03 00:00:00,LOCKBOX,520808.0,L16-044156,LIC ALTERED,HLP WEB
A628053,DOG,BR,TRICOLOR,TOY,CHIHUAHUA SH,2017-10-13 00:00:00,LOCKBOX,542728.0,L17-022009,LIC ALTERED,HLP WEB
A605315,DOG,BR,BROWN,MIX,MIX,2016-11-21 00:00:00,LOCKBOX,520166.0,L17-033332,LIC ALTERED,HLP SCAN
A629257,DOG,B,BLACK,TERRIER,SCHNAUZER GIANT,2017-10-31 00:00:00,SHELTER,543896.0,985113001490462,MICROCHIP ADO,ADOPT
A572806,DOG,OO,WHITE,HOUND,BEAGLE,2015-09-30 00:00:00,SHELTER,487747.0,L15-039517,LIC ALTERED,VET
A587717,DOG,OO,RED,TERRIER,MIN PINSCHER,2016-04-20 00:00:00,SHELTER,502674.0,L16-009438,LIC SR,VET
A399626,CAT,OO,SEAL PT,SHORTHAIR,DOMESTIC SH,2009-12-01 00:00:00,SHELTER,312584.0,C10-046483,LIC ALTERED,
A593567,DOG,BR,BROWN,MASTIFF,PIT BULL,2016-07-02 00:00:00,WEB,508492.0,,,
A558165,DOG,OO,BLACK,TERRIER,JACK RUSS TER,2015-04-21 00:00:00,SHELTER,473083.0,L17-030892,LIC ALTERED,VET
A594227,DOG,W,WHITE,TERRIER,RAT TERRIER,2016-07-11 00:00:00,WEB,509155.0,,,
A569115,DOG,OO,WHITE,HOUND,BASSET HOUND,2015-08-21 00:00:00,SHELTER,484057.0,L15-019243,LIC ALTERED,VET
A576736,CAT,,ORANGE WHI,SHORTHAIR,DOMESTIC SH,2015-11-11 00:00:00,LOCKBOX,491685.0,U15-005170,RABIES CERT,HLP IMPORT
A608884,CAT,OO,BLK TABBY,LONGHAIR,DOMESTIC LH,2017-01-25 00:00:00,SHELTER,523719.0,RAB9926220,RABIES CERT,VET
A554249,DOG,BR,BROWN,MIX,MIX,2015-02-26 00:00:00,LOCKBOX,469163.0,L15-057087,LIC ALTERED,HLP SCAN
A612837,DOG,BR,BROWN,HOUND,BEAGLE,2017-03-16 00:00:00,LOCKBOX,527603.0,L17-016702,LIC ALTERED,HLP WEB
A562397,DOG,W,WHITE,TOY,SHIH TZU,2015-06-04 00:00:00,LOCKBOX,477325.0,RAB9126703,RABIES CERT,VET
A615476,DOG,BR,TRICOLOR,HOUND,BASSET HOUND,2017-04-18 00:00:00,LOCKBOX,530221.0,L17-017639,LIC ALTERED,HLP WEB
A541786,DOG,BR,TAN,HOUND,SWISS HOUND,2014-10-16 00:00:00,SHELTER,456653.0,RAB0145543,RABIES CERT,VET
A559862,DOG,BR,TAN,SPANIEL,COCKER SPAN,2015-05-06 00:00:00,LOCKBOX,474779.0,U15-002504,RABIES CERT,HLP IMPORT
A614702,DOG,B,BLACK,TERRIER,JACK RUSS TER,2017-04-07 00:00:00,SHELTER,529451.0,,,
A586526,DOG,B,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2016-04-05 00:00:00,SHELTER,501480.0,L15-009759,LIC ASST,COUNTER
A584940,DOG,B,BLACK,MASTIFF,AMERICAN STAFF,2016-03-09 00:00:00,LOCKBOX,499896.0,U16-006945,RABIES CERT,HLP IMPORT
A561912,DOG,OO,BLACK,TOY,SHIH TZU,2015-06-01 00:00:00,SHELTER,476837.0,L17-044842,LIC SR,COUNTER
A589706,CAT,OO,BROWN,SHORTHAIR,DOMESTIC SH,2016-05-10 00:00:00,SHELTER,504625.0,L16-009465,LIC ALTERED,VET
A560611,DOG,OO,WHITE,TERRIER,JACK RUSS TER,2015-05-16 00:00:00,SHELTER,475525.0,L17-017399,LIC ALTERED,HLP WEB
A609945,CAT,OO,GRAY TABBY,SHORTHAIR,DOMESTIC SH,2017-02-09 00:00:00,SHELTER,524780.0,985113000884299,MICROCHIP ADO,ADOPT
A601863,DOG,W,WHITE,MASTIFF,PIT BULL,2017-03-28 00:00:00,SHELTER,516775.0,,,
A572390,CAT,BR,BRN TABBY,SHORTHAIR,DOMESTIC SH,2015-09-24 00:00:00,SHELTER,487331.0,985112006320756,MICROCHIP ADO,HOME AGAIN
A631013,DOG,BR,BROWN,HOUND,BEAGLE,2017-11-27 00:00:00,LOCKBOX,545648.0,L17-045596,LIC ALTERED,HLP SCAN
A568003,CAT,OO,UNKNOWN,,UNKNOWN,2015-08-06 00:00:00,LOCKBOX,482943.0,L15-057593,LIC ALTERED,HLP IMPORT
A379345,DOG,B,BLACK,TERRIER,SCHNAUZER MIN,2009-04-01 00:00:00,SHELTER,291965.0,L14-022829,LIC SR,VET
A564031,CAT,BR,BROWN,LONGHAIR,MAINE COON,2015-06-22 00:00:00,LOCKBOX,478957.0,L15-018278,LIC ALTERED,HLP SCAN
A576761,DOG,BR,BROWN,TOY,YORKSHIRE TERR,2015-11-11 00:00:00,LOCKBOX,491710.0,RAB9584957,RABIES CERT,VET
A565496,CAT,OO,UNKNOWN,SHORTHAIR,AMER SH,2015-07-10 00:00:00,WEB,480427.0,,,
A590149,DOG,BR,GOLD,SETTER/RETRIEVE,GOLDEN RETR,2016-05-11 00:00:00,LOCKBOX,505063.0,L16-046054,LIC 3Y,HLP SCAN
A598290,DOG,BR,TAN,TOY,CHIHUAHUA SH,2016-08-29 00:00:00,SHELTER,513213.0,L16-006460,LIC ALTERED,ADOPT
A587603,CAT,B,BLACK,LONGHAIR,DOMESTIC MH,2016-04-20 00:00:00,SHELTER,502560.0,L16-029241,LIC SR,VET
A605787,DOG,OO,BROWN,SETTER/RETRIEVE,LABRADOR RETR,2016-11-30 00:00:00,SHELTER,520636.0,L16-053134,LIC ALTERED,HLP WEB
A587650,DOG,OO,BROWN,MASTIFF,PIT BULL,2016-04-20 00:00:00,SHELTER,502607.0,L17-032065,LIC ALTERED,HLP SCAN
A491738,DOG,BR,BROWN,SETTER/RETRIEVE,GOLDEN RETR,2013-05-15 00:00:00,SHELTER,406347.0,D14-021933,LIC UNALTERED,ONLINE
A564639,DOG,BR,TAN,MASTIFF,PIT BULL,2015-06-28 00:00:00,SHELTER,479568.0,985112004690695,MICROCHIP RTO,HOME AGAIN
A567329,DOG,BR,FAWN,MASTIFF,BOXER,2015-07-30 00:00:00,LOCKBOX,482267.0,L15-011138,LIC ALTERED,HLP SCAN
A591045,DOG,BR,GOLD,SPITZ,SHIBA INU,2016-05-28 00:00:00,LOCKBOX,505962.0,L16-039489,LIC ALTERED,HLP WEB
A607854,DOG,BR,BR BRINDLE,MASTIFF,PIT BULL,2017-01-11 00:00:00,SHELTER,522685.0,L17-038198,LIC ALTERED,VET
A600598,DOG,B,BLACK,TOY,CHIHUAHUA SH,2016-09-20 00:00:00,SHELTER,515505.0,L16-005778,LIC UNALTERED,COUNTER
A467992,CAT,OO,BLACK,SHORTHAIR,DOMESTIC SH,2012-06-04 00:00:00,SHELTER,382283.0,C14-003745,LIC ALTERED,VET
A622569,CAT,OO,GRAY TABBY,SHORTHAIR,DOMESTIC SH,2017-07-31 00:00:00,SHELTER,537298.0,,,
A560147,DOG,OO,UNKNOWN,TERRIER,RAT TERRIER,2015-05-09 00:00:00,WEB,475058.0,,,
A584353,CAT,W,WHITE,SHORTHAIR,SIAMESE,2016-03-02 00:00:00,SHELTER,499312.0,985112006884721,MICROCHIP ADO,HOME AGAIN
A573213,DOG,B,BLACK,MIX,MIX,2015-10-02 00:00:00,LOCKBOX,488156.0,U16-008559,RABIES CERT,HLP SCAN
A592366,CAT,BR,BRN TABBY,SHORTHAIR,DOMESTIC SH,2016-06-17 00:00:00,SHELTER,507283.0,,,
A591574,DOG,OO,UNKNOWN,TOY,SHIH TZU,2016-06-04 00:00:00,WEB,506487.0,,,
A607576,DOG,OO,BL BRINDLE,MASTIFF,BOXER,2017-01-04 00:00:00,SHELTER,522407.0,RAB9717663,RABIES CERT,VET
A615548,CAT,OO,GRAY TABBY,SHORTHAIR,DOMESTIC SH,2017-04-18 00:00:00,SHELTER,530293.0,L17-025641,LIC ALTERED,ADOPT
A582710,CAT,W,WHITE,SHORTHAIR,DOMESTIC SH,2016-02-04 00:00:00,LOCKBOX,497667.0,L16-026516,LIC ALTERED,HLP IMPORT
A578281,DOG,OO,UNKNOWN,,UNKNOWN,2015-12-10 00:00:00,LOCKBOX,493233.0,L15-020600,LIC ALTERED,HLP IMPORT
A587280,DOG,BR,TAN,TOY,POMERANIAN,2016-04-14 00:00:00,LOCKBOX,502237.0,U16-007291,RABIES CERT,HLP IMPORT
A622297,DOG,BR,BROWN,SPANIEL,COCKER SPAN,2017-07-24 00:00:00,SHELTER,537021.0,,,
A582660,DOG,,REDDISH BL,SETTER/RETRIEVE,GOLDEN RETR,2016-02-04 00:00:00,LOCKBOX,497617.0,985112004368426,MICROCHIP,HLP IMPORT
A561563,DOG,OO,TAN,SETTER/RETRIEVE,LABRADOR RETR,2015-05-26 00:00:00,SHELTER,476486.0,L14-018518,LIC ALTERED,VET
A591791,DOG,B,BLACK,TOY,LHASA APSO,2016-06-07 00:00:00,LOCKBOX,506707.0,L16-028835,LIC ALTERED,HLP SCAN
A621735,DOG,OO,TAN,SETTER/RETRIEVE,LABRADOR RETR,2017-07-13 00:00:00,LICENSE,536458.0,L16-37174,LIC ALTERED,VET
A620437,CAT,OO,BLK TIGER,SHORTHAIR,DOMESTIC SH,2017-06-22 00:00:00,LICENSE,535165.0,U17-053247,RABIES CERT,VET
A557250,CAT,BR,BROWN,SHORTHAIR,DOMESTIC SH,2015-04-07 00:00:00,SHELTER,472164.0,,,
A624376,DOG,OO,UNKNOWN,TOY,SHIH TZU,2017-08-28 00:00:00,WEB,539099.0,,,
A558360,CAT,B,GRAY TABBY,SHORTHAIR,DOMESTIC SH,2015-04-23 00:00:00,SHELTER,473278.0,985112005212100,MICROCHIP ADO,HOME AGAIN
A613612,DOG,B,GRAY,MASTIFF,PIT BULL,2017-03-24 00:00:00,LOCKBOX,528373.0,L17-042032,LIC ALTERED,HLP SCAN
A611278,DOG,BR,BR BRINDLE,MASTIFF,PIT BULL,2017-02-21 00:00:00,LOCKBOX,526062.0,L17-049156,LIC ALTERED,HLP SCAN
A123959,DOG,OO,WHITE,SPITZ,AMER ESKIMO,2016-06-24 00:00:00,SHELTER,98605.0,D09-010371,LIC ALTERED,
A568108,DOG,B,BLACK,SHEPHERD,GERM SHEPHERD,2015-08-06 00:00:00,SHELTER,483048.0,985113001161935,MICROCHIP ADO,HOME AGAIN
A606894,DOG,OO,BROWN,HOUND,BEAGLE,2016-12-21 00:00:00,SHELTER,521749.0,L16-015456,LIC ALTERED,VET
A573219,DOG,BR,TAN,COLLIE,AUST SHEPHERD,2015-10-02 00:00:00,LOCKBOX,488162.0,U16-008616,RABIES CERT,HLP SCAN
A478294,DOG,BR,BR BRINDLE,MASTIFF,BOXER,2012-10-18 00:00:00,SHELTER,392699.0,L15-036552,LIC ALTERED,HLP SCAN
A564010,DOG,B,BLACK,SHEPHERD,WELSH CORGI PEM,2015-06-22 00:00:00,LOCKBOX,478936.0,L15-017519,LIC ALTERED,HLP SCAN
A185730,DOG,OO,APRICOT,POODLE,POODLE TOY,2005-03-13 00:00:00,SHELTER,156513.0,D08-009249,LIC ALTERED,
A621853,DOG,OO,CHOCOLATE,TOY,SHIH TZU,2017-07-15 00:00:00,SHELTER,536576.0,R17-724276,RAB VAC CERT.,VET
A610339,DOG,OO,WHITE,SPANIEL,COCKER SPAN,2017-02-15 00:00:00,SHELTER,525147.0,RAB0140823,RABIES CERT,VET
A507517,DOG,W,WHITE,MASTIFF,AMER BULLDOG,2013-10-14 00:00:00,SHELTER,422227.0,D14-051594,LIC ALTERED,COUNTER
A580005,DOG,OO,BLACK,MASTIFF,PIT BULL,2016-01-04 00:00:00,SHELTER,494957.0,985112006320329,MICROCHIP RTO,COUNTER
A617043,RABBIT,W,WHITE,RABBIT,REX-MINI,2017-05-11 00:00:00,SHELTER,531799.0,,,
A591900,DOG,W,WHITE,MASTIFF,AMER BULLDOG,2016-06-08 00:00:00,SHELTER,506816.0,985112006516063,MICROCHIP RTO,HOME AGAIN
A536422,DOG,W,WHITE,TOY,MALTESE,2014-09-04 00:00:00,LICENSE,451267.0,L15-025789,LIC SR,MAIL
A311856,DOG,BR,BROWN,TOY,DACHSHUND,2017-01-20 00:00:00,LOCKBOX,158758.0,D09-030978,LIC ALTERED,
A603728,CAT,B,TORTIE,SHORTHAIR,DOMESTIC SH,2016-11-06 00:00:00,SHELTER,518634.0,,,
A614103,DOG,BR,TAN,SETTER/RETRIEVE,LABRADOR RETR,2017-03-29 00:00:00,SHELTER,528853.0,L17-028592,LIC ALTERED,ADOPT
A574188,CAT,OO,BLACK,SHORTHAIR,DOMESTIC SH,2015-10-17 00:00:00,SHELTER,489133.0,982000364315956,MICROCHIP,PET WATCH
A605799,DOG,OO,BROWN,TOY,MALTESE,2016-11-30 00:00:00,SHELTER,520648.0,L16-033088,LIC 3Y,VET
A604142,DOG,OO,BLACK,TOY,CHIHUAHUA SH,2016-11-09 00:00:00,SHELTER,519002.0,RAB9584971,RABIES CERT,VET
A580662,CAT,B,GRAY TABBY,SHORTHAIR,DOMESTIC SH,2016-01-12 00:00:00,LOCKBOX,495616.0,L16-031701,LIC ALTERED,HLP SCAN
A554053,DOG,OO,WHITE,TERRIER,JACK RUSS TER,2015-02-24 00:00:00,LICENSE,468967.0,985121012413691,MICROCHIP,HOME AGAIN
A579390,DOG,B,BLACK,TOY,SHIH TZU,2015-12-20 00:00:00,LOCKBOX,494342.0,L15-035586,LIC ALTERED,HLP SCAN
A583572,DOG,BR,TAN,SETTER/RETRIEVE,LABRADOR RETR,2016-02-20 00:00:00,SHELTER,498537.0,985112006836816,MICROCHIP ADO,HOME AGAIN
A527823,DOG,B,BLUE,MASTIFF,PIT BULL,2014-05-30 00:00:00,SHELTER,442635.0,981020011007036,MICROCHIP,HLP WEB
A551820,CAT,B,GRAY,SHORTHAIR,DOMESTIC SH,2015-01-28 00:00:00,LOCKBOX,466722.0,985112001205151,MICROCHIP,HLP SCAN
A630230,DOG,W,WHITE,SPITZ,AKITA,2017-11-11 00:00:00,SHELTER,544862.0,985113001317802,MICROCHIP ADO,HOME AGAIN
A557368,CAT,OO,ORANGE,SHORTHAIR,DOMESTIC SH,2015-04-08 00:00:00,SHELTER,472282.0,982000357789589,MICROCHIP,PET WATCH
A555488,DOG,BR,BUFF,TOY,YORKSHIRE TERR,2015-03-16 00:00:00,LOCKBOX,470406.0,L17-017605,LIC 3YSR,HLP WEB
A554345,CAT,BR,ORG TABBY,SHORTHAIR,DOMESTIC SH,2015-02-28 00:00:00,SHELTER,469260.0,,,
A488137,DOG,OO,WHITE,TERRIER,JACK RUSS TER,2013-03-25 00:00:00,LOCKBOX,402722.0,D14-000216,LIC UNALTERED,ONLINE
A611322,DOG,BR,BROWN,SETTER/RETRIEVE,GOLDEN RETR,2017-02-21 00:00:00,LOCKBOX,526106.0,L17-049188,LIC ALTERED,HLP SCAN
A624062,DOG,OO,BLACK,SETTER/RETRIEVE,LABRADOR RETR,2017-08-23 00:00:00,LICENSE,538783.0,L17-032485,LIC ALTERED,VET
A604154,DOG,OO,GOLD,SETTER/RETRIEVE,GOLDEN RETR,2016-11-09 00:00:00,SHELTER,519014.0,U16-46347,RAB VAC CERT.,VET
A632733,CAT,B,GRAY,SHORTHAIR,DOMESTIC SH,2017-12-18 00:00:00,LOCKBOX,547357.0,L17-000456,LIC ALTERED,HLP SCAN
A065082,CAT,B,GRAY,SHORTHAIR,DOMESTIC SH,2005-03-13 00:00:00,SHELTER,140765.0,C10-072603,LIC SR,
A612138,CAT,BR,BRN TABBY,SHORTHAIR,DOMESTIC SH,2017-03-07 00:00:00,SHELTER,526921.0,,,
A629575,DOG,BR,BROWN,TOY,CHIHUAHUA SH,2017-11-01 00:00:00,LOCKBOX,544207.0,L17-049069,LIC ALTERED,HLP SCAN
A601564,DOG,B,BL BRINDLE,SETTER/RETRIEVE,LABRADOR RETR,2016-10-03 00:00:00,LOCKBOX,516475.0,L16-042720,LIC ALTERED,HLP WEB
