Key-Clé,CoAppNm,CoAppRoleCD,CoAppRoleEN,CoAppRoleFR,CoAppOrgID,CoAppOrgNm,ProvinceEN,ProvinceFR,CountryEN,PaysFR,FiscalYear-AnnéeFinancière
178350,"White, John H",SUP1,Primary Supervisor,Directeur principal,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200405
178350,"Bourdeau, Veronique",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200405
835622,"Savard, Josée",SUP1,Primary Supervisor,Directeur principal,CFBA,Université Laval,Québec,Québec,Canada,Canada,200405
835622,"Simard, Sébastien P",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFED,Université du Québec à Chicoutimi,Québec,Québec,Canada,Canada,200405
44132,"Howard, Heidi C",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAD,CIUSSS de l'Ouest-de-l'Ile-de-Montréal-Douglas Hospital/CIUSSS de l'Ouest-de-l'Ile-de-Montréal-Hôpital Douglas,Québec,Québec,Canada,Canada,200405
44132,"Estivill, Xavier",SUP1,Primary Supervisor,Directeur principal,XXXX,Undetermined/Indeterminé,Unknown,Inconnu,Unknown,Inconnu,200405
734134,"Desjardins, Michel",SUP1,Primary Supervisor,Directeur principal,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200405
734134,"Jutras, Isabelle",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200405
924101,"Shoubridge, Eric A",SUP1,Primary Supervisor,Directeur principal,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200405
924101,"Leary, Scot",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200405
835334,"Ohh, Michael",SUP1,Primary Supervisor,Directeur principal,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
835334,"Shi, Yang",SUP1,Primary Supervisor,Directeur principal,UVBB,"Boston Children's Hospital (Boston, MA)",Massachusetts,Massachusetts,United States,États-Unis,200405
835334,"Qi, Heng",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
257504,"Lalonde, Richard R",SUP,Supervisor,Directeur de recherche,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200405
257504,"Godin, Gaston",SUP1,Primary Supervisor,Directeur principal,CFBA,Université Laval,Québec,Québec,Canada,Canada,200405
257504,"Côté, José",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADWY,Centre hospitalier de l'Université de Montréal (CHUM),Québec,Québec,Canada,Canada,200405
842500,"Fung, Joyce",SUP1,Primary Supervisor,Directeur principal,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200405
842500,"Preuss, Richard A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200405
744428,"Marette, André",SUP1,Primary Supervisor,Directeur principal,CFBA,Université Laval,Québec,Québec,Canada,Canada,200405
744428,"Dao, Huy Hao",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200405
744428,"Rabelink, Ton J",SUP1,Primary Supervisor,Directeur principal,ZXXA,Organizations Outside Canada,Unknown/Inconnu,Unknown/Inconnu,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200405
629121,"Baldwin, Troy A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200405
629121,"Hogquist, Kristin A",SUP1,Primary Supervisor,Directeur principal,UXAA,University of Minnesota (Minneapolis),Minnesota,Minnesota,United States,États-Unis,200405
294526,"Penn, Linda Z",SUP1,Primary Supervisor,Directeur principal,CEAE,Princess Margaret Cancer Centre (Toronto),Ontario,Ontario,Canada,Canada,200405
294526,"Barsyte-Lovejoy, Dalia",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
747080,"Szymczyna, Blair R",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAI,Ontario Cancer Institute (Toronto),Ontario,Ontario,Canada,Canada,200405
747080,"Williamson, James R",SUP1,Primary Supervisor,Directeur principal,ADSU,"Scripps Research Institute (La Jolla, CA)",California,Californie,United States,États-Unis,200405
760677,"Silverman, Melvin",SUP,Supervisor,Directeur de recherche,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
760677,"Backx, Peter H",SUP1,Primary Supervisor,Directeur principal,CEPA,"York University (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200405
760677,"Vanderlaan, Rachel D",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
253493,"Silverman, Melvin",SUP,Supervisor,Directeur de recherche,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
253493,"Cochrane, Alan W",SUP1,Primary Supervisor,Directeur principal,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
253493,"Asai, Kengo",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
642437,"Silverman, Melvin",SUP,Supervisor,Directeur de recherche,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
642437,"Kain, Kevin C",SUP1,Primary Supervisor,Directeur principal,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
642437,"Lovegrove, Fiona",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
454272,"Silverman, Melvin",SUP,Supervisor,Directeur de recherche,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
454272,"Cybulsky, Myron I",SUP1,Primary Supervisor,Directeur principal,ADHD,University Health Network (Toronto),Ontario,Ontario,Canada,Canada,200405
454272,"Becker, Henry M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
247553,"Silverman, Melvin",SUP1,Primary Supervisor,Directeur principal,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
247553,"Goldenberg, Neil M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200405
982410,"Simpson, Elizabeth M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200405
375427,"Rochford, Joseph",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200405
375427,"Ferland, Guylaine",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200405
822463,"Fulop, Tamàs",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFDA,Université de Sherbrooke,Québec,Québec,Canada,Canada,200405
683597,"Fulop, Tamàs",CO,Co-Investigator,Co-chercheur,CFDA,Université de Sherbrooke,Québec,Québec,Canada,Canada,200405
683597,"Payette, Hélène",CO,Co-Investigator,Co-chercheur,CFDA,Université de Sherbrooke,Québec,Québec,Canada,Canada,200405
683597,"Khalil, Abdelouahed",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFDA,Université de Sherbrooke,Québec,Québec,Canada,Canada,200405
278664,"Parboosingh, Jillian S",CO,Co-Investigator,Co-chercheur,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200405
278664,"Knudtson, Merril L",CO,Co-Investigator,Co-chercheur,CBBB,Foothills Hospital (Calgary),Alberta,Alberta,Canada,Canada,200405
278664,"Patten, Scott B",CO,Co-Investigator,Co-chercheur,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200405
278664,"Hogan, David B",CO,Co-Investigator,Co-chercheur,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200405
278664,"Maxwell, Colleen J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CENA,University of Waterloo (Ontario),Ontario,Ontario,Canada,Canada,200405
278664,"Ghali, William A",CO,Co-Investigator,Co-chercheur,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200405
278664,"Demchuk, Andrew M",CO,Co-Investigator,Co-chercheur,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200405
278664,"Faris, Peter D",CO,Co-Investigator,Co-chercheur,AHSC,"Alberta Health Services, Calgary and Area",Alberta,Alberta,Canada,Canada,200405
278664,"Maitland, Andrew",CO,Co-Investigator,Co-chercheur,CBBB,Foothills Hospital (Calgary),Alberta,Alberta,Canada,Canada,200405
278664,"Galbraith, P. Diane",CO,Co-Investigator,Co-chercheur,CBBB,Foothills Hospital (Calgary),Alberta,Alberta,Canada,Canada,200405
419681,"Bouvier, Michel",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200405
455687,"Trudeau, Maureen E",SUP1,Primary Supervisor,Directeur principal,CEAF,"Sunnybrook Research Institute (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200405
455687,"Verma, Sunil",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unknown,Inconnu,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200405
455687,"Clemons, Mark J",SUP,Supervisor,Directeur de recherche,CECB,The Ottawa Hospital - Civic Campus/L'Hôpital d'Ottawa - Campus Civic,Ontario,Ontario,Canada,Canada,200405
690905,"Diamant, Nicholas E",SUP,Supervisor,Directeur de recherche,CEDA,"Queen's University (Kingston, Ontario)",Ontario,Ontario,Canada,Canada,200405
690905,"Gaisano, Herbert Y",SUP1,Primary Supervisor,Directeur principal,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
690905,"He, Yan",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
411286,"Wallace, John L",SUP1,Primary Supervisor,Directeur principal,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200405
411286,"Zamuner, Stella",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200405
873971,"Eaves, Connie J",SUP1,Primary Supervisor,Directeur principal,BCAV,"BC Cancer, part of PHSA (Vancouver)",British Columbia,Colombie-Britannique,Canada,Canada,200405
873971,"Raouf, Afshin",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200405
409315,"Weisel, Richard D",SUP,Supervisor,Directeur de recherche,TGRE,Toronto General Research Institute,Ontario,Ontario,Canada,Canada,200405
409315,"Fazel, Shafie",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADHD,University Health Network (Toronto),Ontario,Ontario,Canada,Canada,200405
409315,"Li, Ren-Ke",SUP1,Primary Supervisor,Directeur principal,ADHD,University Health Network (Toronto),Ontario,Ontario,Canada,Canada,200405
4508,"Malo, Danielle",SUP1,Primary Supervisor,Directeur principal,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200405
4508,"Roy, Marie-France",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200405
153543,"Barkun, Alan N",SUP1,Primary Supervisor,Directeur principal,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200405
153543,"Da Silveira, Eduardo B.V.",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200405
366276,"Kubes, Paul",SUP1,Primary Supervisor,Directeur principal,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200405
366276,"Andonegui, Graciela A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200405
514092,"Frey, Stephen",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200405
514092,"Pandya, Deepak",SUP1,Primary Supervisor,Directeur principal,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200405
559784,"Mottola, Michelle F",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200405
559784,"Lebrun, Constance M",CO,Co-Investigator,Co-chercheur,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200405
559784,"Harris, Stewart B",CO,Co-Investigator,Co-chercheur,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200405
559784,"Mcmanus, Ruth M",CO,Co-Investigator,Co-chercheur,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200405
559784,"Hanley, Anthony J",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
559784,"Hammond, Jo-Anne",CO,Co-Investigator,Co-chercheur,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200405
559784,"Giroux, Isabelle",CO,Co-Investigator,Co-chercheur,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200405
998414,"Wuest, Judith A",PI,Principal Investigator,Chercheur principal,CGAA,University of New Brunswick (Fredericton),New Brunswick,Nouveau-Brunswick,Canada,Canada,200405
998414,"Ford-Gilboe, Marilyn V",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200405
998414,"Merritt-Gray, Marilyn L",CO,Co-Investigator,Co-chercheur,CGAA,University of New Brunswick (Fredericton),New Brunswick,Nouveau-Brunswick,Canada,Canada,200405
998414,"Davies, Lorraine E",CO,Co-Investigator,Co-chercheur,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200405
998414,"Varcoe, Colleen M",PI,Principal Investigator,Chercheur principal,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200405
998414,"Hankivsky, Olena",CO,Co-Investigator,Co-chercheur,CACA,"Simon Fraser University (Burnaby, B.C.)",British Columbia,Colombie-Britannique,Canada,Canada,200405
449487,"Muhajarine, Nazeem",CO,Co-Investigator,Co-chercheur,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200405
449487,"Williams, Allison M",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200405
449487,"Labonté, Ronald",CO,Co-Investigator,Co-chercheur,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200405
449487,"Jeffery, Bonnie L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CCBA,University of Regina (Saskatchewan),Saskatchewan,Saskatchewan,Canada,Canada,200405
449487,"Abonyi, Sylvia",CO,Co-Investigator,Co-chercheur,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200405
449487,"Willson, Kay D",CO,Co-Investigator,Co-chercheur,CCAA,University of Saskatchewan,Saskatchewan,Saskatchewan,Canada,Canada,200405
449487,"Polanyi, Michael F",CO,Co-Investigator,Co-chercheur,ADZY,Institute for Work & Health (Toronto),Ontario,Ontario,Canada,Canada,200405
449487,"Sanderson, Esther M",CO,Co-Investigator,Co-chercheur,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unknown,Inconnu,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200405
59166,"Lander, Janice A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200405
59166,"Van Aerde, John E",CO,Co-Investigator,Co-chercheur,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200405
59166,"Brady-Fryer, Barbara A",CO,Co-Investigator,Co-chercheur,CBAE,Royal Alexandra Hospital (Edmonton),Alberta,Alberta,Canada,Canada,200405
976447,"Freeman, Samara L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200405
976447,"Raybould, Helen",SUP1,Primary Supervisor,Directeur principal,AABB,University of California (Davis),California,Californie,United States,États-Unis,200405
139145,"Mccafferty, Donna-Marie",SUP1,Primary Supervisor,Directeur principal,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200405
139145,"Qi, Wei",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200405
327933,"Lee, Samuel S",SUP1,Primary Supervisor,Directeur principal,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200405
327933,"Li, Yang",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200405
648172,"Downey, Gregory P",SUP1,Primary Supervisor,Directeur principal,UFAB,National Jewish Hospital (University of Colorado),Colorado,Colorado,United States,États-Unis,200405
648172,"Suzuki, Tomoko",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
895339,"Wild, Gary E",SUP1,Primary Supervisor,Directeur principal,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200405
895339,"Suenaert, Peter",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200405
489779,"Rivard, Nathalie",SUP1,Primary Supervisor,Directeur principal,CFDA,Université de Sherbrooke,Québec,Québec,Canada,Canada,200405
489779,"Gendron, Fernand-Pierre",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFDA,Université de Sherbrooke,Québec,Québec,Canada,Canada,200405
767693,"Chin, Alex C",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CLAB,"Calgary Laboratory Services (Calgary, AB)",Alberta,Alberta,Canada,Canada,200405
767693,"Parkos, Charles A",SUP1,Primary Supervisor,Directeur principal,AACO,"Emory University (Atlanta, Georgia)",Georgia,Géorgie,United States,États-Unis,200405
767693,"Nusrat, Asma",SUP,Supervisor,Directeur de recherche,AACO,"Emory University (Atlanta, Georgia)",Georgia,Géorgie,United States,États-Unis,200405
250730,"Lee, Frank J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CACA,"Simon Fraser University (Burnaby, B.C.)",British Columbia,Colombie-Britannique,Canada,Canada,200405
250730,"Liu, Fang",SUP1,Primary Supervisor,Directeur principal,CEAH,Centre for Addiction and Mental Health (Toronto)/Centre de toxicomanie et de santé mentale,Ontario,Ontario,Canada,Canada,200405
250730,"Yankner, Bruce",SUP1,Primary Supervisor,Directeur principal,UVBB,"Boston Children's Hospital (Boston, MA)",Massachusetts,Massachusetts,United States,États-Unis,200405
702823,"Guyatt, Gordon H",SUP1,Primary Supervisor,Directeur principal,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200405
702823,"Jokovic, Aleksandra",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
436594,"Bibeau, Gilles",SUP1,Primary Supervisor,Directeur principal,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200405
436594,"Mcneil, Catherine M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200405
810489,"Finlay, Barton B",SUP1,Primary Supervisor,Directeur principal,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200405
810489,"Coombes, Brian K",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200405
143145,"Beaudet, Alain",SUP1,Primary Supervisor,Directeur principal,CIHR,"Canadian Institutes of Health Research (Ottawa, Ontario)/Instituts de recherche en santé du Canada (Ottawa, Ontario)",Ontario,Ontario,Canada,Canada,200405
143145,"Gendron, Louis",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFDA,Université de Sherbrooke,Québec,Québec,Canada,Canada,200405
6017,"Snyder, Solomon H",SUP1,Primary Supervisor,Directeur principal,UUAA,"Johns Hopkins University (Baltimore, Maryland)",Maryland,Maryland,United States,États-Unis,200405
6017,"Kim, Sangwon",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,UUAA,"Johns Hopkins University (Baltimore, Maryland)",Maryland,Maryland,United States,États-Unis,200405
507465,"Peifer, Mark",SUP1,Primary Supervisor,Directeur principal,SHAA,University of North Carolina (Chapel Hill),North Carolina,Caroline du Nord,United States,États-Unis,200405
507465,"Harris, Tony J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
244879,"Archambault, Philippe",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200405
244879,"Caminiti, Roberto",SUP1,Primary Supervisor,Directeur principal,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unknown,Inconnu,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200405
769233,"MacDonald, Patrick E",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200405
769233,"Rorsman, Patrik",SUP1,Primary Supervisor,Directeur principal,EGAA,University of Oxford (England),Unknown/Inconnu,Unknown/Inconnu,United Kingdom,Royaume-Uni,200405
770686,"Ghali, William A",SUP,Supervisor,Directeur de recherche,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200405
770686,"Levin, Adeera",SUP1,Primary Supervisor,Directeur principal,CAAF,"St. Paul's Hospital, Vancouver",British Columbia,Colombie-Britannique,Canada,Canada,200405
770686,"Khan, Nadia A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200405
245410,"Hookey, Lawrence",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEDA,"Queen's University (Kingston, Ontario)",Ontario,Ontario,Canada,Canada,200405
245410,"Deviere, Jacques",SUP1,Primary Supervisor,Directeur principal,XEAJ,Université Libre de Bruxelles (Belgium),Unknown/Inconnu,Unknown/Inconnu,Belgium,Belgique,200405
676196,"Jacobs, Philip",SUP,Supervisor,Directeur de recherche,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200405
676196,"Bernstein, Charles N",SUP1,Primary Supervisor,Directeur principal,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200405
676196,"Longobardi, Teresa",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200405
17725,"Fedorak, Richard N",SUP1,Primary Supervisor,Directeur principal,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200405
17725,"Chalmers-Nixon, Tara S",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200405
330031,"Collins, Stephen M",SUP1,Primary Supervisor,Directeur principal,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200405
330031,"Verdu, Elena F",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200405
660141,"Macdonald, Stuart W",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CABA,University of Victoria (British Columbia),British Columbia,Colombie-Britannique,Canada,Canada,200405
660141,"Backman, Lars",SUP1,Primary Supervisor,Directeur principal,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unknown,Inconnu,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200405
979673,"Vance, Dennis E",SUP1,Primary Supervisor,Directeur principal,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200405
979673,"Jacobs, Rene L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200405
880898,"Pohl, Ulrich",SUP1,Primary Supervisor,Directeur principal,BAGC,Medizinische Universitat Zu Lubeck (Germany),Unknown/Inconnu,Unknown/Inconnu,Germany,Allemagne,200405
880898,"Lidington, Darcy J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
56436,"Orser, Beverley A",SUP1,Primary Supervisor,Directeur principal,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200405
56436,"Newell, J. Glen",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,SXAA,University of Wisconsin,Wisconsin,Wisconsin,United States,États-Unis,200405
657429,"Baroudi, Ghayath",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200405
657429,"Boutjdir, Mohamed",SUP1,Primary Supervisor,Directeur principal,BABX,SUNY Downstate Medical Center (New York),New York,New York,United States,États-Unis,200405
21002,"Ferguson, Stephen S",SUP1,Primary Supervisor,Directeur principal,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200405
21002,"Babwah, Andy V",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200405
387506,"Schull, Michael J",SUP1,Primary Supervisor,Directeur principal,AEAE,Institute for Clinical Evaluative Sciences-Toronto,Ontario,Ontario,Canada,Canada,200405
387506,"Macpherson, Alison",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEPA,"York University (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200405
737999,"Weitz, Jeffrey I",SUP,Supervisor,Directeur de recherche,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200405
737999,"Yu, Joanne L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,NYGH,North York General Hospital (Toronto),Ontario,Ontario,Canada,Canada,200405
737999,"Rak, Janusz",SUP1,Primary Supervisor,Directeur principal,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200405
576533,"Toneatto, Tony",SUP1,Primary Supervisor,Directeur principal,CAMF,Centre for Addiction and Mental Health Foundation,Ontario,Ontario,Canada,Canada,200405
576533,"Vettese, Lisa C",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAH,Centre for Addiction and Mental Health (Toronto)/Centre de toxicomanie et de santé mentale,Ontario,Ontario,Canada,Canada,200405
156534,"Kerbel, Robert S",SUP,Supervisor,Directeur de recherche,CEAF,"Sunnybrook Research Institute (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200405
156534,"Ben-David, Yaacov",SUP1,Primary Supervisor,Directeur principal,CRWH,"The Centre for Research in Women's Health (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200405
156534,"Shaked, Yuval",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,TIIT,Technion - Israel Institute of Technology (Israel),Unknown/Inconnu,Unknown/Inconnu,Israel,Israël,200405
209595,"Clapham, David E",SUP1,Primary Supervisor,Directeur principal,AATX,"Harvard Medical School (Boston, Massachusetts)",Massachusetts,Massachusetts,United States,États-Unis,200405
209595,"Stotz, Stephanie C",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200405
902387,"Gedamu, Lashitew",SUP1,Primary Supervisor,Directeur principal,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200405
902387,"Embley, Thomas M",SUP,Supervisor,Directeur de recherche,Unspecified/Non Spécifié,Unspecified/Non Spécifié,Unknown,Inconnu,Unspecified/Non Spécifié,Unspecified/Non Spécifié,200405
