Site,Location,BRCYear,BRCMonthName,BRCWeek,DayOfWeek,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount,Unnamed: 14,Unnamed: 15,Unnamed: 16
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Tuesday,15-Nov-16,10.0,799.0,0.0,799.0,799.0,0.0,799.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Tuesday,15-Nov-16,11.0,1162.0,0.0,1162.0,1162.0,0.0,1162.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Tuesday,15-Nov-16,12.0,2189.0,0.0,2189.0,2189.0,0.0,2189.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Tuesday,15-Nov-16,13.0,2140.0,0.0,2140.0,2140.0,0.0,2140.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Tuesday,15-Nov-16,14.0,1575.0,0.0,1575.0,1575.0,0.0,1575.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Tuesday,15-Nov-16,15.0,1277.0,0.0,1277.0,1277.0,0.0,1277.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Tuesday,15-Nov-16,16.0,1251.0,0.0,1251.0,1251.0,0.0,1251.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Tuesday,15-Nov-16,17.0,1269.0,0.0,1269.0,1269.0,0.0,1269.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Tuesday,15-Nov-16,18.0,1004.0,0.0,1004.0,1004.0,0.0,1004.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Tuesday,15-Nov-16,19.0,291.0,0.0,291.0,291.0,0.0,291.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Tuesday,15-Nov-16,20.0,164.0,0.0,164.0,164.0,0.0,164.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Tuesday,15-Nov-16,21.0,106.0,0.0,106.0,106.0,0.0,106.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Tuesday,15-Nov-16,22.0,36.0,0.0,36.0,36.0,0.0,36.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Tuesday,15-Nov-16,23.0,50.0,0.0,50.0,50.0,0.0,50.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Wednesday,16-Nov-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Wednesday,16-Nov-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Wednesday,16-Nov-16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Wednesday,16-Nov-16,3.0,9.0,0.0,9.0,9.0,0.0,9.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Wednesday,16-Nov-16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Wednesday,16-Nov-16,5.0,1.0,0.0,1.0,1.0,0.0,1.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Wednesday,16-Nov-16,6.0,61.0,0.0,61.0,61.0,0.0,61.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Wednesday,16-Nov-16,7.0,184.0,0.0,184.0,184.0,0.0,184.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Wednesday,16-Nov-16,8.0,504.0,0.0,504.0,504.0,0.0,504.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Wednesday,16-Nov-16,9.0,551.0,0.0,551.0,551.0,0.0,551.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Wednesday,16-Nov-16,10.0,769.0,0.0,769.0,769.0,0.0,769.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Wednesday,16-Nov-16,11.0,1173.0,0.0,1173.0,1173.0,0.0,1173.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Wednesday,16-Nov-16,12.0,2230.0,0.0,2230.0,2230.0,0.0,2230.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Wednesday,16-Nov-16,13.0,2273.0,0.0,2273.0,2273.0,0.0,2273.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Wednesday,16-Nov-16,14.0,1748.0,0.0,1748.0,1748.0,0.0,1748.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Wednesday,16-Nov-16,15.0,1516.0,0.0,1516.0,1516.0,0.0,1516.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Wednesday,16-Nov-16,16.0,1481.0,0.0,1481.0,1481.0,0.0,1481.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Wednesday,16-Nov-16,17.0,1167.0,0.0,1167.0,1167.0,0.0,1167.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Wednesday,16-Nov-16,18.0,565.0,0.0,565.0,565.0,0.0,565.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Wednesday,16-Nov-16,19.0,311.0,0.0,311.0,311.0,0.0,311.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Wednesday,16-Nov-16,20.0,212.0,0.0,212.0,212.0,0.0,212.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Wednesday,16-Nov-16,21.0,153.0,0.0,153.0,153.0,0.0,153.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Wednesday,16-Nov-16,22.0,83.0,0.0,83.0,83.0,0.0,83.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Wednesday,16-Nov-16,23.0,32.0,0.0,32.0,32.0,0.0,32.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Thursday,17-Nov-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Thursday,17-Nov-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Thursday,17-Nov-16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Thursday,17-Nov-16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Thursday,17-Nov-16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Thursday,17-Nov-16,5.0,75.0,0.0,75.0,75.0,0.0,75.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Thursday,17-Nov-16,6.0,75.0,0.0,75.0,75.0,0.0,75.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Thursday,17-Nov-16,7.0,242.0,0.0,242.0,242.0,0.0,242.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Thursday,17-Nov-16,8.0,660.0,0.0,660.0,660.0,0.0,660.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Thursday,17-Nov-16,9.0,682.0,0.0,682.0,682.0,0.0,682.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Thursday,17-Nov-16,10.0,1055.0,0.0,1055.0,1055.0,0.0,1055.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Thursday,17-Nov-16,11.0,1488.0,0.0,1488.0,1488.0,0.0,1488.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Thursday,17-Nov-16,12.0,2606.0,0.0,2606.0,2606.0,0.0,2606.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Thursday,17-Nov-16,13.0,2592.0,0.0,2592.0,2592.0,0.0,2592.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Thursday,17-Nov-16,14.0,1884.0,0.0,1884.0,1884.0,0.0,1884.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Thursday,17-Nov-16,15.0,1783.0,0.0,1783.0,1783.0,0.0,1783.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Thursday,17-Nov-16,16.0,1876.0,0.0,1876.0,1876.0,0.0,1876.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Thursday,17-Nov-16,17.0,1463.0,0.0,1463.0,1463.0,0.0,1463.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Thursday,17-Nov-16,18.0,903.0,0.0,903.0,903.0,0.0,903.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Thursday,17-Nov-16,19.0,393.0,0.0,393.0,393.0,0.0,393.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Thursday,17-Nov-16,20.0,254.0,0.0,254.0,254.0,0.0,254.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Thursday,17-Nov-16,21.0,152.0,0.0,152.0,152.0,0.0,152.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Thursday,17-Nov-16,22.0,129.0,0.0,129.0,129.0,0.0,129.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Thursday,17-Nov-16,23.0,64.0,0.0,64.0,64.0,0.0,64.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Friday,18-Nov-16,0.0,23.0,0.0,23.0,23.0,0.0,23.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Friday,18-Nov-16,1.0,8.0,0.0,8.0,8.0,0.0,8.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Friday,18-Nov-16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Friday,18-Nov-16,3.0,8.0,0.0,8.0,8.0,0.0,8.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Friday,18-Nov-16,4.0,1.0,0.0,1.0,1.0,0.0,1.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Friday,18-Nov-16,5.0,3.0,0.0,3.0,3.0,0.0,3.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Friday,18-Nov-16,6.0,30.0,0.0,30.0,30.0,0.0,30.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Friday,18-Nov-16,7.0,165.0,0.0,165.0,165.0,0.0,165.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Friday,18-Nov-16,8.0,475.0,0.0,475.0,475.0,0.0,475.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Friday,18-Nov-16,9.0,668.0,0.0,668.0,668.0,0.0,668.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Friday,18-Nov-16,10.0,926.0,0.0,926.0,926.0,0.0,926.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Friday,18-Nov-16,11.0,1324.0,0.0,1324.0,1324.0,0.0,1324.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Friday,18-Nov-16,12.0,2224.0,0.0,2224.0,2224.0,0.0,2224.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Friday,18-Nov-16,13.0,2108.0,0.0,2108.0,2108.0,0.0,2108.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Friday,18-Nov-16,14.0,1852.0,0.0,1852.0,1852.0,0.0,1852.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Friday,18-Nov-16,15.0,1657.0,0.0,1657.0,1657.0,0.0,1657.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Friday,18-Nov-16,16.0,1631.0,0.0,1631.0,1631.0,0.0,1631.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Friday,18-Nov-16,17.0,1396.0,0.0,1396.0,1396.0,0.0,1396.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Friday,18-Nov-16,18.0,660.0,0.0,660.0,660.0,0.0,660.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Friday,18-Nov-16,19.0,339.0,0.0,339.0,339.0,0.0,339.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Friday,18-Nov-16,20.0,230.0,0.0,230.0,230.0,0.0,230.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Friday,18-Nov-16,21.0,204.0,0.0,204.0,204.0,0.0,204.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Friday,18-Nov-16,22.0,149.0,0.0,149.0,149.0,0.0,149.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Friday,18-Nov-16,23.0,132.0,0.0,132.0,132.0,0.0,132.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Saturday,19-Nov-16,0.0,124.0,0.0,124.0,124.0,0.0,124.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Saturday,19-Nov-16,1.0,39.0,0.0,39.0,39.0,0.0,39.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Saturday,19-Nov-16,2.0,9.0,0.0,9.0,9.0,0.0,9.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Saturday,19-Nov-16,3.0,9.0,0.0,9.0,9.0,0.0,9.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Saturday,19-Nov-16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Saturday,19-Nov-16,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Saturday,19-Nov-16,6.0,9.0,0.0,9.0,9.0,0.0,9.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Saturday,19-Nov-16,7.0,48.0,0.0,48.0,48.0,0.0,48.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Saturday,19-Nov-16,8.0,234.0,0.0,234.0,234.0,0.0,234.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Saturday,19-Nov-16,9.0,724.0,0.0,724.0,724.0,0.0,724.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Saturday,19-Nov-16,10.0,1523.0,0.0,1523.0,1523.0,0.0,1523.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Saturday,19-Nov-16,11.0,2490.0,0.0,2490.0,2490.0,0.0,2490.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Saturday,19-Nov-16,12.0,3443.0,0.0,3443.0,3443.0,0.0,3443.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Saturday,19-Nov-16,13.0,3673.0,0.0,3673.0,3673.0,0.0,3673.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Saturday,19-Nov-16,14.0,3688.0,0.0,3688.0,3688.0,0.0,3688.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Saturday,19-Nov-16,15.0,3752.0,0.0,3752.0,3752.0,0.0,3752.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Saturday,19-Nov-16,16.0,2818.0,0.0,2818.0,2818.0,0.0,2818.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Saturday,19-Nov-16,17.0,1745.0,0.0,1745.0,1745.0,0.0,1745.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Saturday,19-Nov-16,18.0,783.0,0.0,783.0,783.0,0.0,783.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Saturday,19-Nov-16,19.0,449.0,0.0,449.0,449.0,0.0,449.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Saturday,19-Nov-16,20.0,315.0,0.0,315.0,315.0,0.0,315.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Saturday,19-Nov-16,21.0,218.0,0.0,218.0,218.0,0.0,218.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Saturday,19-Nov-16,22.0,187.0,0.0,187.0,187.0,0.0,187.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Saturday,19-Nov-16,23.0,248.0,0.0,248.0,248.0,0.0,248.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Sunday,20-Nov-16,0.0,275.0,0.0,275.0,275.0,0.0,275.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Sunday,20-Nov-16,1.0,118.0,0.0,118.0,118.0,0.0,118.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Sunday,20-Nov-16,2.0,69.0,0.0,69.0,69.0,0.0,69.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Sunday,20-Nov-16,3.0,52.0,0.0,52.0,52.0,0.0,52.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Sunday,20-Nov-16,4.0,1.0,0.0,1.0,1.0,0.0,1.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Sunday,20-Nov-16,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Sunday,20-Nov-16,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Sunday,20-Nov-16,7.0,17.0,0.0,17.0,17.0,0.0,17.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Sunday,20-Nov-16,8.0,17.0,0.0,17.0,17.0,0.0,17.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Sunday,20-Nov-16,9.0,82.0,0.0,82.0,82.0,0.0,82.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Sunday,20-Nov-16,10.0,349.0,0.0,349.0,349.0,0.0,349.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Sunday,20-Nov-16,11.0,946.0,0.0,946.0,946.0,0.0,946.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Sunday,20-Nov-16,12.0,1643.0,0.0,1643.0,1643.0,0.0,1643.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Sunday,20-Nov-16,13.0,2095.0,0.0,2095.0,2095.0,0.0,2095.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Sunday,20-Nov-16,14.0,2306.0,0.0,2306.0,2306.0,0.0,2306.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Sunday,20-Nov-16,15.0,1686.0,0.0,1686.0,1686.0,0.0,1686.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Sunday,20-Nov-16,16.0,1334.0,0.0,1334.0,1334.0,0.0,1334.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Sunday,20-Nov-16,17.0,486.0,0.0,486.0,486.0,0.0,486.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Sunday,20-Nov-16,18.0,195.0,0.0,195.0,195.0,0.0,195.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Sunday,20-Nov-16,19.0,136.0,0.0,136.0,136.0,0.0,136.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Sunday,20-Nov-16,20.0,86.0,0.0,86.0,86.0,0.0,86.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Sunday,20-Nov-16,21.0,119.0,0.0,119.0,119.0,0.0,119.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Sunday,20-Nov-16,22.0,78.0,0.0,78.0,78.0,0.0,78.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,46.0,Sunday,20-Nov-16,23.0,25.0,0.0,25.0,25.0,0.0,25.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Monday,21-Nov-16,0.0,4.0,0.0,4.0,4.0,0.0,4.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Monday,21-Nov-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Monday,21-Nov-16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Monday,21-Nov-16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Monday,21-Nov-16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Monday,21-Nov-16,5.0,4.0,0.0,4.0,4.0,0.0,4.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Monday,21-Nov-16,6.0,67.0,0.0,67.0,67.0,0.0,67.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Monday,21-Nov-16,7.0,173.0,0.0,173.0,173.0,0.0,173.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Monday,21-Nov-16,8.0,397.0,0.0,397.0,397.0,0.0,397.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Monday,21-Nov-16,9.0,449.0,0.0,449.0,449.0,0.0,449.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Monday,21-Nov-16,10.0,692.0,0.0,692.0,692.0,0.0,692.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Monday,21-Nov-16,11.0,1016.0,0.0,1016.0,1016.0,0.0,1016.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Monday,21-Nov-16,12.0,1783.0,0.0,1783.0,1783.0,0.0,1783.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Monday,21-Nov-16,13.0,1692.0,0.0,1692.0,1692.0,0.0,1692.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Monday,21-Nov-16,14.0,1300.0,0.0,1300.0,1300.0,0.0,1300.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Monday,21-Nov-16,15.0,966.0,0.0,966.0,966.0,0.0,966.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Monday,21-Nov-16,16.0,1126.0,0.0,1126.0,1126.0,0.0,1126.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Monday,21-Nov-16,17.0,977.0,0.0,977.0,977.0,0.0,977.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Monday,21-Nov-16,18.0,505.0,0.0,505.0,505.0,0.0,505.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Monday,21-Nov-16,19.0,227.0,0.0,227.0,227.0,0.0,227.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Monday,21-Nov-16,20.0,148.0,0.0,148.0,148.0,0.0,148.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Monday,21-Nov-16,21.0,125.0,0.0,125.0,125.0,0.0,125.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Monday,21-Nov-16,22.0,79.0,0.0,79.0,79.0,0.0,79.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Monday,21-Nov-16,23.0,18.0,0.0,18.0,18.0,0.0,18.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Tuesday,22-Nov-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Tuesday,22-Nov-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Tuesday,22-Nov-16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Tuesday,22-Nov-16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Tuesday,22-Nov-16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Tuesday,22-Nov-16,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Tuesday,22-Nov-16,6.0,57.0,0.0,57.0,57.0,0.0,57.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Tuesday,22-Nov-16,7.0,294.0,0.0,294.0,294.0,0.0,294.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Tuesday,22-Nov-16,8.0,750.0,0.0,750.0,750.0,0.0,750.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Tuesday,22-Nov-16,9.0,701.0,0.0,701.0,701.0,0.0,701.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Tuesday,22-Nov-16,10.0,909.0,0.0,909.0,909.0,0.0,909.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Tuesday,22-Nov-16,11.0,1322.0,0.0,1322.0,1322.0,0.0,1322.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Tuesday,22-Nov-16,12.0,2491.0,0.0,2491.0,2491.0,0.0,2491.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Tuesday,22-Nov-16,13.0,2436.0,0.0,2436.0,2436.0,0.0,2436.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Tuesday,22-Nov-16,14.0,1793.0,0.0,1793.0,1793.0,0.0,1793.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Tuesday,22-Nov-16,15.0,1454.0,0.0,1454.0,1454.0,0.0,1454.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Tuesday,22-Nov-16,16.0,1424.0,0.0,1424.0,1424.0,0.0,1424.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Tuesday,22-Nov-16,17.0,1444.0,0.0,1444.0,1444.0,0.0,1444.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Tuesday,22-Nov-16,18.0,1142.0,0.0,1142.0,1142.0,0.0,1142.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Tuesday,22-Nov-16,19.0,332.0,0.0,332.0,332.0,0.0,332.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Tuesday,22-Nov-16,20.0,186.0,0.0,186.0,186.0,0.0,186.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Tuesday,22-Nov-16,21.0,120.0,0.0,120.0,120.0,0.0,120.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Tuesday,22-Nov-16,22.0,40.0,0.0,40.0,40.0,0.0,40.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Tuesday,22-Nov-16,23.0,57.0,0.0,57.0,57.0,0.0,57.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Wednesday,23-Nov-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Wednesday,23-Nov-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Wednesday,23-Nov-16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Wednesday,23-Nov-16,3.0,9.0,0.0,9.0,9.0,0.0,9.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Wednesday,23-Nov-16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Wednesday,23-Nov-16,5.0,1.0,0.0,1.0,1.0,0.0,1.0,,,
Leeds,Commercial Street at Barratts,2016.0,November,47.0,Wednesday,23-Nov-16,6.0,64.0,0.0,64.0,64.0,0.0,64.0,,,
