Production Year,Operator,County,Town,Producing Formation,Injection Wells,Disposal Wells,"Oil Produced, bbl",Purchaser Codes
1995,"Trahan Petroleum, Inc.",Chautauqua,ELLINGTON,WHIRLPOOL,0,0,0,GH
1984,Arlington Exploration Co.,Steuben,RATHBONE,RHINESTREET,0,0,0,GH
1998,"Operating Engineers Local 17 Training Fund, Inc.",Erie,HAMBURG,MEDINA,0,0,0,GX
1977,Amer. Standard/Heat Trans.Div.,Erie,CHEEKTOWAGA,MEDINA,0,0,0,
1995,"Goater, Kenneth A",Niagara,LEWISTON,MEDINA,0,0,0,
1979,"Lenape Resources Corp., The",Ontario,CANANDAIGUA,MEDINA,0,0,0,
1999,"Evinczik, Mitchell B",Chautauqua,BUSTI,GLADE,0,0,53,OD
1987,"Lenape Resources Corp., The",Livingston,CALEDONIA,MEDINA,0,0,0,GK
1991,Texas Meridian Operating Co.,Chautauqua,HANOVER,MEDINA,0,0,0,GX
1998,"Mosher, Kenneth",Cattaraugus,DAYTON,MEDINA,0,0,0,
1991,New York Gas & Oil Drilling Co,Erie,NORTH COLLINS,MEDINA,0,0,0,
1989,Francis Root Oil Company,Allegany,ALMA,RICHBURG,0,0,4237,OB
1982,"Flint, Estate of Roy A",Wyoming,PIKE,MEDINA,0,0,0,
1989,"Thropp, Gregory J",Cattaraugus,CARROLLTON,BRADFORD,0,0,0,
1985,CNG Transmission Corp.,Seneca,FAYETTE,QUEENSTON,0,0,0,GH
1980,"Canton, Estate of James M.",Chautauqua,WESTFIELD,MEDINA,0,0,0,GK
1991,"Eastern States Energy, Inc.",Erie,ORCHARD PARK,MEDINA,0,0,0,GK
1985,Joyce Western Corp.,Allegany,ANDOVER,FULMER VALLEY,0,0,0,
1982,"Allegro Oil & Gas,  Inc.",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,315,OB
1981,"Smith, James & Katherine",Allegany,GENESEE,RICHBURG,0,0,761,OB
1975,Dan Gernatt Farms,Erie,NORTH COLLINS,MEDINA,0,0,0,
1989,"Chautauqua Energy, Inc.",Chautauqua,WESTFIELD,MEDINA,0,0,0,"GH,GX"
1994,"Energy Control Unlimited, Inc.",Cattaraugus,LEON,MEDINA,0,0,0,GH
1989,"O'Connor, James M.",Allegany,GENESEE,RICHBURG,0,0,102,OB
1976,"Paragon Resources, Inc.",Chautauqua,ARKWRIGHT,MEDINA,0,0,0,GK
1994,"Ruch, Jack E.",Chautauqua,WESTFIELD,MEDINA,0,0,0,
1985,Akron Gas Corp.,Erie,NEWSTEAD,MEDINA,0,0,0,
1985,"Dunn, Walter J. & Elixabeth Irrevocable Trust",Cayuga,SCIPIO,QUEENSTON,0,0,0,
1994,"Renold, Inc.",Chautauqua,WESTFIELD,MEDINA,0,0,0,
1975,"Operating Engineers Local 17 Training Fund, Inc.",Erie,HAMBURG,MEDINA,0,0,0,GK
1990,Le Roy Central School,Genesee,LE ROY,MEDINA,0,0,0,
1971,"East View Farms, Inc.",Genesee,PAVILION,MEDINA,0,0,0,
1974,"Paragon Resources, Inc.",Chautauqua,POMFRET,MEDINA,0,0,0,GK
1978,"Lake Plains Energy, Inc.",Chautauqua,BUSTI,GLADE,0,0,0,
1999,Cabot Oil & Gas Corp.,Broome,COLESVILLE,ORISKANY,0,0,0,
1981,"P & S Drilling, Inc.",Erie,ELMA,MEDINA,0,0,0,GK
1983,Ginell Oil & Gas Association.,Erie,EVANS,MEDINA,0,0,0,
1974,"Flint Oil & Gas, Inc.",Wyoming,SHELDON,MEDINA,0,0,0,
1986,M. J. McCaffery Oil Co.,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,610,OA
1991,Norris Oil Co.,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,420,OA
1978,Christ The King Seminary,Erie,AURORA,MEDINA,0,0,0,
1991,Banks Gas Drilling Co.,Erie,BOSTON,MEDINA,0,0,0,"GK,GX"
1981,"Carls, Thomas A",Cattaraugus,ALLEGANY,BRADFORD,0,0,305,OA
1982,"Templeton Energy,  Inc.",Cattaraugus,OTTO,MEDINA,0,0,0,GK
1997,United States Gypsum Co.,Genesee,PEMBROKE,MEDINA,0,0,0,GR
1994,Big Tree Energy Partners,Wyoming,PERRY,MEDINA,0,0,0,GP
1995,Miller Brewing Co.,Cayuga,AURELIUS,QUEENSTON,0,0,0,GB
1992,Cassadaga Valley Central School,Chautauqua,GERRY,MEDINA,0,0,0,
1975,"Satterlee, Alver",Cattaraugus,,CHIPMUNK,0,0,500,"OA,OC"
1986,"Pan Energy Company, Inc.",Genesee,PEMBROKE,MEDINA,0,0,0,GK
1999,"Bockhahn, Wm. G. & Gerard F.",Erie,SARDINIA,MEDINA,0,0,0,
1983,Pennzoil Products Co.,Cattaraugus,CARROLLTON,ONONDAGA,0,0,0,
1999,"Ardent Resources, Inc.",Ontario,GENEVA,QUEENSTON,0,0,0,
1994,Walter C. Guthrie & Sons,Wyoming,COVINGTON,MEDINA,0,0,0,
1998,"Meyer, David M.",Erie,HOLLAND,ONONDAGA,0,0,0,
1974,Columbia Gas Transmission Corp.,Chautauqua,CARROLLTON,MEDINA,0,0,0,
1991,"Atkinson, James W. & Patricia",Oswego,RICHLAND,TRENTON,0,0,0,
1999,"Weil Resources, Inc.",Cattaraugus,EAST OTTO,MEDINA,0,0,0,
1999,"Otis Eastern Service, Inc.",Allegany,ALMOND,MARCELLUS,0,0,0,GK
1998,"Otis Eastern Service, Inc.",Allegany,ANDOVER,PENNY & FULMER VALLEY,0,0,1199,"GK,OD"
1995,"Oil, Gas & Land Services, Inc.",Chautauqua,ELLERY,ONONDAGA,0,0,0,
1995,"Mansour, Robert L",Cattaraugus,OLEAN,BRADFORD,0,0,3,OA
1998,"GFS Energy, Inc.",Genesee,DARIEN,MEDINA,0,0,0,GK
1970,Iroquois Gas Corp.,Erie,WEST SENECA,MEDINA,0,0,0,GX
1992,"Hall, Frank & Barbara",Chautauqua,ELLINGTON,MEDINA,0,0,0,
1981,Sprague Oil Co.,Allegany,,,0,0,0,
1994,"Matrix Energy Development, Inc.",Chautauqua,POMFRET,MEDINA,0,0,0,GK
1995,"Vogel, Stasia Zoladz",Erie,EVANS,MEDINA,0,0,0,
1985,"Iantorno, Rubens",Allegany,BOLIVAR,RICHBURG,0,0,57,OB
1999,Seneca Resources Corporation,Cattaraugus,LEON,MEDINA,0,0,0,GK
1981,Libra Petroleum Company,Chautauqua,BUSTI,GLADE,0,0,5675,OB
1988,"Lenape Resources Corp., The",Livingston,CALEDONIA,MEDINA,0,1,0,GX
1981,National Fuel Gas Supply Corp.,Cattaraugus,DAYTON,MEDINA,0,0,0,
1998,"Resource America, Inc.",Chautauqua,HARMONY,BASS ISLAND,0,0,0,GH
1983,Villafrank & Wells,Chautauqua,CHAUTAUQUA,MEDINA,0,0,0,
1992,"P & S Drilling, Inc.",Erie,ELMA,MEDINA,0,0,0,GD
1990,Gerald M. & Jewell F. Mooney Revoc. Living Trust,Chautauqua,RIPLEY,MEDINA,0,0,0,
1974,Estate of  Richard G Smith,Allegany,BOLIVAR,RICHBURG,0,0,265,OB
1990,"Fink, Richard J., II",Genesee,BERGEN,MEDINA,0,0,0,
1999,Gemini Oil Company,Chautauqua,BUSTI,GLADE,0,0,46,OD
1985,Libra Petroleum Company,Chautauqua,BUSTI,GLADE,0,0,1755,OB
1970,"Rutter,  Carl C. & Louise",Allegany,BOLIVAR,RICHBURG,0,0,987,OB
1985,"Doran & Associates, Inc.",Chautauqua,CARROLL,GLADE,0,0,297,OB
1972,"Bentley,Alton",Allegany,,WAUGH & PORTER,0,0,14,OB
1993,"Otis Eastern Service, Inc.",Allegany,INDEPENDENCE,PENNY,0,0,35,OC
1983,Piarist Fathers,Erie,EVANS,MEDINA,0,0,0,
1997,Columbia Natural Resources  LLC,Chautauqua,CHAUTAUQUA,MEDINA,0,0,0,GH
1999,"Universal Resources Holdings, Incorporated",Steuben,JASPER,ORISKANY,0,0,0,GQ
1993,"J M Resources, Inc.",Chautauqua,RIPLEY,MEDINA,0,0,0,GK
1985,"Aurelius Gas Company, Inc.",Cayuga,AURELIUS,QUEENSTON,0,0,0,GI
1991,"Proma, Ltd.",Erie,ORCHARD PARK,ONONDAGA,0,0,0,"GK,GX"
1986,"Desert Gas Exploration, Inc.",Chautauqua,ARKWRIGHT,MEDINA,0,0,0,"GK,GX"
1989,"Waltz, James A.",Chautauqua,RIPLEY,UPPER DEVONIAN,0,0,0,
1995,"Otis Eastern Service, Inc.",Allegany,ANDOVER,PENNY & FULMER VALLEY,0,0,288,OC
1999,Vineyard Oil & Gas Company,Chautauqua,NORTH HARMONY,MEDINA,0,0,0,GH
1993,U S Energy Development Corp.,Chautauqua,CHERRY CREEK,MEDINA,0,0,0,GH
1998,"Galliford, J. Daniel & Clara R.",Genesee,BETHANY,MEDINA,0,0,0,
1986,Washakie Oil Co.,Chautauqua,CARROLL,MEDINA,0,0,0,"GK,GX"
1987,"Desert Gas Exploration, Inc.",Chautauqua,GERRY,ONONDAGA-BASS ISLAND,0,0,1,GK
1998,"Pan Energy Company, Inc.",Chautauqua,HARMONY,MEDINA,0,0,0,GX
1988,Sisters of Mercy - Buffalo,Erie,ORCHARD PARK,MEDINA,0,0,0,
1997,Dannic Energy Corp.,Chautauqua,CARROLL,MEDINA,0,0,0,GH
1998,"Seaport Natural Gas Co., Inc.",Erie,EVANS,MEDINA,0,0,0,GK
1991,Case Oil Corp.,Allegany,BOLIVAR,RICHBURG,0,0,0,
1999,"H. Olsen & Sons Contractors, Inc.",Chautauqua,SHERIDAN,MEDINA,0,0,0,GX
1986,"Miller, William J II",Erie,EDEN,MEDINA,0,0,0,
1999,Collins Oil Co.,Allegany,BOLIVAR,WAUGH & PORTER,0,0,0,
1997,"Stedman Energy, Inc.",Chautauqua,HARMONY,MEDINA,0,0,0,GK
1984,Quaker State Corp.,Cattaraugus,CARROLLTON,BRADFORD,0,0,39999,OB
1974,National Fuel Gas Supply Corp.,Erie,COLLINS,AKRON,0,0,0,
1982,"American Penn Energy,  Inc.",Erie,NORTH COLLINS,MEDINA,0,0,0,GK
1970,Lippert Oil Corp.,Cattaraugus,ALLEGANY,BRADFORD,0,0,520,OC
1987,"Abarta Oil & Gas, Inc.",Erie,BRANT,MEDINA,0,0,0,"GK,GX"
1992,CEI Noble No 1a Joint Venture,Chautauqua,WESTFIELD,MEDINA,0,0,0,GA
1990,"American Penn Energy,  Inc.",Chautauqua,GERRY,ONONDAGA-BASS ISLAND,0,0,0,
1984,Conklin Oil,Allegany,BOLIVAR,RICHBURG,0,0,89,OB
1982,Fitzgerald Brothers,Ontario,RICHMOND,ORISKANY,0,0,0,GK
1998,"Weil Resources, Inc.",Erie,HAMBURG,MEDINA,0,0,0,GK
1993,"Matrix Energy Development, Inc.",Chautauqua,POMFRET,MEDINA,0,0,0,GK
1990,"Lischer, Donald A",Erie,ELMA,MEDINA,0,0,0,GK
1983,"Lenape Resources Corp., The",Chautauqua,VILLENOVA,MEDINA,0,0,0,
1988,Gastec Energy Corp.,Erie,NORTH COLLINS,MEDINA,0,0,0,GK
1990,"Major, Kenneth H",Erie,AURORA,MEDINA,0,0,0,GK
1994,"Local Energy, Inc.",Erie,ELMA,MEDINA,0,0,0,GK
1988,Walker Exploration & Production Corp.,Chautauqua,GERRY,MEDINA,0,0,0,GX
1990,"Spur Petroleum, Inc.",Erie,NEWSTEAD,MEDINA,0,0,0,GK
1992,"Stebell,  Jean M.",Chautauqua,WESTFIELD,MEDINA,0,0,0,
1995,Seneca Resources Corporation,Chautauqua,WESTFIELD,MEDINA,0,0,0,GK
1996,Belden & Blake Corporation,Chautauqua,GERRY,MEDINA,0,0,0,GH
1998,Columbia Natural Resources  LLC,Chautauqua,CHAUTAUQUA,MEDINA,0,0,0,GH
1985,Pennzoil Products Co.,Cattaraugus,OLEAN,BRADFORD,0,0,0,
1993,Gastec Energy Corp.,Erie,NORTH COLLINS,MEDINA,0,0,0,GK
1983,21 West Green Street Associates,Chautauqua,ARKWRIGHT,MEDINA,0,0,0,
1997,United States Gypsum Co.,Genesee,ALEXANDER,MEDINA,0,0,0,GR
1995,Estate of Gary W. George,Wyoming,BENNINGTON,MEDINA,0,0,0,
1991,"Energy Control Unlimited, Inc.",Erie,CONCORD,MEDINA,0,0,0,GX
1988,Boraldon & Co.,Chautauqua,POMFRET,MEDINA,0,0,0,GK
1977,Meridian Exploration Corp.,Chautauqua,ARKWRIGHT,MEDINA,0,0,0,GK
1994,"Sheshunoff, Alex",Wyoming,ARCADE,MEDINA,0,0,0,GK
1986,"Envirogas, Inc.",Chautauqua,RIPLEY,MEDINA,0,0,0,"GK,GX"
1983,"Local Energy, Inc.",Erie,HAMBURG,MEDINA,0,0,0,
1994,"Jennings, Earl",Allegany,WIRT,RICHBURG,0,0,0,
1982,"Appalachian Basin Oil & Gas, Inc.",Chautauqua,SHERIDAN,MEDINA,0,0,0,GK
1999,Great Lakes Energy Partners,Chautauqua,RIPLEY,MEDINA,0,0,0,GK
1999,North Central Oil Corp.,Cattaraugus,LEON,MEDINA,0,0,0,GH
1979,"Amarex, Inc.",Erie,,MEDINA,0,0,0,
1975,Thomas A Miller Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,110,OB
1986,"Petri Baking Products, Inc.",Chautauqua,DUNKIRK,MEDINA,0,0,0,
1996,"Trahan Petroleum, Inc.",Chautauqua,ELLINGTON,WHIRLPOOL,0,0,0,"GH,GK"
1991,"Appalachian Basin Oil & Gas, Inc.",Chautauqua,SHERIDAN,MEDINA,0,0,0,"GK,GX"
1999,Collins Oil Co.,Allegany,WIRT,RICHBURG,0,0,38,OD
1998,"Crump, Howard E. & Dianne",Chautauqua,SHERMAN,MEDINA,0,0,0,
1967,"JFS Energy Enterprises, LLC",Erie,HAMBURG,MEDINA,0,0,0,GX
1993,National Fuel Gas Supply Corp.,Erie,HAMBURG,MEDINA,0,0,0,GK
1984,Vineyard Oil & Gas Company,Chautauqua,RIPLEY,MEDINA,0,0,0,GK
1991,"Energy Control Unlimited, Inc.",Chautauqua,CARROLL,MEDINA,0,0,0,
1994,Fault Line Oil Corporation,Erie,SARDINIA,MEDINA,0,0,0,GX
1986,McO.Resources Corp.,Ontario,EAST BLOOMFIELD,MEDINA,0,0,0,GX
1984,"Faulkner, M Gordon",Cattaraugus,ALLEGANY,,0,0,60,OA
1980,Weaver Gas Well Management,Genesee,PAVILION,MEDINA,0,0,0,GK
1986,"Empire Exploration, Inc.",Chautauqua,VILLENOVA,MEDINA,0,0,0,"GK,GX"
1986,"P & S Drilling, Inc.",Erie,NEWSTEAD,MEDINA,0,0,0,"GK,GX"
1990,"Thropp, Gregory J",Cattaraugus,OLEAN,BRADFORD,0,0,770,OC
1996,CNG Transmission Corp.,Allegany,ALMA,ORISKANY,0,0,0,GI
1985,"Wilkinson, Keith",Erie,LANCASTER,MEDINA,0,0,0,
1994,Cps,Chautauqua,DUNKIRK,MEDINA,0,0,0,
1990,"Winter, Edwin R. Estate of",Erie,NORTH COLLINS,MEDINA,0,0,0,
1984,Clover Oil & Gas Co.,Erie,ALDEN,MEDINA,0,0,0,GN
1992,"Envirogas, Inc.",Chautauqua,CHAUTAUQUA,MEDINA,0,0,0,GK
1997,"Goater, Kenneth A",Niagara,LEWISTON,MEDINA,0,0,0,
1998,"Zukowski, Eve",Erie,CONCORD,MEDINA,0,0,0,
1999,Conti Bros,Chautauqua,POMFRET,MEDINA,0,0,0,
1998,"Copper Ridge Oil, Inc.",Steuben,WEST UNION,FULMER VALLEY,0,0,1412,OA
1990,"Schramm Farms, Inc.",Livingston,WEST SPARTA,MEDINA,0,0,0,
1992,"Universal Resources Holdings, Incorporated",Chautauqua,VILLENOVA,MEDINA,0,0,0,GK
1988,"Dunkirk Ice Cream Co.,  Inc.",Chautauqua,DUNKIRK,MEDINA,0,0,0,
1992,"Arrowhead Gas Producers, Inc.",Chautauqua,ELLICOTT,MEDINA,0,0,0,GH
1968,Thornton Co.,Allegany,,RICHBURG,0,0,12465,OB
1982,"Treichler, Wilbur E Sr",Niagara,,,0,0,0,
1996,A. J. Lease Account,Cattaraugus,YORKSHIRE,MEDINA,0,0,0,GX
1989,Gerald M. & Jewell F. Mooney Revoc. Living Trust,Chautauqua,RIPLEY,MEDINA,0,0,0,
1991,"Empire Exploration, Inc.",Cattaraugus,DAYTON,ONONDAGA-BASS ISLAND,0,0,0,GK
1982,"Lacy, Norman H",Cattaraugus,HINSDALE,ORISKANY,0,0,0,
1982,"Faulkner, M Gordon",Cattaraugus,ALLEGANY,BRADFORD,0,0,81,OA
1996,Seneca Resources Corporation,Erie,NORTH COLLINS,AKRON,0,0,0,GK
1994,"GFS Energy, Inc.",Genesee,PEMBROKE,MEDINA,0,0,0,GK
1988,Lamar Exploration Corp.,Chautauqua,ELLERY,MEDINA,0,0,0,
1978,Columbia Gas Transmission Corp.,Cattaraugus,MANSFIELD,MEDINA,0,0,0,
1970,Ernest Meridan Oil Co.,Cattaraugus,,,0,0,1002,OC
1983,Delta Drilling Co.,Cattaraugus,NEW ALBION,,0,0,0,
1988,Thomas A Miller Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,436,"OA,OB"
1981,"Preferred Products, Inc",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,0,
1975,D-Y-M Corp.,Steuben,WEST UNION,BRADFORD,0,0,0,OB
1989,Meridian Exploration Corp.,Chautauqua,POMFRET,MEDINA,0,0,0,GK
1990,Meridian Exploration Corp.,Cayuga,SENNETT,QUEENSTON,0,0,0,
1990,Cabot Oil & Gas Corp.,Chautauqua,MINA,MEDINA,0,0,0,"GK,GX"
1989,Carey Hollow Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,71,OA
1987,Villafrank & Price,Chautauqua,CHAUTAUQUA,MEDINA,0,0,0,"GK,GX"
1994,"Cotton Well Drilling Company,  Inc.",Erie,BOSTON,MEDINA,0,0,0,GK
1974,"Appalachian Basin Oil & Gas, Inc.",Chautauqua,SHERIDAN,MEDINA,0,0,0,GX
1982,"Pero Farms, Inc.",Erie,BRANT,MEDINA,0,0,0,
1982,"Hopkins, Angela",Chautauqua,SHERIDAN,MEDINA,0,0,0,GK
1992,"Connors, Robert & Shirley",Ontario,WEST BLOOMFIELD,MEDINA,0,0,0,
1998,"GFS Energy, Inc.",Chautauqua,NORTH HARMONY,MEDINA,0,0,0,GH
1999,Columbia Natural Resources  LLC,Cayuga,AURELIUS,QUEENSTON,0,0,0,GX
1997,"Reserve Gas Company, Inc.",Erie,ALDEN,MEDINA,0,0,0,GX
1986,"Desert Gas Exploration, Inc.",Chautauqua,CHARLOTTE,MEDINA,0,0,0,GX
1997,Columbia Natural Resources  LLC,Steuben,WAYNE,,0,0,0,
1994,"Geise, Francis L",Cattaraugus,ALLEGANY,BRADFORD,0,0,31,OC
1998,"Exchange Oil & Gas,  Inc.",Steuben,WEST UNION,FULMER VALLEY,0,0,0,
1996,Belden & Blake Corporation,Chautauqua,WESTFIELD,MEDINA,0,0,0,GX
1998,"Call Farms, Inc.",Genesee,BATAVIA,MEDINA,0,0,0,
1990,"Chautauqua Energy, Inc.",Chautauqua,GERRY,ONONDAGA-BASS ISLAND,0,0,6474,"GX,OB"
1976,National Fuel Gas Supply Corp.,Chautauqua,POMFRET,MEDINA,0,0,0,
1996,"Braun, Thomas R. & Judith Ann",Erie,MARILLA,MEDINA,0,0,0,
1988,"Envirogas, Inc.",Chautauqua,POMFRET,MEDINA,0,0,0,GK
1969,Lenco Drilling Co.,Cattaraugus,OLEAN,BRADFORD,0,0,1502,OC
1980,Sherman Oil Co.,Allegany,GENESEE,RICHBURG,46,0,666,GX
1983,"Sherwood, Helen",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,391,
1994,Altimus & Associates,Chautauqua,POMFRET,ONONDAGA,0,0,1,
1987,"Eclipse Management Assoc., Inc",Chautauqua,HARMONY,MEDINA,0,0,0,GH
1987,"Templeton Energy,  Inc.",Erie,AURORA,MEDINA,0,0,0,GK
1975,Columbia Gas Transmission Corp.,Chautauqua,SHERMAN,MEDINA,0,0,0,
1994,Belden & Blake Corporation,Chautauqua,PORTLAND,MEDINA,0,0,0,"GK,GX"
1983,Bennett Petroleum Corp.,Livingston,GROVELAND,,0,0,0,
1997,Gastec Energy Corp.,Erie,EDEN,MEDINA,0,0,0,GK
1994,Renard Drilling Co.,Allegany,BOLIVAR,RICHBURG,0,0,0,
1995,National Fuel Gas Supply Corp.,Erie,LANCASTER,MEDINA,0,0,0,
1982,"Desert Gas Exploration, Inc.",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,325,"GT,OA"
1990,"Eastern States Energy, Inc.",Erie,NORTH COLLINS,AKRON,0,0,0,GK
1990,"Hunn, Douglas",Livingston,YORK,MEDINA,0,0,0,
1970,"Scott, John C.",Allegany,,,0,0,0,
1980,"Cook, Mary Scott",Allegany,ALMA,RICHBURG,0,0,70,OB
1987,Mitchell Exploration Corp.,Allegany,ALLEN,MEDINA,0,0,0,
1975,M & W Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,35,OB
1993,New York Gas & Oil Drilling Co,Erie,MARILLA,MEDINA,0,0,0,
1990,Meridian Exploration Corp.,Cayuga,AURELIUS,QUEENSTON,0,0,0,GX
1992,Symbol Oil Corp.,Erie,ELMA,MEDINA,0,0,0,GK
1989,"Local Energy, Inc.",Erie,MARILLA,MEDINA,0,0,0,GK
1991,"Ivan Hall & Associates, Inc.",Cattaraugus,CONEWANGO,MEDINA,0,0,0,GX
1989,"Fairmont Oil Co., Inc.",Cattaraugus,FARMERSVILLE,BRADFORD,0,0,0,
1997,Permclip Products Corporation,Erie,TONAWANDA,MEDINA,0,0,0,
1989,"Eastern States Energy, Inc.",Erie,NORTH COLLINS,MEDINA,0,0,0,
1998,"Shearing, David H.",Wyoming,PERRY,MEDINA,0,0,0,
1978,Pratt Oil Co.,Allegany,ALMA,RICHBURG,81,0,2913,OB
1984,Mitchell Exploration Corp.,Cattaraugus,FARMERSVILLE,MEDINA,0,0,0,
1996,Farm Energy Trust,Wyoming,GENESEE FALLS,WHIRLPOOL,0,0,0,
1980,"Sherwood, Helen",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,120,OB
1977,Goodman Pipe Co.,Cattaraugus,DAYTON,MEDINA,0,0,0,
1989,Mitchell Exploration Corp.,Seneca,FAYETTE,QUEENSTON,0,0,0,GX
1986,"Appalachian Energy, Inc.",Chautauqua,BUSTI,MEDINA,0,0,0,GH
1995,"Cook, Lura",Erie,CLARENCE,MEDINA,0,0,0,
1996,"English, Lawrence E. Jr.",Cattaraugus,CARROLLTON,BRADFORD,0,0,1834,OA
1980,"Cline, Willard M",Cattaraugus,CARROLLTON,BRADFORD,0,0,0,
1977,"Brown, Maude S.",Allegany,WIRT,RICHBURG,0,0,35,OB
1974,"Warner, Myron & Elsie",Erie,LANCASTER,MEDINA,0,0,0,GK
1994,"Waltz, James A.",Chautauqua,RIPLEY,UPPER DEVONIAN,0,0,0,
1980,Whiting Door Manufacturing Corp.,Erie,NEWSTEAD,MEDINA,0,0,0,
1988,Benson Oil Co.,Cattaraugus,ALLEGANY,ORISKANY,0,0,0,
1998,"Nornew, Inc.",Chautauqua,ELLICOTT,MEDINA,0,0,0,"GH,GK"
1982,Clarion Oil & Gas Corp.,Chautauqua,DUNKIRK,MEDINA,0,0,0,
1984,"Universal Resources Holdings, Incorporated",Chautauqua,HARMONY,MEDINA,0,0,0,
1998,"Peters, Judy M.",Cattaraugus,LITTLE VALLEY,MEDINA,0,0,0,
1974,Dunning Oil Co.,Allegany,GENESEE,RICHBURG,0,0,737,OB
1974,Columbia Gas Transmission Corp.,Steuben,WEST UNION,ORISKANY,0,0,0,
1996,"Nornew, Inc.",Chautauqua,ELLERY,MEDINA,0,0,0,GK
1993,"Texas Keystone, Inc.",Cattaraugus,PERSIA,MEDINA,0,0,0,GK
1989,"Appalachian Basin Oil & Gas, Inc.",Chautauqua,SHERIDAN,MEDINA,0,0,0,GK
1997,"Mayer, Julianne B,",Cattaraugus,FREEDOM,MEDINA,0,0,0,
1992,"Arrowhead Gas Producers, Inc.",Chautauqua,CHAUTAUQUA,MEDINA,0,0,0,GH
1987,Har-Go Farms,Genesee,PAVILION,MEDINA,0,0,0,
1988,"Wightman, Gerald",Allegany,WIRT,RICHBURG,0,0,26,OB
1988,Walker Exploration & Production Corp.,Cattaraugus,LEON,MEDINA,0,0,0,
1989,"Arrowhead Gas Producers, Inc.",Chautauqua,ELLICOTT,MEDINA,0,0,0,"GH,GX"
1983,Conklin Oil,Allegany,BOLIVAR,RICHBURG,0,0,45,
1976,National Exploration Co.,Ontario,CANANDAIGUA,MEDINA,0,0,0,
1977,"Jud Noble & Associates, Inc.",Genesee,COLUMBUS,MEDINA,0,0,0,GR
1997,"Pan Energy Company, Inc.",Erie,CONCORD,MEDINA,0,0,0,GX
1989,"Lenape Resources Corp., The",Wyoming,COVINGTON,MEDINA,0,0,0,GK
1997,"Rose, Philip M.",Cattaraugus,OLEAN,BRADFORD,0,0,0,
1988,M & W Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,94,OB
1982,"Barvian, Richard",Wyoming,SHELDON,MEDINA,0,0,0,
1983,"Kayak Gas & Oil Co.,  Inc.",Erie,,MEDINA,0,0,0,
1969,Iroquois Gas Corp.,Erie,COLLINS,MEDINA,0,0,0,GX
1972,"Peterson, JoAnn, Kunn, Nancy/Dutka Estate",Cattaraugus,CARROLLTON,BRADFORD,0,0,231,OC
1981,Cumberland Oil Corp.,Chautauqua,VILLENOVA,MEDINA,0,0,0,GK
1985,"Envirogas, Inc.",Chautauqua,POMFRET,MEDINA,0,0,0,GK
1983,Williams Brothers Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,1079,
1993,"Lefort, Marian G.",Wyoming,SHELDON,MEDINA,0,0,0,
1974,"Pagels, James",Allegany,WELLSVILLE,FULMER VALLEY,0,0,0,
1972,D-Y-M Corp.,Steuben,WEST UNION,BRADFORD,0,0,3564,OB
1985,Shawnee Operating Co.,Erie,EVANS,MEDINA,0,0,0,GU
1995,"Burkholder, Randy",Chautauqua,CLYMER,MEDINA,0,0,0,
1993,"GFS Energy, Inc.",Chautauqua,ARKWRIGHT,MEDINA,0,0,0,GK
1998,Estate of Donald O. Lewis,Erie,HOLLAND,MEDINA,0,0,0,
1988,"Aerospace Industrial Center, Inc.",Erie,BUFFALO,MEDINA,0,0,0,
1979,"Chautauqua Energy, Inc.",Chautauqua,WESTFIELD,MEDINA,0,0,0,
1981,Estate of Edward Eckstrom,Chautauqua,BUSTI,GLADE,0,0,20,OB
1997,Waste Water Treatment Plant,Chautauqua,DUNKIRK,MEDINA,0,0,0,
1970,Consolidated Gas Supply Corp.,Wyoming,COVINGTON,MEDINA,0,0,0,GX
1999,"Rodgers, Ronald D.",Allegany,,,0,0,0,
1973,"Hitchcock, Glen",Cattaraugus,ALLEGANY,BRADFORD,0,0,15,OA
1982,E & R Leasing,Chautauqua,WESTFIELD,MEDINA,0,0,0,GK
1983,St Bonaventure University,Cattaraugus,ALLEGANY,,0,0,0,
1994,"Ruel Energy,  Inc.",Erie,BRANT,MEDINA,0,0,0,GK
1997,"James, Frederick H.",Chautauqua,HARMONY,MEDINA,0,0,0,
1982,"Alden Aurora Gas Co.,  Inc.",Wyoming,BENNINGTON,MEDINA,0,0,0,
1999,Pembroke Central School District,Genesee,PEMBROKE,MEDINA,0,0,0,
1996,Belden & Blake Corporation,Chautauqua,STOCKTON,MEDINA,0,0,0,GK
1976,Universal Major Ind. Corp.,Wyoming,MIDDLEBURY,MEDINA,0,0,0,GK
1973,"Cady, Merle E.",Chautauqua,SHERMAN,MEDINA,0,0,0,
