animal_id,animal_type,breed_group,primary_breed,tag_no,tag_type,tag_subtype,price,tag_date,tag_exp,tag_stat
A587845,DOG,POODLE,POODLE STND,L16-038437,LIC UNALTERED,HLP WEB,60.5,2016-04-20 00:00:00,2017-04-08 00:00:00,RENEWED
A559078,DOG,MIX,MIX,L17-038844,LIC ALTERED,HLP SCAN,10.0,2017-09-28 00:00:00,2018-07-07 00:00:00,CURRENT
A593454,DOG,MASTIFF,PIT BULL,985112007768134,MICROCHIP RTO,HOME AGAIN,25.0,2016-08-24 00:00:00,2017-08-24 00:00:00,CURRENT
A552129,CAT,LONGHAIR,DOMESTIC MH,L15-060100,LIC ALTERED,MAIL,9.0,2015-11-13 00:00:00,2016-11-07 00:00:00,RENEWED
A587346,DOG,SIGHTHOUND,BASENJI,U16-007383,RABIES CERT,HLP IMPORT,,2016-04-15 00:00:00,2019-03-28 00:00:00,CURRENT
A593819,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A586023,DOG,TOY,CHIHUAHUA SH,L16-049034,LIC ALTERED,ADOPT,10.0,2016-03-29 00:00:00,2017-03-28 00:00:00,RENEWED
A459359,CAT,SHORTHAIR,DOMESTIC SH,C12-011011,LIC ALTERED,VET,9.0,2012-04-04 00:00:00,2012-03-18 00:00:00,RENEWED
A553280,CAT,SHORTHAIR,DOMESTIC SH,L14-038055,LIC ALTERED,VET,9.0,2015-02-14 00:00:00,2015-11-03 00:00:00,CURRENT
A567695,CAT,SHORTHAIR,DOMESTIC SH,985112006052974,MICROCHIP ADO,HOME AGAIN,25.0,2015-09-17 00:00:00,2016-09-17 00:00:00,CURRENT
A623978,DOG,COLLIE,BELG TERVUREN,L17-046618,LIC UNALTERED,MAIL,60.0,2017-08-22 00:00:00,2018-07-21 00:00:00,CURRENT
A583499,DOG,TOY,SHIH TZU,L17-015195,LIC ALTERED,COUNTER,10.0,2017-01-18 00:00:00,2018-01-12 00:00:00,CURRENT
A561415,CAT,SHORTHAIR,AMER SH,,,,,,,
A500841,DOG,HOUND,BEAGLE,D10-038644,LIC ALTERED,,9.0,2009-12-31 00:00:00,2010-09-21 00:00:00,RENEWED
A555155,DOG,SHEPHERD,GERM SHEPHERD,U15-001226,RABIES CERT,HLP IMPORT,,2015-03-16 00:00:00,2016-02-20 00:00:00,RENEWED
A614870,DOG,SPANIEL,WELSH SPR SPAN,L17-032694,LIC 3Y,HLP SCAN,27.0,2017-04-07 00:00:00,2020-03-02 00:00:00,CURRENT
A601170,DOG,TERRIER,MIN PINSCHER,982000405650910,MICROCHIP,HLP WEB,0.0,2016-09-26 00:00:00,,CURRENT
A311650,DOG,TOY,SHIH TZU,3Y15-013691,LIC 3YSR,COUNTER,12.0,2012-04-05 00:00:00,2015-04-05 00:00:00,RENEWED
A599874,DOG,TERRIER,TIBETAN TERR,L16-010163,LIC ALTERED,VET,10.0,2016-09-10 00:00:00,2017-06-25 00:00:00,RENEWED
A401339,CAT,SHORTHAIR,DOMESTIC SH,D11-012765,LIC ALTERED,VET,9.0,2012-02-21 00:00:00,2011-08-26 00:00:00,RENEWED
A266532,DOG,SETTER/RETRIEVE,GOLDEN RETR,D06-013037,LIC ALTERED,,7.0,2006-03-23 00:00:00,2006-11-18 00:00:00,RENEWED
A580955,DOG,COLLIE,BORDER COLLIE,L15-033639,LIC ALTERED,HLP IMPORT,9.5,2016-01-13 00:00:00,2016-12-09 00:00:00,CURRENT
A596498,DOG,HOUND,BEAGLE,L16-041524,LIC ALTERED,HLP WEB,10.5,2016-08-06 00:00:00,2017-05-07 00:00:00,CURRENT
A611875,DOG,MASTIFF,ROTTWEILER,L16-022603,LIC ALTERED,VET,10.0,2017-03-02 00:00:00,2017-06-07 00:00:00,RENEWED
A554522,DOG,POODLE,POODLE STND,L17-034718,LIC SR,VET,5.0,2017-08-25 00:00:00,2018-07-26 00:00:00,CURRENT
A573054,DOG,SETTER/RETRIEVE,LABRADOR RETR,L15-062500,LIC ALTERED,COUNTER,9.0,2015-10-02 00:00:00,2016-03-14 00:00:00,CURRENT
A468920,DOG,TOY,YORKSHIRE TERR,L15-013121,LIC ALTERED,COUNTER,9.0,2015-06-16 00:00:00,2016-06-16 00:00:00,RENEWED
A605073,DOG,MASTIFF,STAFFORDSHIRE,L17-013376,LIC ALTERED,ADOPT,10.0,2017-01-21 00:00:00,2018-01-03 00:00:00,CURRENT
A598471,DOG,MASTIFF,ROTTWEILER,L17-011943,LIC ALTERED,HLP SCAN,10.0,2017-09-27 00:00:00,2018-05-31 00:00:00,CURRENT
A592806,DOG,MASTIFF,PIT BULL,,,,,,,
A600171,DOG,SPITZ,SIBERIAN HUSKY,L16-042307,LIC ALTERED,HLP WEB,10.5,2016-09-13 00:00:00,2017-08-04 00:00:00,RENEWED
A583947,DOG,SHEPHERD,GERM SHEPHERD,L16-056692,LIC 3Y,HLP SCAN,24.0,2016-02-24 00:00:00,2019-01-06 00:00:00,CURRENT
A374393,DOG,HOUND,BEAGLE,L15-017800,LIC ALTERED,HLP SCAN,9.0,2016-01-29 00:00:00,2016-09-28 00:00:00,RENEWED
A606461,DOG,TERRIER,TERRIER,L16-020221,LIC ALTERED,HLP SCAN,10.0,2016-12-12 00:00:00,2017-11-05 00:00:00,RENEWED
A617276,DOG,MASTIFF,PIT BULL,,,,,,,
A563524,DOG,MASTIFF,BOXER,4736697738,MICROCHIP,PET WATCH,0.0,2015-08-11 00:00:00,2016-08-11 00:00:00,CURRENT
A576322,CAT,LONGHAIR,DOMESTIC LH,,,,,,,
A389601,DOG,MASTIFF,AM PIT BULL TER,D12-000508,LIC MULTIPLE,COUNTER,7.0,2012-06-25 00:00:00,2012-12-23 00:00:00,CURRENT
A556707,DOG,TOY,SHIH TZU,,,,,,,
A571885,DOG,MASTIFF,BOXER,U15-004039,RABIES CERT,HLP IMPORT,,2015-09-24 00:00:00,2018-06-01 00:00:00,CURRENT
A550818,DOG,COLLIE,BORDER COLLIE,L16-057108,LIC ALTERED,VET,10.0,2016-09-28 00:00:00,2017-02-20 00:00:00,CURRENT
A582052,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A628375,DOG,TOY,YORKSHIRE TERR,L17-008698,REJECT,HLP SCAN,0.0,2017-10-17 00:00:00,2018-08-20 00:00:00,CURRENT
A564246,DOG,SETTER/RETRIEVE,LABRADOR RETR,L16-037618,LIC ALTERED,HLP WEB,10.5,2016-03-26 00:00:00,2017-02-20 00:00:00,CURRENT
A570211,DOG,SETTER/RETRIEVE,LABRADOR RETR,982000363900585,MICROCHIP,HLP WEB,0.0,2015-09-03 00:00:00,,CURRENT
A002805,CAT,LONGHAIR,DOMESTIC LH,C09-067709,LIC ALTERED,,9.0,2009-02-20 00:00:00,2009-09-08 00:00:00,RENEWED
A624421,DOG,COLLIE,SHETLD SHEEPDOG,L16-010405,LIC ALTERED,VET,10.0,2017-08-29 00:00:00,2017-08-25 00:00:00,RETUR MAIL
A304045,DOG,TERRIER,RAT TERRIER,L16-010810,LIC 3Y,VET,27.0,2016-09-21 00:00:00,2019-08-29 00:00:00,CURRENT
A628786,DOG,SHEPHERD,GERM SHEPHERD,R17-0317,RABIES CERT,RESQ,0.0,2017-11-08 00:00:00,2018-11-08 00:00:00,CURRENT
A558715,DOG,,,U15-001776,RABIES CERT,HLP SCAN,,2015-04-30 00:00:00,2016-03-02 00:00:00,CURRENT
A558710,CAT,,,U15-001764,RABIES CERT,HLP SCAN,,2015-04-30 00:00:00,2016-03-11 00:00:00,CURRENT
A380787,DOG,COLLIE,AUST SHEPHERD,D11-007659,LIC ALTERED,MAIL,9.0,2011-01-25 00:00:00,2011-04-01 00:00:00,CURRENT
A574097,CAT,SHORTHAIR,DOMESTIC SH,985112006515238,MICROCHIP ADO,HOME AGAIN,25.0,2015-11-13 00:00:00,2016-11-13 00:00:00,CURRENT
A568236,CAT,SHORTHAIR,DOMESTIC SH,L15-050471,LIC ALTERED,ADOPT,9.0,2015-10-17 00:00:00,2016-09-29 00:00:00,CURRENT
A552976,DOG,SHEPHERD,GERM SHEPHERD,985121013590951,MICROCHIP,HLP WEB,0.0,2016-06-09 00:00:00,,CURRENT
A624635,DOG,MASTIFF,BOXER,985113001134605,MICROCHIP ADO,HOME AGAIN,25.0,2017-09-16 00:00:00,2018-09-16 00:00:00,CURRENT
A557884,DOG,TOY,YORKSHIRE TERR,L17-008180,LIC ALTERED,MAIL,10.0,2017-05-31 00:00:00,2018-05-17 00:00:00,CURRENT
A559240,DOG,TOY,BOSTON TERRIER,985112000338737,MICROCHIP,HLP SCAN,0.0,2015-05-01 00:00:00,,CURRENT
A516077,DOG,COLLIE,BORDER COLLIE,U14-000557,RABIES CERT,HLP IMPORT,,2014-01-16 00:00:00,2014-11-01 00:00:00,RENEWED
A505054,CAT,SHORTHAIR,DOMESTIC SH,L14-012953,LIC ALTERED,ADOPT,9.0,2014-07-14 00:00:00,2015-07-02 00:00:00,CURRENT
A592131,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A605749,DOG,SHEPHERD,GERM SHEPHERD,L16-030752,LIC ALTERED,VET,10.0,2016-11-30 00:00:00,2017-10-08 00:00:00,CURRENT
A607226,DOG,MASTIFF,PRESA CANARIO,RAB9714810,RABIES CERT,VET,0.0,2016-12-28 00:00:00,2016-11-29 00:00:00,CURRENT
A528030,DOG,TOY,CHIHUAHUA LH,985112003975069,MICROCHIP ADO,HOME AGAIN,25.0,2014-06-07 00:00:00,2015-06-07 00:00:00,CURRENT
A574666,DOG,POODLE,BICHON FRISE,U15-004926,RABIES CERT,HLP IMPORT,,2015-10-21 00:00:00,2018-09-12 00:00:00,CURRENT
A590531,DOG,COLLIE,COLLIE ROUGH,L16-056479,LIC ALTERED,HLP SCAN,10.0,2016-05-18 00:00:00,2017-04-06 00:00:00,RENEWED
A565119,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A588699,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A595823,CAT,LONGHAIR,DOMESTIC MH,U16-008405,RABIES CERT,HLP SCAN,,2016-08-02 00:00:00,2017-06-27 00:00:00,RENEWED
A614332,DOG,MASTIFF,PIT BULL,,,,,,,
A599903,DOG,MASTIFF,PIT BULL,L17-044443,LIC ALTERED,COUNTER,10.0,2017-03-08 00:00:00,2018-03-08 00:00:00,CURRENT
A618179,DOG,POODLE,POODLE MIN,RAB0373829,RABIES CERT,VET,0.0,2017-05-26 00:00:00,2017-04-20 00:00:00,CURRENT
A567757,DOG,MASTIFF,ROTTWEILER,OA13274B36,MICROCHIP,PET WATCH,0.0,2015-08-05 00:00:00,2016-08-05 00:00:00,CURRENT
A552572,DOG,SHEPHERD,GERM SHEPHERD,U16-006527,RABIES CERT,HLP IMPORT,,2016-02-08 00:00:00,2017-01-22 00:00:00,RENEWED
A614394,DOG,TOY,SHIH TZU,L16-007915,LIC ALTERED,HLP WEB,10.5,2017-04-03 00:00:00,2017-11-29 00:00:00,CURRENT
A599193,DOG,SIGHTHOUND,WHIPPET,L16-005571,LIC ALTERED,ADOPT,10.0,2016-09-22 00:00:00,2017-09-21 00:00:00,CURRENT
A564543,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A608994,DOG,TOY,CHIHUAHUA SH,L16-013054,LIC ALTERED,VET,10.0,2017-01-26 00:00:00,2017-10-26 00:00:00,CURRENT
A559339,CAT,SHORTHAIR,DOMESTIC SH,L14-044671,LIC ALTERED,HLP SCAN,9.0,2015-05-04 00:00:00,2015-10-21 00:00:00,RENEWED
A578853,DOG,TERRIER,RAT TERRIER,L15-008730,LIC ALTERED,HLP WEB,9.5,2015-12-14 00:00:00,2016-07-05 00:00:00,RENEWED
A410854,DOG,MASTIFF,PIT BULL,985121005487190,MICROCHIP,HOME AGAIN,0.0,2010-08-30 00:00:00,2011-08-30 00:00:00,CURRENT
A573405,DOG,TOY,CHIHUAHUA SH,L16-016152,LIC ALTERED,COUNTER,10.0,2016-06-15 00:00:00,2017-05-01 00:00:00,RENEWED
A579758,DOG,MASTIFF,AMERICAN STAFF,,,,,,,
A262351,DOG,TOY,CHIHUAHUA SH,9851120045445,MICROCHIP,HLP WEB,0.0,2016-03-28 00:00:00,,CURRENT
A558223,CAT,LONGHAIR,DOMESTIC LH,,,,,,,
A583009,DOG,TOY,HAVANESE,L15-037079,LIC ALTERED,HLP SCAN,9.0,2016-02-09 00:00:00,2016-11-11 00:00:00,CURRENT
A608562,DOG,TOY,POMERANIAN,L16-053226,LIC ALTERED,HLP WEB,10.5,2017-01-21 00:00:00,2017-10-12 00:00:00,CURRENT
A607634,DOG,MASTIFF,PIT BULL,,,,,,,
A604164,DOG,SETTER/RETRIEVE,LABRADOR RETR,,,,,,,
A514499,CAT,SHORTHAIR,DOMESTIC SH,C14-015755,LIC ALTERED,VET,9.0,2014-01-06 00:00:00,2014-08-17 00:00:00,RENEWED
A617791,DOG,HOUND,BEAGLE,982000402489072,MICROCHIP,HLP WEB,0.0,2017-05-22 00:00:00,,CURRENT
A563892,DOG,TOY,SHIH TZU,L15-044204,LIC ALTERED,HLP SCAN,9.0,2015-06-22 00:00:00,2016-04-02 00:00:00,RENEWED
A571330,DOG,SPANIEL,COCKER SPAN,,,,,,,
A615243,CAT,SHORTHAIR,DOMESTIC SH,985113000874736,MICROCHIP ADO,HOME AGAIN,25.0,2017-04-15 00:00:00,2018-04-15 00:00:00,CURRENT
A625614,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A586290,DOG,COLLIE,BORDER COLLIE,L16-009006,LIC ALTERED,VET,9.0,2016-03-30 00:00:00,2017-01-09 00:00:00,RENEWED
A556971,CAT,SHORTHAIR,DOMESTIC SH,L15-023027,LIC ALTERED,ADOPT,9.0,2015-05-04 00:00:00,2016-04-16 00:00:00,CURRENT
A610307,DOG,POODLE,POODLE STND,L17-023096,LIC ALTERED,HLP WEB,10.5,2017-12-02 00:00:00,2018-12-01 00:00:00,CURRENT
A609728,CAT,SHORTHAIR,DOMESTIC SH,L17-012155,LIC ALTERED,ADOPT,10.0,2017-03-09 00:00:00,2018-03-01 00:00:00,CURRENT
A596539,DOG,SETTER/RETRIEVE,LABRADOR RETR,RAB9124025,RABIES CERT,VET,0.0,2016-08-08 00:00:00,2017-05-27 00:00:00,CURRENT
A588841,DOG,TOY,BOSTON TERRIER,R16-3002,RAB VAC CERT.,RESQ,0.0,2016-05-10 00:00:00,2017-05-10 00:00:00,CURRENT
A579432,DOG,,,L15-042763,LIC ALTERED,HLP SCAN,9.0,2015-12-20 00:00:00,2016-04-24 00:00:00,RENEWED
A628432,DOG,HOUND,BEAGLE,L17-001791,LIC ALTERED,HLP SCAN,10.0,2017-10-17 00:00:00,2018-08-15 00:00:00,CURRENT
A555475,DOG,SETTER/RETRIEVE,LABRADOR RETR,L15-001000,LIC ALTERED,HLP WEB,9.5,2015-03-02 00:00:00,2016-02-21 00:00:00,GAVE AWAY
A561183,DOG,,,L17-036823,LIC ALTERED,HLP SCAN,10.0,2017-05-16 00:00:00,2018-04-01 00:00:00,CURRENT
A566898,DOG,MIX,MIX,L16-000865,LIC ALTERED,HLP SCAN,10.0,2016-07-11 00:00:00,2017-06-16 00:00:00,CURRENT
A566406,DOG,COLLIE,AUST SHEPHERD,L15-004982,LIC UNALTERED,HLP WEB,50.5,2015-07-22 00:00:00,2016-07-17 00:00:00,DEAD
A505668,DOG,TERRIER,SCHNAUZER MIN,D14-013042,LIC ALTERED,VET,9.0,2013-10-03 00:00:00,2014-01-25 00:00:00,RENEWED
A564301,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A552634,DOG,SPITZ,SIBERIAN HUSKY,L14-039774,LIC ALTERED,MAIL,9.0,2015-02-05 00:00:00,2015-09-23 00:00:00,RENEWED
A590189,DOG,,MIX,L17-032970,LIC ALTERED,HLP SCAN,10.0,2017-05-18 00:00:00,2018-03-22 00:00:00,CURRENT
A557396,DOG,MASTIFF,PIT BULL,,,,,,,
A557024,CAT,SHORTHAIR,DOMESTIC SH,L16-057099,LIC SR,HLP SCAN,5.0,2016-05-11 00:00:00,2017-02-15 00:00:00,RENEWED
A595530,DOG,POODLE,POODLE STND,L16-008379,LIC ALTERED,COUNTER,10.0,2016-07-28 00:00:00,2017-03-24 00:00:00,CURRENT
A607253,CAT,SHORTHAIR,DOMESTIC SH,985113000787628,MICROCHIP ADO,HOME AGAIN,25.0,2017-04-04 00:00:00,2018-04-04 00:00:00,CURRENT
A520596,DOG,MIX,MIX,L15-035491,LIC ALTERED,HLP SCAN,9.0,2016-03-28 00:00:00,2016-11-30 00:00:00,RENEWED
A555085,DOG,TERRIER,SCHNAUZER STAND,RAB0363743,RABIES CERT,VET,0.0,2017-04-07 00:00:00,2017-02-23 00:00:00,CURRENT
A611261,DOG,MASTIFF,PIT BULL,L17-013883,LIC ALTERED,HLP SCAN,10.0,2017-11-01 00:00:00,2018-08-22 00:00:00,CURRENT
A561505,DOG,TERRIER,RAT TERRIER,L15-032395,LIC ALTERED,VET,9.0,2015-05-26 00:00:00,2016-04-23 00:00:00,RENEWED
A565894,CAT,SHORTHAIR,DOMESTIC SH,R15-44539,RABIES CERT,VET,0.0,2015-07-17 00:00:00,2016-06-04 00:00:00,CURRENT
A605562,DOG,MASTIFF,PIT BULL,L16-050521,LIC ALTERED,ADOPT,10.0,2016-12-22 00:00:00,2017-12-19 00:00:00,CURRENT
A575616,CAT,LONGHAIR,DOMESTIC MH,985112006925581,MICROCHIP ADO,HOME AGAIN,25.0,2016-01-03 00:00:00,2017-01-03 00:00:00,CURRENT
A503753,DOG,TOY,CHIHUAHUA SH,L16-032711,LIC 3YSR,MAIL,13.5,2016-08-26 00:00:00,2019-04-19 00:00:00,CURRENT
A622733,CAT,LONGHAIR,DOMESTIC LH,,,,,,,
A603290,DOG,TOY,SHIH TZU,990000000978577,MICROCHIP,PET WATCH,0.0,2017-11-01 00:00:00,2018-11-01 00:00:00,CURRENT
A559674,DOG,POINTER,ENG POINTER,985112004368357,MICROCHIP,HLP IMPORT,0.0,2015-05-06 00:00:00,,CURRENT
A618141,DOG,TERRIER,SCHNAUZER STAND,,,,,,,
A621043,DOG,TOY,CHIHUAHUA LH,,,,,,,
A461325,DOG,TOY,SHIH TZU,L15-010836,LIC ALTERED,VET,9.0,2015-10-13 00:00:00,2016-09-18 00:00:00,RENEWED
A565587,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A303991,DOG,SETTER/RETRIEVE,LABRADOR RETR,D09-021334,LIC UNALTERED,,50.0,2008-04-12 00:00:00,2009-04-02 00:00:00,RENEWED
A552127,CAT,SHORTHAIR,DOMESTIC SH,L14-018871,LIC ALTERED,VET,9.0,2015-02-03 00:00:00,2015-11-03 00:00:00,CURRENT
A570066,DOG,MASTIFF,AMERICAN STAFF,,,,,,,
A569843,DOG,TERRIER,SCHNAUZER GIANT,L16-024701,LIC ALTERED,VET,10.0,2016-12-20 00:00:00,2017-11-11 00:00:00,CURRENT
A624625,OTHER,REPTILE,FROG,,,,,,,
A625811,DOG,TERRIER,CAIRN TERRIER,985113001191842,MICROCHIP ADO,HOME AGAIN,25.0,2017-10-07 00:00:00,2018-10-07 00:00:00,CURRENT
A601879,DOG,TOY,CHIHUAHUA SH,A597904,MICROCHIP,HOME AGAIN,0.0,2016-10-30 00:00:00,2017-10-20 00:00:00,CURRENT
A620568,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A559443,DOG,HOUND,BEAGLE,L15-044701,LIC ALTERED,HLP SCAN,9.0,2015-05-04 00:00:00,2016-02-23 00:00:00,CURRENT
A579241,DOG,MASTIFF,CHINESE SHARPEI,,,,,,,
A599036,DOG,MIX,MIX,L16-018547,LIC 3Y,HLP SCAN,27.0,2016-08-30 00:00:00,2019-06-15 00:00:00,CURRENT
A560744,LIVESTOCK,GOAT/SHEEP,SHEEP,,,,,,,
A591829,DOG,TOY,CHIHUAHUA SH,L16-028392,LIC ALTERED,HLP SCAN,10.0,2016-06-07 00:00:00,2017-04-26 00:00:00,RENEWED
A589166,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A582745,DOG,MIX,MIX,L15-035444,LIC ALTERED,HLP SCAN,9.0,2016-02-05 00:00:00,2016-11-22 00:00:00,CURRENT
A630031,DOG,SETTER/RETRIEVE,LABRADOR RETR,956000009881908,MICROCHIP,HLP WEB,0.0,2017-11-07 00:00:00,,CURRENT
A560099,DOG,MASTIFF,ROTTWEILER,982000362764584,MICROCHIP,HLP WEB,0.0,2015-05-07 00:00:00,,CURRENT
A575525,DOG,TERRIER,RAT TERRIER,985112006353337,MICROCHIP ADO,HOME AGAIN,25.0,2015-11-07 00:00:00,2016-11-07 00:00:00,CURRENT
A397893,DOG,COLLIE,SHETLD SHEEPDOG,L14-031690,LIC ALTERED,HLP WEB,9.5,2014-03-24 00:00:00,2015-03-24 00:00:00,RENEWED
A572507,DOG,,DSH,L16-018699,LIC ALTERED,HLP SCAN,10.0,2016-08-30 00:00:00,2017-06-22 00:00:00,CURRENT
A591328,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A617085,DOG,HOUND,CATAHOULA,L16-031137,LIC ALTERED,VET,10.0,2017-05-11 00:00:00,2017-10-08 00:00:00,RENEWED
A617018,DOG,SHEPHERD,GERM SHEPHERD,L17-051274,LIC SR,MAIL,5.0,2017-10-03 00:00:00,2018-09-18 00:00:00,CURRENT
A600579,DOG,TOY,CHIHUAHUA SH,985112007776406,MICROCHIP ADO,ADOPT,25.0,2016-09-30 00:00:00,2017-09-30 00:00:00,CURRENT
A378493,DOG,SETTER/RETRIEVE,LABRADOR RETR,L14-050092,LIC ALTERED,VET,9.0,2014-03-27 00:00:00,2015-02-22 00:00:00,RENEWED
A623443,DOG,TOY,YORKSHIRE TERR,985113001214967,MICROCHIP,HLP WEB,0.0,2017-08-12 00:00:00,,CURRENT
A409982,DOG,SETTER/RETRIEVE,LABRADOR RETR,D11-045465,LIC ALTERED,VET,9.0,2012-04-24 00:00:00,2011-12-15 00:00:00,RENEWED
A404443,DOG,HOUND,BEAGLE,D12-043210,LIC ALTERED,VET,9.0,2012-03-13 00:00:00,2012-09-22 00:00:00,RENEWED
A603030,DOG,TOY,CHIHUAHUA SH,L17-046747,LIC ALTERED,MAIL,10.0,2017-08-31 00:00:00,2018-07-27 00:00:00,CURRENT
A561321,DOG,SHEPHERD,GERM SHEPHERD,L16-025183,LIC ALTERED,HLP SCAN,10.0,2016-06-13 00:00:00,2017-04-01 00:00:00,RENEWED
A584665,DOG,TOY,POMERANIAN,L16-055151,LIC ALTERED,HLP SCAN,10.0,2016-03-07 00:00:00,2017-02-12 00:00:00,CURRENT
A614989,DOG,TERRIER,PBGV,982000407440093,MICROCHIP ADO,HOME AGAIN,25.0,2017-04-20 00:00:00,2018-04-20 00:00:00,CURRENT
A627574,DOG,MASTIFF,PIT BULL,985113001275384,MICROCHIP ADO,HOME AGAIN,25.0,2017-11-04 00:00:00,2018-11-04 00:00:00,CURRENT
A611584,DOG,TOY,POMERANIAN,985113000787596,MICROCHIP ADO,HOME AGAIN,25.0,2017-03-01 00:00:00,2018-03-01 00:00:00,CURRENT
A569453,DOG,SETTER/RETRIEVE,LABRADOR RETR,985112005137220,MICROCHIP RTO,HOME AGAIN,25.0,2016-08-26 00:00:00,2017-08-26 00:00:00,CURRENT
A600189,CAT,LONGHAIR,DOMESTIC MH,RAB8724576,RABIES CERT,VET,0.0,2016-09-14 00:00:00,2016-08-11 00:00:00,CURRENT
A615981,DOG,HOUND,BEAGLE,L17-037104,LIC ALTERED,VET,10.0,2017-04-25 00:00:00,2018-04-04 00:00:00,CURRENT
A588230,DOG,SPANIEL,BOYKIN SPAN,985112004039818,MICROCHIP,HLP WEB,0.0,2016-04-22 00:00:00,,CURRENT
A563275,CAT,LONGHAIR,DOMESTIC MH,L15-030704,LIC ALTERED,VET,9.0,2015-06-17 00:00:00,2016-05-10 00:00:00,CURRENT
A574948,DOG,SETTER/RETRIEVE,GORDON SETTER,L15-028415,LIC ALTERED,VET,9.0,2015-10-23 00:00:00,2016-09-26 00:00:00,CURRENT
A574073,DOG,TOY,YORKSHIRE TERR,L16-015341,LIC 3Y,VET,27.0,2016-11-17 00:00:00,2019-09-08 00:00:00,CURRENT
A529820,DOG,COLLIE,BORDER COLLIE,L14-014917,LIC ALTERED,VET,9.0,2014-08-22 00:00:00,2015-06-21 00:00:00,RENEWED
A599033,DOG,MASTIFF,PIT BULL,L16-018520,LIC UNALTERED,HLP SCAN,60.0,2016-08-30 00:00:00,2017-06-14 00:00:00,CURRENT
A614442,DOG,TOY,YORKSHIRE TERR,U17-46646,RAB VAC CERT.,VET,0.0,2017-04-04 00:00:00,2018-03-03 00:00:00,CURRENT
A325770,DOG,COLLIE,COLLIE ROUGH,L16-049026,LIC ALTERED,COUNTER,10.0,2016-02-23 00:00:00,2017-02-13 00:00:00,RENEWED
A562710,DOG,SPITZ,ALASKAN HUSKY,L16-053474,LIC ALTERED,HLP WEB,10.5,2017-01-19 00:00:00,2017-12-10 00:00:00,CURRENT
A397474,DOG,COLLIE,BORDER COLLIE,D11-044892,LIC ALTERED,VET,9.0,2012-03-14 00:00:00,2011-07-07 00:00:00,RENEWED
A585523,DOG,TOY,YORKSHIRE TERR,L16-001102,LIC SR,COUNTER,5.0,2016-03-17 00:00:00,2017-01-11 00:00:00,RENEWED
A555124,DOG,TOY,CHIHUAHUA SH,981010001072257,MICROCHIP,HLP IMPORT,0.0,2015-03-06 00:00:00,,CURRENT
A598366,DOG,TERRIER,RAT TERRIER,L16-047000,LIC ALTERED,HLP SCAN,10.0,2016-08-28 00:00:00,2017-06-25 00:00:00,RENEWED
A189393,CAT,SHORTHAIR,DOMESTIC SH,C05-003191,LIC ALTERED,,7.5,2004-07-23 00:00:00,2005-07-10 00:00:00,RENEWED
A585276,DOG,MASTIFF,CANE CORSO,,,,,,,
A604400,DOG,MASTIFF,BOXER,L16-018093,LIC ALTERED,HLP SCAN,10.0,2016-11-10 00:00:00,2017-08-08 00:00:00,CURRENT
A563077,DOG,SETTER/RETRIEVE,LABRADOR RETR,L15-003990,LIC ALTERED,HLP WEB,9.5,2015-06-13 00:00:00,2016-04-30 00:00:00,RENEWED
A602381,DOG,MASTIFF,CHINESE SHARPEI,L16-031594,LIC ALTERED,HLP SCAN,10.0,2016-10-14 00:00:00,2017-09-15 00:00:00,CURRENT
A592202,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A269670,DOG,TERRIER,PARSON RUSS TER,D08-053125,LIC ALTERED,,9.0,2007-06-20 00:00:00,2008-04-16 00:00:00,RENEWED
A551792,DOG,SETTER/RETRIEVE,GOLDEN RETR,L14-029740,LIC ALTERED,HLP SCAN,9.5,2015-01-28 00:00:00,2015-12-18 00:00:00,RENEWED
A591289,CAT,SHORTHAIR,DOMESTIC SH,982000364871022,MICROCHIP,HLP SCAN,0.0,2017-05-05 00:00:00,,CURRENT
A600309,DOG,MASTIFF,PIT BULL,985112007776562,MICROCHIP ADO,HOME AGAIN,25.0,2016-10-01 00:00:00,2017-10-01 00:00:00,CURRENT
A602091,DOG,MASTIFF,PIT BULL,,,,,,,
A573436,DOG,SHEPHERD,GERM SHEPHERD,,,,,,,
A585546,DOG,MASTIFF,PIT BULL,,,,,,,
A553959,CAT,LONGHAIR,DOMESTIC MH,,,,,,,
A583543,DOG,TERRIER,JACK RUSS TER,L16-036326,LIC UNALTERED,COUNTER,60.0,2016-02-20 00:00:00,2017-02-20 00:00:00,CURRENT
A553413,DOG,TERRIER,PARSON RUSS TER,L17-036927,LIC ALTERED,HLP SCAN,10.0,2017-05-23 00:00:00,2018-04-21 00:00:00,CURRENT
A594723,DOG,MASTIFF,PIT BULL,,,,,,,
