Organisation Name,Department where exp. Incurred,Service Category Label,Supplier (Beneficiary),Purpose of Expenditure,Procurement (Merchant) Category,Purchase Date,Settlement Date,Transaction Number,Net Amount (£)
Stockport MBC,Services to Place,Housing (General Fund) Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,01.02.2018,16.02.2018,GPC01180000328,57.90
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,30.01.2018,16.02.2018,GPC01180000329,41.70
Stockport MBC,Corporate and Support Services,Corporate & Democratic Core,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,29.01.2018,16.02.2018,GPC01180000330,8.75
Stockport MBC,Services to Place,Housing (General Fund) Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,29.01.2018,16.02.2018,GPC01180000331,35.75
Stockport MBC,Services to Place,Cultural & Related Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,15.01.2018,16.02.2018,GPC01180000332,106.70
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,15.01.2018,16.02.2018,GPC01180000333,53.80
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,12.01.2018,16.02.2018,GPC01180000334,318.45
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,09.01.2018,16.02.2018,GPC01180000335,221.95
Stockport MBC,Corporate and Support Services,Central Support Costs,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,08.01.2018,16.02.2018,GPC01180000336,334.46
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,08.01.2018,16.02.2018,GPC01180000337,277.34
Stockport MBC,Services to Place,Highways & Transport Services,WWW.ICE.ORG.UK,Staff Training,Human Resources  ,08.01.2018,16.02.2018,GPC01180000338,418.00
Stockport MBC,Services to Place,Highways & Transport Services,WWW.ICE.ORG.UK,Staff Training,Human Resources  ,08.01.2018,16.02.2018,GPC01180000339,418.00
Stockport MBC,Services to Place,Highways & Transport Services,WWW.ICE.ORG.UK,Staff Training,Human Resources  ,08.01.2018,16.02.2018,GPC01180000340,418.00
Stockport MBC,Services to Place,Highways & Transport Services,PREMIER INN44029490,Expenses and Allowances,Human Resources Travel & Subsistence ,04.01.2018,16.02.2018,GPC01180000341,71.00
Stockport MBC,Services to Place,Housing (General Fund) Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,04.01.2018,16.02.2018,GPC01180000342,282.74
Stockport MBC,Services to Place,Highways & Transport Services,TRAINLINE,Travelling Expenses,Human Resources Travel & Subsistence ,04.01.2018,16.02.2018,GPC01180000343,83.64
