Body Name,Date,Transaction Number,Amount,Supplier Name,Supplier ID,Expense Area,Expense Type,Procurement Card?,Registration Number,Time Period for Grant,Purpose of Grant
Yorkshire Dales National Park Authority,15/02/2018,PI132329,122.57,OUTSTANDING MAP DISTRIBUTORS LTD,S4842,Trading Account,Retail Stock Publications Non-VAT,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132455,156.91,OUTSTANDING MAP DISTRIBUTORS LTD,S4842,Trading Account,Retail Stock Publications Non-VAT,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132383,200.0,PETER CAMUS WOODTURNING,S2540,Trading Account,Retail Stock Souvenirs,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132461,163.08,SIMPLY STUART CLARKSON - STUART CLARKSON DESIGN LT,S4945,Trading Account,Retail Stock Souvenirs,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132364,399.0,BEEFAYRE LTD,S5033,Trading Account,Retail Stock Souvenirs,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132382,403.75,GSM GRAPHIC ARTS LTD,S2891,Three Peaks,Retail Stock Three Peaks Merchandise,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132446,223.65,ALPHA SIGNS,S4625,Interpretation,Signage and Displays,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132445,2546.0,ALPHA SIGNS,S4625,Ranger Services,Signage and Displays,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132377,50.0,ABSOLUTE DIGITAL PRINT LTD,S4826,Partnership Centres,Signage and Displays,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132376,280.0,ABSOLUTE DIGITAL PRINT LTD,S4826,Partnership Centres,Signage and Displays,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132450,60.0,EXTREME DISPLAY LTD,S5010,Outreach,Signage and Displays,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132450,75.97,EXTREME DISPLAY LTD,S5010,Outreach,Signage and Displays,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132450,76.04,EXTREME DISPLAY LTD,S5010,Outreach,Signage and Displays,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132450,76.1,EXTREME DISPLAY LTD,S5010,Outreach,Signage and Displays,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132450,76.24,EXTREME DISPLAY LTD,S5010,Outreach,Signage and Displays,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132450,76.24,EXTREME DISPLAY LTD,S5010,Outreach,Signage and Displays,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132450,76.45,EXTREME DISPLAY LTD,S5010,Outreach,Signage and Displays,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132450,76.51,EXTREME DISPLAY LTD,S5010,Outreach,Signage and Displays,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132450,78.54,EXTREME DISPLAY LTD,S5010,Outreach,Signage and Displays,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132450,92.19,EXTREME DISPLAY LTD,S5010,Outreach,Signage and Displays,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132450,93.06,EXTREME DISPLAY LTD,S5010,Outreach,Signage and Displays,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132450,93.87,EXTREME DISPLAY LTD,S5010,Outreach,Signage and Displays,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132450,228.37,EXTREME DISPLAY LTD,S5010,Outreach,Signage and Displays,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132450,250.66,EXTREME DISPLAY LTD,S5010,Outreach,Signage and Displays,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132450,420.0,EXTREME DISPLAY LTD,S5010,Outreach,Signage and Displays,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132339,290.01,OPENING THE BOOK FURNITURE LTD,S5016,NPC Refurbishment,Signage and Displays,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132483,65.04,YORKSHIRE PURCHASING ORGANISATION,S0022,Support Services,Stationery,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132413,11.22,CENTRAL STATIONERS,S0106,Support Services,Stationery,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132413,13.0,CENTRAL STATIONERS,S0106,Support Services,Stationery,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132442,15.57,CENTRAL STATIONERS,S0106,Support Services,Stationery,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132507,40.38,BRITISH TELECOM PLC,S0023,IT Development,Telephone,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132424,81.67,LLOYDS BUSINESS NETWORKS LTD,S3787,IT Development,Telephone,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132485,7.97,YORKSHIRE PURCHASING ORGANISATION,S0022,Office Accomodation,Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132484,96.96,YORKSHIRE PURCHASING ORGANISATION,S0022,Northern Dales (Richmondshire),Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132467,2.5,SETTLE DIY LTD,S3876,Southern Dales (Craven  Lancs),Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132467,3.25,SETTLE DIY LTD,S3876,Southern Dales (Craven  Lancs),Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132467,3.29,SETTLE DIY LTD,S3876,Southern Dales (Craven  Lancs),Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132467,4.96,SETTLE DIY LTD,S3876,Southern Dales (Craven  Lancs),Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132467,6.64,SETTLE DIY LTD,S3876,Southern Dales (Craven  Lancs),Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132467,13.25,SETTLE DIY LTD,S3876,Southern Dales (Craven  Lancs),Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132458,25.0,FORGETEC ENGINEERING,S5029,Contracts - Access Rangers,Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132458,130.0,FORGETEC ENGINEERING,S5029,Contracts - Access Rangers,Tools & Office Equipment,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132478,300.0,DEEPDALE OFF ROAD,S0811,Training,Training,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132451,160.0,JOHN MUIR TRUST,S2635,Training,Training,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132431,375.0,LAVAT CONSULTING LTD,S3923,Training,Training,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132431,375.0,LAVAT CONSULTING LTD,S3923,Training,Training,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132443,200.0,LOWE MAINTENANCE,S4356,Training,Training,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132443,1000.0,LOWE MAINTENANCE,S4356,Training,Training,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132353,3.5,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Vehicle Repairs and Maint,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132353,7.8,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Vehicle Repairs and Maint,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132354,8.0,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Vehicle Repairs and Maint,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132359,31.0,SETTLE COAL COMPANY LTD,S0052,Southern Dales (Craven  Lancs),Vehicle Repairs and Maint,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132372,48.59,ALLSTAR BUSINESS SOLUTIONS LTD,S3804,Contracts - Access Rangers,Vehicle Running Costs,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132371,69.69,ALLSTAR BUSINESS SOLUTIONS LTD,S3804,Contracts - Access Rangers,Vehicle Running Costs,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132374,124.33,ALLSTAR BUSINESS SOLUTIONS LTD,S3804,Contracts - Access Rangers,Vehicle Running Costs,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132373,645.61,ALLSTAR BUSINESS SOLUTIONS LTD,S3804,Contracts - Access Rangers,Vehicle Running Costs,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132388,641.03,DALE HEAD COMMUNITY GARAGE,S5006,Contracts - Access Rangers,Vehicle Running Costs,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132419,890.0,THE ARCHIPELAGO,S3925,Interpretation,Venue Hire,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132474,160.0,MUKER PUBLIC HALL,S4374,Historic Landscapes,Venue Hire,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132472,240.0,ST ANDREW'S METHODIST & U R CHURCH,S4950,Tourism,Venue Hire,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132465,695.0,M W WASTE SERVICES,S0034,Toilets,Waste Collection,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132360,265.0,SETTLE COAL COMPANY LTD,S0052,Contracts - Access Rangers,Waste Collection,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132345,8.67,YORWASTE LTD,S3307,Office Accomodation,Waste Collection,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132344,160.84,YORWASTE LTD,S3307,Contracts - Access Rangers,Waste Collection,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132345,165.17,YORWASTE LTD,S3307,Aysgarth Falls NPC,Waste Collection,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132344,173.84,YORWASTE LTD,S3307,Office Accomodation,Waste Collection,,,,
Yorkshire Dales National Park Authority,15/02/2018,PI132343,227.56,YORWASTE LTD,S3307,Dales Countryside Museum,Waste Collection,,,,
Yorkshire Dales National Park Authority,16/02/2018,PCARD-2018/11,35.07,J T ATKINSON & SONS LTD,S0045,Western Dales (Cumbria),Materials,Y,,,
Yorkshire Dales National Park Authority,16/02/2018,PCARD-2018/11,29.62,MERRITT & FRYERS LTD,S0051,DCM Redevelopment,Materials,Y,,,
Yorkshire Dales National Park Authority,16/02/2018,PCARD-2018/11,56.9,MERRITT & FRYERS LTD,S0051,DCM Redevelopment,Materials,Y,,,
Yorkshire Dales National Park Authority,17/02/2018,PCARD-2018/11,5.94,SPAR,,Outreach,Materials,Y,,,
Yorkshire Dales National Park Authority,19/02/2018,PCARD-2018/11,15.83,FAST TRACK WHOLESALERS LTD,,Retail Services O/H,Consumables,Y,,,
Yorkshire Dales National Park Authority,20/02/2018,PCARD-2018/11,14.51,BAKEROSS,,Dales Countryside Museum,Materials,Y,,,
Yorkshire Dales National Park Authority,20/02/2018,PCARD-2018/11,25.02,J T ATKINSON & SONS LTD,S0045,Western Dales (Cumbria),Materials,Y,,,
Yorkshire Dales National Park Authority,20/02/2018,PCARD-2018/11,8.79,J BLADES & SONS,S1990,Northern Dales (Richmondshire),Materials,Y,,,
Yorkshire Dales National Park Authority,20/02/2018,PCARD-2018/11,12.0,PARK INN HOTEL,,Corporate Other Staff Costs,Parking,Y,,,
Yorkshire Dales National Park Authority,20/02/2018,PCARD-2018/11,280.0,TRAVELODGE,,Training,Training,Y,,,
Yorkshire Dales National Park Authority,21/02/2018,PCARD-2018/11,21.48,AMAZON.CO.UK,S1426,Dales Countryside Museum,Materials,Y,,,
Yorkshire Dales National Park Authority,21/02/2018,PI132470,597.07,EUROPARC FEDERATION,S2804,Support Services,Membership Subscriptions,,,,
Yorkshire Dales National Park Authority,21/02/2018,PCARD-2018/11,190.6,STICKERS4,,Retail Services O/H,Signage and Displays,Y,,,
Yorkshire Dales National Park Authority,21/02/2018,PCARD-2018/11,30.0,YORKSHIRE DALES MILLENNIUM TRUST,S0353,Historic Environment,Training,Y,,,
Yorkshire Dales National Park Authority,21/02/2018,PI132582,196.23,VENSON AUTOMOTIVE SOLUTIONS LTD - DD,S3089,Contracts - Access Rangers,Vehicle Leasing,,,,
Yorkshire Dales National Park Authority,21/02/2018,PI132390,263.81,VENSON AUTOMOTIVE SOLUTIONS LTD - DD,S3089,Contracts - Access Rangers,Vehicle Leasing,,,,
Yorkshire Dales National Park Authority,21/02/2018,PI132392,4013.59,VENSON AUTOMOTIVE SOLUTIONS LTD - DD,S3089,Contracts - Access Rangers,Vehicle Leasing,,,,
Yorkshire Dales National Park Authority,21/02/2018,PI132292,5.43,YORKSHIRE WATER BUSINESS SERVICES,S0024,Contracts - Access Rangers,Water,,,,
Yorkshire Dales National Park Authority,21/02/2018,PI132323,7.79,YORKSHIRE WATER BUSINESS SERVICES,S0024,Toilets,Water,,,,
Yorkshire Dales National Park Authority,21/02/2018,PI132321,23.59,YORKSHIRE WATER BUSINESS SERVICES,S0024,Toilets,Water,,,,
Yorkshire Dales National Park Authority,21/02/2018,PI132324,38.91,YORKSHIRE WATER BUSINESS SERVICES,S0024,Toilets,Water,,,,
Yorkshire Dales National Park Authority,21/02/2018,PI132320,43.05,YORKSHIRE WATER BUSINESS SERVICES,S0024,Toilets,Water,,,,
Yorkshire Dales National Park Authority,21/02/2018,PI132322,72.86,YORKSHIRE WATER BUSINESS SERVICES,S0024,Toilets,Water,,,,
Yorkshire Dales National Park Authority,22/02/2018,ONLINE-February 2018,27.0,SAGE PAY,S4307,Retail Services O/H,Bank Charges,,,,
Yorkshire Dales National Park Authority,22/02/2018,PCARD-2018/11,13.53,SHOPIFY,S4518,Retail Services O/H,Bank Charges,Y,,,
Yorkshire Dales National Park Authority,22/02/2018,PCARD-2018/11,17.58,BOOKER LTD,,Retail Services O/H,Consumables,Y,,,
Yorkshire Dales National Park Authority,22/02/2018,PCARD-2018/11,19.73,J T ATKINSON & SONS LTD,S0045,DCM Redevelopment,Materials,Y,,,
Yorkshire Dales National Park Authority,22/02/2018,PCARD-2018/11,34.67,J T ATKINSON & SONS LTD,S0045,Western Dales (Cumbria),Materials,Y,,,
Yorkshire Dales National Park Authority,22/02/2018,PCARD-2018/11,1.77,AMAZON.CO.UK,S1426,Dales Countryside Museum,Materials,Y,,,
Yorkshire Dales National Park Authority,22/02/2018,PCARD-2018/11,41.96,BOOKER LTD,,Trading Account,Retail Stock Foodstuffs,Y,,,
Yorkshire Dales National Park Authority,22/02/2018,PCARD-2018/11,19.12,BOOKER LTD,,Trading Account,Retail Stock Foodstuffs VAT,Y,,,
Yorkshire Dales National Park Authority,23/02/2018,PCARD-2018/11,5.98,YELLOW MOON UK LTD,,Dales Countryside Museum,Materials,Y,,,
Yorkshire Dales National Park Authority,23/02/2018,PCARD-2018/11,12.07,BAKEROSS,,Dales Countryside Museum,Materials,Y,,,
Yorkshire Dales National Park Authority,23/02/2018,PCARD-2018/11,65.59,J T ATKINSON & SONS LTD,S0045,Northern Dales (Richmondshire),Materials,Y,,,
Yorkshire Dales National Park Authority,23/02/2018,PCARD-2018/11,10.15,AMAZON.CO.UK,S1426,Tourism,Materials,Y,,,
Yorkshire Dales National Park Authority,23/02/2018,PC132319,-190.53,YORKSHIRE WATER BUSINESS SERVICES,S0024,Dales Countryside Museum,Water,,,,
Yorkshire Dales National Park Authority,23/02/2018,PC132317,-154.11,YORKSHIRE WATER BUSINESS SERVICES,S0024,Toilets,Water,,,,
Yorkshire Dales National Park Authority,23/02/2018,PC132318,-75.66,YORKSHIRE WATER BUSINESS SERVICES,S0024,Toilets,Water,,,,
Yorkshire Dales National Park Authority,24/02/2018,PCARD-2018/11,35.95,AMAZON.CO.UK,S1426,Dales Countryside Museum,Materials,Y,,,
Yorkshire Dales National Park Authority,26/02/2018,PCARD-2018/11,45.0,J T ATKINSON & SONS LTD,S0045,Office Accomodation,Materials,Y,,,
Yorkshire Dales National Park Authority,27/02/2018,PCARD-2018/11,22.57,VENTURE TEAM LTD,,Outreach,Materials,Y,,,
Yorkshire Dales National Park Authority,27/02/2018,PCARD-2018/11,65.13,J T ATKINSON & SONS LTD,S0045,Office Accomodation,Materials,Y,,,
Yorkshire Dales National Park Authority,28/02/2018,PCARD-2018/11,69.72,LYRECO,S1470,Support Services,Catering (Internal),Y,,,
Yorkshire Dales National Park Authority,28/02/2018,PCARD-2018/11,153.57,LYRECO,S1470,Support Services,Catering (Internal),Y,,,
Yorkshire Dales National Park Authority,28/02/2018,PCARD-2018/11,33.6,LYRECO,S1470,Support Services,Consumables,Y,,,
Yorkshire Dales National Park Authority,28/02/2018,PCARD-2018/11,63.92,AMAZON.CO.UK,S1426,IT Development,IT- Consumables,Y,,,
Yorkshire Dales National Park Authority,28/02/2018,PCARD-2018/11,80.6,J T ATKINSON & SONS LTD,S0045,Office Accomodation,Materials,Y,,,
Yorkshire Dales National Park Authority,28/02/2018,PCARD-2018/11,134.12,LYRECO,S1470,Support Services,Stationery,Y,,,
Yorkshire Dales National Park Authority,28/02/2018,PCARD-2018/11,391.74,LYRECO,S1470,Support Services,Stationery,Y,,,
Yorkshire Dales National Park Authority,28/02/2018,PCARD-2018/11,145.03,BOB RICHARDSON TOOLS & FASTENERS LTD,,Contracts - Access Rangers,Tools & Office Equipment,Y,,,
Yorkshire Dales National Park Authority,28/02/2018,PCARD-2018/11,15.36,LYRECO,S1470,Support Services,Tools & Office Equipment,Y,,,
Yorkshire Dales National Park Authority,28/02/2018,PCARD-2018/11,30.93,LYRECO,S1470,Support Services,Tools & Office Equipment,Y,,,
Yorkshire Dales National Park Authority,28/02/2018,PCARD-2018/11,38.63,LYRECO,S1470,Aysgarth Falls NPC,Tools & Office Equipment,Y,,,
