Ã¯Â»Â¿FSCL_YR,MINC,MINE,DepartmentNumber-NumÃÂ©ro-de-MinistÃÂ¨re,DEPT_EN_DESC,OBJ_CD,OBJ_EN_NM,AGRG_PYMT_AMT
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,223896.83
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,9871.18
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,39.99
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,19681.32
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,31229.51
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,5348.0
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,264009.88
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,160419.62
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,2178377.65
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,1293744.7
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,3356643.33
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,350.0
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,303483.05
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1243,Meas.contr.lab.med.&opt.instr.& parts,48528.71
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,27094.4
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,10742.0
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,593.46
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,6951.05
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,103054.75
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,14769.76
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,17.19
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,33743.12
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1245,Safety & sanitat.equipment and parts,399101.79
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,94759.05
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,185396.67
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,4656.0
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,238559.0
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,92884.57
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,10997.0
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,7607.95
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,24696.69
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,11028.49
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,11473.72
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,71361.12
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,335.95
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,586176.58
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,761806.87
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,852783.74
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,103369.79
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,553338.16
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,371212.1
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1249,Other equipment and parts,9238.0
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1256,Ships and boats,116.5
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1256,Ships and boats,7489.94
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1256,Ships and boats,397.5
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1261,Road motor vehicles,2823960.3
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1261,Road motor vehicles,469551.19
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1261,Road motor vehicles,11352.15
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1261,Road motor vehicles,15.98
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1261,Road motor vehicles,24511.03
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1261,Road motor vehicles,-126152.63
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1261,Road motor vehicles,405.45
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1261,Road motor vehicles,130901.0
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1263,Road motor vehicles parts,247.52
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1263,Road motor vehicles parts,115.06
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1263,Road motor vehicles parts,148.0
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1263,Road motor vehicles parts,2392.71
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1263,Road motor vehicles parts,89470.94
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1263,Road motor vehicles parts,107183.12
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1263,Road motor vehicles parts,7629.82
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1263,Road motor vehicles parts,266900.0
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1264,Other vehicles,35053.0
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1264,Other vehicles,17248.0
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1264,Other vehicles,637627.06
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1264,Other vehicles,72925.0
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1264,Other vehicles,518774.44
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1264,Other vehicles,419373.53
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1264,Other vehicles,80060.0
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1264,Other vehicles,6192.0
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1264,Other vehicles,12896.0
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1264,Other vehicles,164598.0
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1264,Other vehicles,486601.83
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1264,Other vehicles,151864.07
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1264,Other vehicles,17995.0
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1264,Other vehicles,128900.0
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1264,Other vehicles,15193.42
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1264,Other vehicles,4024.69
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1264,Other vehicles,5045.2
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1264,Other vehicles,1286.4
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1264,Other vehicles,2807.85
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1264,Other vehicles,3334.34
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1264,Other vehicles,53440.54
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1264,Other vehicles,-409239.01
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1264,Other vehicles,-6993.47
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1264,Other vehicles,343600.0
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1267,"Misc. vehic. parts, incl tires & tubes",240.0
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1267,"Misc. vehic. parts, incl tires & tubes",191.9
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1267,"Misc. vehic. parts, incl tires & tubes",15066.81
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1267,"Misc. vehic. parts, incl tires & tubes",8.99
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1267,"Misc. vehic. parts, incl tires & tubes",23760.74
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1267,"Misc. vehic. parts, incl tires & tubes",80042.9
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1267,"Misc. vehic. parts, incl tires & tubes",104227.37
2006/2007,2,Agriculture and Agri-Food,1,Agriculture and Agri-Food,1267,"Misc. vehic. parts, incl tires & tubes",17125.63
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1212,"Tools, and implements",13767.93
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1212,"Tools, and implements",1501.98
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1212,"Tools, and implements",11902.89
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1212,"Tools, and implements",3245.43
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1212,"Tools, and implements",245.95
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1219,Other machinery and parts,16791.98
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1219,Other machinery and parts,14451.67
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1222,"Data(message/text, & computer)comm.equip",195.88
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1222,"Data(message/text, & computer)comm.equip",1396.83
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1222,"Data(message/text, & computer)comm.equip",476.0
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1222,"Data(message/text, & computer)comm.equip",1950.29
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1223,Image/video equipment,106.49
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1223,Image/video equipment,18770.75
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1223,Image/video equipment,3760.76
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1223,Image/video equipment,1181.58
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1223,Image/video equipment,103.02
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1225,Telecommunication equipment parts,19.82
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1225,Telecommunication equipment parts,263.82
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1225,Telecommunication equipment parts,124.22
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1225,Telecommunication equipment parts,8.84
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1226,Computer equip.-large/med.mainframe-mini,-1081.52
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1226,Computer equip.-large/med.mainframe-mini,167704.54
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1226,Computer equip.-large/med.mainframe-mini,-13069.1
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1226,Computer equip.-large/med.mainframe-mini,31968.48
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1226,Computer equip.-large/med.mainframe-mini,916.75
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1226,Computer equip.-large/med.mainframe-mini,28.95
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1226,Computer equip.-large/med.mainframe-mini,429.41
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1227,Computer equip.small-desktop/pers./port.,6075.11
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1227,Computer equip.small-desktop/pers./port.,42534.11
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1227,Computer equip.small-desktop/pers./port.,8260.39
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1227,Computer equip.small-desktop/pers./port.,1508.52
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1227,Computer equip.small-desktop/pers./port.,3436.34
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1228,Computer software,384939.24
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1228,Computer software,21332.83
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1228,Computer software,117442.25
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1228,Computer software,18218.99
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1228,Computer software,635.63
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1228,Computer software,56.81
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1229,Computer equipment parts,57871.76
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1229,Computer equipment parts,375231.69
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1229,Computer equipment parts,36632.41
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1229,Computer equipment parts,4832.63
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1229,Computer equipment parts,4323.5
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1231,"Off.furn.&furnish.,incl. parts",7760.52
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1231,"Off.furn.&furnish.,incl. parts",18379.29
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1231,"Off.furn.&furnish.,incl. parts",39632.62
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1231,"Off.furn.&furnish.,incl. parts",10176.19
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1231,"Off.furn.&furnish.,incl. parts",4717.89
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1239,Other office equipment and parts,6307.18
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1239,Other office equipment and parts,13513.47
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1239,Other office equipment and parts,16248.9
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1239,Other office equipment and parts,4265.54
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1239,Other office equipment and parts,843.27
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1241,"Plumbing equipment & fittings,incl parts",388.17
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1241,"Plumbing equipment & fittings,incl parts",321.56
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1241,"Plumbing equipment & fittings,incl parts",2.24
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1241,"Plumbing equipment & fittings,incl parts",0.14
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1242,"Elec.lighting,distr.&contr.equip.& parts",5058.32
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1242,"Elec.lighting,distr.&contr.equip.& parts",4440.45
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1242,"Elec.lighting,distr.&contr.equip.& parts",7619.3
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1242,"Elec.lighting,distr.&contr.equip.& parts",1579.06
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1242,"Elec.lighting,distr.&contr.equip.& parts",175.0
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1243,Meas.contr.lab.med.&opt.instr.& parts,843.75
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1243,Meas.contr.lab.med.&opt.instr.& parts,22499.9
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1243,Meas.contr.lab.med.&opt.instr.& parts,3937.48
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1243,Meas.contr.lab.med.&opt.instr.& parts,843.74
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1243,Meas.contr.lab.med.&opt.instr.& parts,230071.51
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1243,Meas.contr.lab.med.&opt.instr.& parts,587983.34
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1243,Meas.contr.lab.med.&opt.instr.& parts,149882.6
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1243,Meas.contr.lab.med.&opt.instr.& parts,37611.28
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1243,Meas.contr.lab.med.&opt.instr.& parts,175481.1
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1243,Meas.contr.lab.med.&opt.instr.& parts,2005.86
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1243,Meas.contr.lab.med.&opt.instr.& parts,324442.53
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1243,Meas.contr.lab.med.&opt.instr.& parts,58638.61
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1243,Meas.contr.lab.med.&opt.instr.& parts,7053.25
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1249,Other equipment and parts,70.61
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1249,Other equipment and parts,3004.49
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1249,Other equipment and parts,1111.95
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1249,Other equipment and parts,89.12
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1261,Road motor vehicles,539.67
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1261,Road motor vehicles,14391.2
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1261,Road motor vehicles,2518.46
2006/2007,2,Agriculture and Agri-Food,133,Canadian Grain Commission,1261,Road motor vehicles,539.67
2006/2007,2,Agriculture and Agri-Food,134,Canadian Dairy Commission,1226,Computer equip.-large/med.mainframe-mini,11210.4
2006/2007,2,Agriculture and Agri-Food,134,Canadian Dairy Commission,1228,Computer software,13262.35
2006/2007,2,Agriculture and Agri-Food,134,Canadian Dairy Commission,1229,Computer equipment parts,45369.1
2006/2007,2,Agriculture and Agri-Food,134,Canadian Dairy Commission,1231,"Off.furn.&furnish.,incl. parts",5741.97
2006/2007,2,Agriculture and Agri-Food,134,Canadian Dairy Commission,1249,Other equipment and parts,18418.2
2006/2007,2,Agriculture and Agri-Food,136,Canadian Food Inspection Agency,1212,"Tools, and implements",16259.0
2006/2007,2,Agriculture and Agri-Food,136,Canadian Food Inspection Agency,1212,"Tools, and implements",100708.57
