CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,ACTION,VIOLATION CODE,INSPECTION TYPE,NTA
41042427,VILLAGE EAST CINEMAS,Manhattan,181,2 AVENUE,10003.0,2125297098,American,U,06D,Cycle Inspection / Initial Inspection,MN22
50000538,BISTRO PUNTA SAL,Queens,4551,46 STREET,11377.0,7183928141,Peruvian,F,04N,Cycle Inspection / Initial Inspection,QN31
41705979,NEPALESE INDIAN RESTAURANT,Queens,907,SENECA AVENUE,11385.0,7184171873,Indian,F,22C,Administrative Miscellaneous / Initial Inspection,QN20
50016937,BURGER KING,Queens,10502,ROCKAWAY BLVD,11417.0,7188481573,Hamburgers,F,02B,Cycle Inspection / Initial Inspection,QN55
50053689,BURGER KING,Brooklyn,2848,CHURCH AVENUE,11226.0,7182271100,Hamburgers,P,04N,Cycle Inspection / Initial Inspection,BK95
41377474,BACK HOME II RESTAURANT,Bronx,750,EAST  169 STREET,10456.0,7185899851,Caribbean,U,08A,Cycle Inspection / Re-inspection,BX35
50062917,TROPILYZ,Manhattan,1917,7 AVENUE,10026.0,2123160316,Latin American,D,10B,Pre-permit (Operational) / Initial Inspection,MN11
41219576,EMPERADOR ELIAS RESTAURANT,Brooklyn,274,BROADWAY,11211.0,7183887784,Latin American,F,08A,Cycle Inspection / Initial Inspection,BK73
50082407,GRANDMA'S ORIGINAL PIZZERIA,Brooklyn,6918,3 AVENUE,11209.0,7188334646,Pizza,D,10F,Cycle Inspection / Re-inspection,BK31
50081448,KING'S CHEF RESTAURANT,Queens,43-11,28 AVENUE,11103.0,6462553008,Chinese,D,10F,Cycle Inspection / Initial Inspection,QN70
50069931,AMINAS CAFE,Bronx,890,MORRIS AVENUE,10451.0,9176319203,American,S,22C,Administrative Miscellaneous / Initial Inspection,BX14
40402238,WOOD BINE CATERERS,Brooklyn,2281,CHURCH AVENUE,11226.0,7186936404,American,B,,Cycle Inspection / Initial Inspection,BK60
41423288,MAPLE GARDEN,Queens,4209,MAIN STREET,11355.0,7188880011,Chinese,P,05D,Cycle Inspection / Initial Inspection,QN22
41397502,LA BAGEL DELIGHT,Brooklyn,284,7 AVENUE,11215.0,7187686107,Bakery Products/Desserts,P,04N,Cycle Inspection / Initial Inspection,BK37
50069682,COOK EATERY,Manhattan,1412,BROADWAY,10018.0,2129977601,American,G,02G,Pre-permit (Operational) / Compliance Inspection,MN17
40365726,BARBETTA RESTAURANT,Manhattan,319321,323 W. 46TH ST.,,2122469171,Italian,D,02B,Cycle Inspection / Initial Inspection,
50010039,HUNAN CHEN'S KITCHEN,Manhattan,1003,COLUMBUS AVENUE,10025.0,2122221118,Chinese,D,10F,Cycle Inspection / Re-inspection,MN09
50017967,PROSPERITY NOODLE,Brooklyn,947,4 AVENUE,11232.0,9176831622,Chinese,F,09B,Cycle Inspection / Initial Inspection,BK32
50067865,MAMAN,Manhattan,837,WASHINGTON STREET,10014.0,9179326514,Coffee/Tea,G,10B,Pre-permit (Operational) / Initial Inspection,MN23
50051936,ESO,Manhattan,2906,FREDERICK DOUGLASS BOULEVARD,,2122560008,American,F,06C,Cycle Inspection / Initial Inspection,
41582708,CANTINA MEXICANA,Staten Island,140,NEW DORP LANE,10306.0,7183515474,Mexican,P,06E,Cycle Inspection / Initial Inspection,SI45
41434693,SANSIMIAN JAMAICAN WEST INDIAN RESTAURANT,Brooklyn,1827,FLATBUSH AVENUE,11210.0,7182588009,Caribbean,D,10F,Cycle Inspection / Re-inspection,BK58
50060865,THE HALAL SPOT,Brooklyn,474,MYRTLE AVENUE,11205.0,7182304900,Middle Eastern,D,08A,Cycle Inspection / Initial Inspection,BK69
50045371,THE WILKY,Brooklyn,108,PATCHEN AVENUE,11221.0,7184847458,American,D,10H,Pre-permit (Operational) / Re-inspection,BK35
50014500,CROWN FRIED CHICKEN,Brooklyn,332,CENTRAL AVENUE,11221.0,3475334461,Chicken,B,,Administrative Miscellaneous / Re-inspection,BK78
50080978,MARIANNA'S PIZZA,Staten Island,11,HOLDEN BOULEVARD,10314.0,7189835900,Pizza,D,10B,Pre-permit (Operational) / Initial Inspection,SI05
50053207,FAMILY RESTAURANT,Queens,12909,26TH AVE,11354.0,7183000096,Korean,F,06C,Cycle Inspection / Re-inspection,QN23
50041017,NO PORK KITCHEN,Manhattan,2135,2 AVENUE,10029.0,2127225250,Chinese,D,04D,Cycle Inspection / Re-inspection,MN34
50052702,THE TANG,Manhattan,120,1 AVENUE,10009.0,6466783092,Asian/Asian Fusion,F,06G,Cycle Inspection / Initial Inspection,MN22
41375603,CACHAPAS Y MAS,Manhattan,107,DYCKMAN STREET,10040.0,2123042224,Latin American,D,02G,Cycle Inspection / Re-inspection,MN01
50016758,FOUTA HALAL FOOD,Bronx,1762,WESTCHESTER AVENUE,10472.0,7187921700,African,U,08A,Cycle Inspection / Re-inspection,BX55
40597923,BASSETT CATERERS,Brooklyn,1404,AVENUE X,11235.0,7183329000,American,F,04L,Cycle Inspection / Initial Inspection,BK17
50036129,BISTROT LEO,Manhattan,60,THOMPSON STREET,10012.0,2122198119,American,U,04L,Cycle Inspection / Re-inspection,MN24
41718710,BCD TOFU HOUSE,Manhattan,5,WEST   32 STREET,10001.0,2129671900,Korean,D,09B,Cycle Inspection / Re-inspection,MN17
41688103,PRESS DINING & BEER ROOM,Brooklyn,620,ATLANTIC AVENUE,11217.0,9176186310,American,D,04N,Cycle Inspection / Initial Inspection,BK37
41034980,ISE,Manhattan,63,COOPER SQUARE,10003.0,2122284152,Japanese,D,06D,Cycle Inspection / Initial Inspection,MN22
50000268,JAMAICA BREEZE RESTAURANT,Queens,232-02,MERRICK BOULEVARD,11413.0,3478948049,Caribbean,F,02B,Cycle Inspection / Initial Inspection,QN66
40725375,MARKET PLACE PIZZA,Bronx,0,HUNTS POINT,,7185422900,Pizza,D,04N,Cycle Inspection / Re-inspection,
41626921,CARIBBEAN TOP GRILL,Brooklyn,2077,NOSTRAND AVENUE,11210.0,3472951385,Caribbean,G,02G,Cycle Inspection / Initial Inspection,BK42
50012210,OGLIASTRO,Brooklyn,784,WASHINGTON AVENUE,11238.0,7187893700,Italian,U,06F,Cycle Inspection / Re-inspection,BK64
41385681,PEGASUS COFFEE SHOP,Brooklyn,8610,3 AVENUE,11209.0,7187486977,American,D,10F,Cycle Inspection / Initial Inspection,BK31
50034535,DESERT RAIN LOUNGE,Queens,10729,METROPOLITAN AVE,11375.0,7188801854,American,B,,Smoke-Free Air Act / Re-inspection,QN17
40400149,CHINA GLATT,Brooklyn,4413,13 AVENUE,11219.0,7184382576,Jewish/Kosher,F,02B,Cycle Inspection / Initial Inspection,BK88
41682968,SABOR ANDINO,Brooklyn,6314,14 AVENUE,11219.0,7182362030,Latin American,F,10B,Cycle Inspection / Re-inspection,BK30
50082239,BEST KITCHEN TIME,Brooklyn,1250,NOSTRAND AVENUE,11225.0,7182823688,Chinese,F,04L,Cycle Inspection / Initial Inspection,BK60
40366928,RICHMOND COUNTY COUNTRY CLUB,Staten Island,135,FLAGG PLACE,10304.0,7183510600,American,D,10I,Cycle Inspection / Initial Inspection,SI24
50049945,NEW SUKI SUSHI,Brooklyn,9208,3 AVENUE,11209.0,7182382323,Japanese,D,06D,Cycle Inspection / Initial Inspection,BK31
50011304,LA TRONCALENA RESTAURANT,Queens,10210,37TH AVE,11368.0,3476171957,Latin American,D,10F,Cycle Inspection / Initial Inspection,QN26
50001861,"DUNKIN', 'BASKIN ROBBINS",Manhattan,201,MADISON STREET,10002.0,2125665071,Donuts,D,09C,Cycle Inspection / Initial Inspection,MN28
41352978,WONG WONG NOODLE SHOP,Brooklyn,5410,8 AVENUE,11220.0,7186335633,Chinese,D,04L,Cycle Inspection / Re-inspection,BK34
41611450,ANDAMAN THAI BISTRO,Manhattan,1843,1 AVENUE,10128.0,2127225671,Thai,F,04M,Cycle Inspection / Initial Inspection,MN32
50033800,"CAFE, 911 MUSEUM",Manhattan,180,GREENWICH STREET,10007.0,2123128800,Coffee/Tea,P,02G,Cycle Inspection / Initial Inspection,MN25
41464440,COLLEGE POINT DINER,Queens,14-32,COLLEGE POINT BOULEVARD,11356.0,7184459663,American,F,08A,Cycle Inspection / Initial Inspection,QN23
40762618,BURGER KING,Brooklyn,1412,MYRTLE AVENUE,11237.0,7184431001,Hamburgers,D,10F,Cycle Inspection / Initial Inspection,BK77
40808118,BAR TABAC,Brooklyn,128,SMITH STREET,11201.0,7189230918,French,F,06D,Cycle Inspection / Re-inspection,BK38
50001313,NEW GOLDEN RESTAURANT,Brooklyn,1483,FLATBUSH AVENUE,11210.0,7184346377,Chinese,D,02G,Cycle Inspection / Re-inspection,BK42
50054512,PARIS BAGUETTE,Manhattan,264,1 AVENUE,10009.0,2122530404,Bakery Products/Desserts,U,04L,Cycle Inspection / Re-inspection,MN50
41232906,SHANGHAI RESTAURANT,Queens,95-37,SUTPHIN BOULEVARD,11435.0,7187390158,Chinese,F,06D,Cycle Inspection / Re-inspection,QN61
41629135,CHINA WOK KITCHEN,Manhattan,63,AVENUE D,10009.0,2129799327,Chinese,D,09B,Cycle Inspection / Re-inspection,MN28
50059700,RED POKE,Manhattan,600,9 AVENUE,10036.0,2129748100,Hawaiian,D,10F,Cycle Inspection / Initial Inspection,MN15
41633095,BAMBOO YA,Queens,9711,QUEENS BLVD,11374.0,7188061228,Japanese,D,06F,Cycle Inspection / Re-inspection,QN18
50074071,JIN MA BAKERY,Queens,8622,BROADWAY,11373.0,9175183802,Chinese,F,06B,Cycle Inspection / Initial Inspection,QN29
50049290,ORCHIDEA RESTAURANT,Brooklyn,4815,12 AVENUE,11219.0,7186867500,Jewish/Kosher,U,02G,Cycle Inspection / Initial Inspection,BK88
41083896,CON EDISON CAFETERIA,Manhattan,4,IRVING PLACE,10003.0,2124606075,American,D,10H,Cycle Inspection / Initial Inspection,MN21
41648461,TROPIC POLLO,Queens,9059,CORONA AVENUE,11373.0,7185921868,Latin American,F,10E,Cycle Inspection / Initial Inspection,QN29
40384222,PJ MORANS,Manhattan,3,EAST   48 STREET,10017.0,2127536440,Irish,D,10F,Cycle Inspection / Re-inspection,MN17
50045520,ANNIE'S CARIBBEAN RESTAURANT,Queens,23112,MERRICK BLVD,11413.0,7183419033,Caribbean,P,10F,Cycle Inspection / Initial Inspection,QN66
50013027,RED MOON,Manhattan,132,WEST   45 STREET,10036.0,2123917006,Japanese,D,06D,Cycle Inspection / Initial Inspection,MN17
41430102,FONDA,Brooklyn,434,7 AVENUE,11215.0,7183693144,Mexican,F,02B,Cycle Inspection / Re-inspection,BK37
50001396,PIZZA PLUS,Manhattan,2253,3 AVENUE,10035.0,2122892400,Pizza,F,10F,Cycle Inspection / Initial Inspection,MN34
50073554,SCARPETTA,Manhattan,22,EAST   29 STREET,10016.0,9174559073,Italian,P,10F,Cycle Inspection / Initial Inspection,MN17
41576311,PICCOLO CAFE,Manhattan,238,MADISON AVENUE,10016.0,2124474399,Italian,U,04H,Cycle Inspection / Re-inspection,MN20
41611658,SERVICE BAR 5,Queens,11000,ROCKAWAY BOULEVARD,11420.0,6465881074,American,D,08A,Cycle Inspection / Initial Inspection,QN55
41704299,LOS VERDES,Queens,46-26,GREENPOINT AVENUE,11104.0,7182556600,Latin American,U,10F,Cycle Inspection / Initial Inspection,QN31
41600704,RED MIST,Brooklyn,569,CONEY ISLAND AVENUE,11218.0,7185766969,Middle Eastern,P,04N,Cycle Inspection / Initial Inspection,BK42
41122435,JIMBO'S BURGER PALACE,Manhattan,535,LENOX AVENUE,10037.0,2124918680,American,D,02G,Cycle Inspection / Initial Inspection,MN03
50006796,LA PARADA II RESTAURANT,Brooklyn,5911,4 AVENUE,11220.0,7184396200,Latin American,D,10H,Cycle Inspection / Re-inspection,BK32
40842437,LIN HOME CHINESE RESTAURANT,Bronx,2461,UNIVERSITY AVENUE,10468.0,7183642504,Chinese,D,06C,Cycle Inspection / Initial Inspection,BX30
41698238,MCDONALD'S,Bronx,3550,CONNER STREET,10475.0,7189942083,Hamburgers,D,10F,Cycle Inspection / Initial Inspection,BX13
50072367,"JUICE, FOOD/FUEL",Manhattan,1211,AVENUE OF THE AMERICAS,10036.0,6464072632,American,U,06A,Cycle Inspection / Re-inspection,MN17
50066675,Bao Ding,Queens,4205,162ND ST,11358.0,6464316255,Chinese,P,06C,Pre-permit (Operational) / Initial Inspection,QN52
40993510,THE NEW SANTIAGO RESTAURANT,Brooklyn,3412,FULTON STREET,11208.0,7188275858,Spanish,F,04N,Cycle Inspection / Initial Inspection,BK83
40400039,CAFE GITANE,Manhattan,242,MOTT STREET,10012.0,2123349552,Moroccan,F,08A,Cycle Inspection / Initial Inspection,MN24
50099700,CHECKERS,Manhattan,23,SAINT JAMES PLACE,10038.0,2125878870,Hamburgers,D,10F,Pre-permit (Operational) / Re-inspection,MN27
50074398,SPY C CUISINE,Queens,7206,AUSTIN ST,11375.0,7182630357,Chinese,U,10B,Cycle Inspection / Initial Inspection,QN17
50067695,NEW YONG SHENG,Queens,11919,101ST AVE,11419.0,7184419662,Chinese,P,06C,Pre-permit (Operational) / Initial Inspection,QN54
50018653,JJM CAFE,Brooklyn,6310,20 AVENUE,11204.0,7182560138,Chinese,D,10F,Cycle Inspection / Re-inspection,BK28
41248591,NEW YORK TIMES CAFE,Manhattan,620,8 AVENUE,10018.0,6464282223,American,D,10B,Cycle Inspection / Initial Inspection,MN17
40716479,LIFFY II BAR,Manhattan,5009,BROADWAY,10034.0,2125447669,Irish,D,10D,Cycle Inspection / Re-inspection,MN01
50094852,WHIPPED - URBAN DESSERT LAB,Brooklyn,103,NORTH    3 STREET,11249.0,9292669447,Frozen Desserts,D,08A,Pre-permit (Non-operational) / Initial Inspection,BK73
50068253,ICE CREAM HOUSE ON 36,Brooklyn,2,CHURCH AVENUE,11218.0,7189720222,Frozen Desserts,F,16B,Trans Fat / Initial Inspection,BK88
50048872,XING SHUN DA RESTAURANT,Queens,4418,KISSENA BLVD,11355.0,7183211262,Chinese,F,06D,Cycle Inspection / Initial Inspection,QN22
50042642,KOGANE,Brooklyn,76,HENRY STREET,11201.0,7188752828,Asian/Asian Fusion,F,10A,Cycle Inspection / Re-inspection,BK09
50107089,DESI GRILL,Queens,12415,ROCKAWAY BLVD,11420.0,4049218372,,,,,QN55
41387635,ANGELOS DELI RESTAURANT,Queens,5000,GRAND AVENUE,11378.0,7183864423,Mexican,U,02B,Cycle Inspection / Initial Inspection,QN30
50000187,GRANDMA PIZZA,Manhattan,2551,AMSTERDAM AVENUE,10033.0,2129274895,Pizza,U,06E,Cycle Inspection / Re-inspection,MN35
50072645,PRONTO CAFE,Brooklyn,3105,AVENUE H,11210.0,3474139300,Sandwiches,D,10F,Cycle Inspection / Re-inspection,BK42
41698598,LULU JUICY FRUIT,Bronx,550,SOUTHERN BOULEVARD,10455.0,3478625316,Sandwiches/Salads/Mixed Buffet,U,04N,Cycle Inspection / Initial Inspection,BX33
41272917,BAR GREAT HARRY,Brooklyn,280,SMITH STREET,11231.0,7182221103,American,D,06B,Cycle Inspection / Initial Inspection,BK33
40399373,LA BARCA RESTAURANT,Manhattan,3892,BROADWAY,10032.0,2129281090,Latin American,D,02B,Cycle Inspection / Initial Inspection,MN36
41415201,COUNTRY HEART COOKING,Queens,202-20,ROCKAWAY POINT BOULEVARD,11697.0,7183183445,American,U,05D,Cycle Inspection / Initial Inspection,QN10
50074148,JUICE GENERATION INC,Manhattan,4,ASTOR PLACE,10003.0,9176855305,"Juice, Smoothies, Fruit Salads",E,16D,Calorie Posting / Initial Inspection,MN23
40943306,BEST-BITES RESTAURANT & BAKERY,Brooklyn,4601,CHURCH AVENUE,11203.0,7184623842,Bakery Products/Desserts,F,10B,Cycle Inspection / Re-inspection,BK91
41623174,NEW CHAMPION WOK,Queens,1039,41 AVENUE,11101.0,7183615881,Chinese,D,10F,Cycle Inspection / Re-inspection,QN68
50056775,PIETRO NOLITA,Manhattan,174,ELIZABETH STREET,10012.0,6469984999,Italian,D,10B,Pre-permit (Operational) / Re-inspection,MN24
50032652,LAS DELICIAS RESTAURANT & BAKERY,Queens,1801,COLLEGE POINT BLVD,11356.0,7184604911,Spanish,D,09C,Cycle Inspection / Initial Inspection,QN23
50092290,KRAVE IT,Queens,4015,BELL BLVD,11361.0,3478368713,Pizza,D,10F,Pre-permit (Operational) / Re-inspection,QN46
50038475,BAILEY SEAFOOD MARKET & RESTAURANT,Bronx,146,WEST  231 STREET,10463.0,3479646295,Seafood,U,02B,Cycle Inspection / Initial Inspection,BX28
50088746,CAFE M,Queens,709,SENECA AVENUE,11385.0,6469491811,Coffee/Tea,G,10F,Pre-permit (Operational) / Re-inspection,QN20
50058627,GLATT CONEY KOSHER CHINESE RESTAURANT,Brooklyn,1558,CONEY ISLAND AVENUE,11230.0,7186767781,Jewish/Kosher,F,09B,Cycle Inspection / Initial Inspection,BK46
41450589,LA PERLA DEL ULUA RESTAURANT,Brooklyn,354,MELROSE STREET,11237.0,7183669407,Spanish,U,08C,Cycle Inspection / Initial Inspection,BK77
40824512,COURTYARD BY MARRIOTT,Queens,14511,NORTH CONDUIT AVENUE,11436.0,7188482121,American,D,06D,Cycle Inspection / Re-inspection,QN76
50002228,"SUBWAY, CARVEL",Manhattan,112,JOHN STREET,10038.0,2127327283,Sandwiches,D,10F,Cycle Inspection / Initial Inspection,MN25
41459414,NEW YUNG HONG,Bronx,271,WEST KINGSBRIDGE ROAD,10463.0,7185490030,Chinese,D,10F,Cycle Inspection / Re-inspection,BX28
50095643,HUTONG,Manhattan,731,LEXINGTON AVENUE,10022.0,2127584800,Asian/Asian Fusion,D,06E,Pre-permit (Operational) / Re-inspection,MN19
50077895,"COURTYARD LONG ISLAND CITY, MANHATTAN VIEW",Queens,2915,QUEENS PLZ N,11101.0,7187860003,American,D,04H,Cycle Inspection / Initial Inspection,QN68
50074496,CAFE BISTRO,Manhattan,312,WEST   34 STREET,10001.0,9172612450,American,F,02A,Pre-permit (Operational) / Re-inspection,MN13
41178124,CAFE 57,Manhattan,300,WEST   57 STREET,10019.0,2126492729,American,D,10F,Cycle Inspection / Initial Inspection,MN15
40589546,EL CHIVITO D'ORO III,Queens,8402,37 AVENUE,11372.0,7184240600,Spanish,F,02H,Cycle Inspection / Initial Inspection,QN28
40399817,NOVITA,Manhattan,102,EAST   22 STREET,10010.0,2126772222,Italian,D,10F,Cycle Inspection / Initial Inspection,MN21
41090127,PORTOFINO RESTAURANT,Bronx,555,CITY ISLAND AVENUE,10464.0,7188851220,Italian,F,02B,Cycle Inspection / Re-inspection,BX10
40945190,3 SISTERS' & SHANTA'S RESTAURANT & BAKERY,Queens,10704,LIBERTY AVENUE,11417.0,7188453570,Caribbean,F,08A,Cycle Inspection / Initial Inspection,QN55
41580756,ROTI ON THE RUN,Brooklyn,189,NORWOOD AVENUE,11208.0,7182354414,Caribbean,F,10F,Cycle Inspection / Re-inspection,BK83
41234608,LA ESCUELITA NUEVA BAR LOUNGE,Queens,78-07,ROOSEVELT AVENUE,11372.0,7186516468,Latin American,B,,Cycle Inspection / Re-inspection,QN28
50034377,MAGGIE MAE'S,Queens,4115,QUEENS BLVD,11104.0,7184333067,Bottled Beverages,D,04H,Cycle Inspection / Re-inspection,QN31
50093565,AVE COFFEE HOUSE,Queens,4501,GREENPOINT AVE,11104.0,3477384276,Coffee/Tea,D,10J,Pre-permit (Operational) / Initial Inspection,QN31
40423571,ARTUSO PASTRY SHOP,Bronx,670,EAST  187 STREET,10458.0,7183672515,Italian,D,06F,Cycle Inspection / Re-inspection,BX06
41469010,MOMENTO RESTAURANT,Queens,2513,QUEENS PLAZA NORTH,11101.0,7187868297,Spanish,F,08A,Cycle Inspection / Initial Inspection,QN68
50072341,DELICIOUS HUANG BAKERY,Manhattan,139,HESTER STREET,10002.0,2129252471,Chinese,F,22F,Pre-permit (Operational) / Re-inspection,MN27
50033339,BITE OF HONG KONG,Manhattan,81,CHRYSTIE STREET,10002.0,9176601103,Chinese,D,10B,Cycle Inspection / Re-inspection,MN27
41139066,HALLAL SANDWICH SHOP,Queens,25-61,STEINWAY STREET,11103.0,7187269262,Sandwiches,D,09C,Cycle Inspection / Initial Inspection,QN70
41090212,MINNIE'S,Manhattan,29,CLINTON STREET,10002.0,6467264245,American,D,02G,Cycle Inspection / Initial Inspection,MN27
50032946,CAPTAIN'S CAFE 33,Manhattan,18,EAST   33 STREET,10016.0,2127797191,Coffee/Tea,P,08A,Cycle Inspection / Initial Inspection,MN17
41400378,QUEENS BUFFET,Queens,90-10,ATLANTIC AVENUE,11416.0,7183237799,Chinese,G,06C,Cycle Inspection / Initial Inspection,QN53
41347045,HIBERNIA,Manhattan,401,WEST   50 STREET,10019.0,2129699703,Irish,P,04N,Cycle Inspection / Initial Inspection,MN15
50048064,JES CATERING,Bronx,1438,EAST GUN HILL ROAD,10469.0,7189948175,Caribbean,P,08C,Pre-permit (Operational) / Initial Inspection,BX31
40401084,MCCABE'S BAR CAR,Queens,3915,192 STREET,11358.0,7183579886,Irish,D,10F,Cycle Inspection / Initial Inspection,QN48
50076675,ELIM BISTRO,Manhattan,11,PARK PLACE,10007.0,2126194266,Sandwiches,U,04M,Cycle Inspection / Re-inspection,MN24
50061081,B & D HALAL RESTAURANT,Manhattan,163,WEST   29 STREET,10001.0,2122687602,African,F,06C,Pre-permit (Operational) / Initial Inspection,MN17
41566492,AU BON PAIN,Brooklyn,525,EAST   68 STREET,,2127467642,Soups/Salads/Sandwiches,P,04N,Cycle Inspection / Initial Inspection,
50042549,VANESSA DUMPLINGS,Manhattan,118A,ELDRIDGE STREET,10002.0,2126258008,Chinese,D,04L,Cycle Inspection / Initial Inspection,MN27
41652187,GOLDEN CORNER NOODLES,Queens,4215,COLLEGE POINT BOULEVARD,11355.0,7188860123,Chinese,F,06C,Cycle Inspection / Initial Inspection,QN22
40608702,BRIOSO RISTORANTE,Staten Island,174,NEW DORP LANE,10306.0,7186671700,Italian,D,06D,Cycle Inspection / Re-inspection,SI45
50072470,K & J FRIED CHICKEN AND BURGER,Brooklyn,415,MOTHER GASTON BOULEVARD,11212.0,9172090001,Chicken,F,06C,Pre-permit (Operational) / Initial Inspection,BK81
50056419,QUEENS SEAFOOD RESTAURANT,Queens,82-22,45 AVENUE,11373.0,7184783330,Chinese,U,04K,Cycle Inspection / Re-inspection,QN50
41685696,MAISON KAYSER,Manhattan,1294,3 AVENUE,10021.0,2127443100,French,D,10F,Cycle Inspection / Initial Inspection,MN40
41538850,PEE DEE STEAK,Manhattan,2006,3 AVENUE,10029.0,2129963300,American,U,04N,Cycle Inspection / Re-inspection,MN33
50047078,POKE FRESH SUSHI,Manhattan,1588,YORK AVENUE,10028.0,2125355798,Chinese/Japanese,F,04L,Cycle Inspection / Re-inspection,MN32
40634607,PIZZA ITALIA 1,Bronx,842,EAST  180 STREET,10460.0,7185842500,Pizza,F,05D,Cycle Inspection / Initial Inspection,BX17
40853915,VISTA HERMOSA RESTAURANT,Bronx,1201,EVERGREEN AVENUE,10472.0,7188609674,Mexican,U,06D,Cycle Inspection / Initial Inspection,BX08
50087753,DJ CLUB INC KTV & LOUNGE,Queens,3346,LINDEN PL,11354.0,7187103552,Fruits/Vegetables,D,10B,Pre-permit (Operational) / Re-inspection,QN22
41711596,SERGIO'S PIZZA & DELI,Queens,48-03,DITMARS BOULEVARD,11105.0,7182748595,Sandwiches,U,08A,Cycle Inspection / Initial Inspection,QN72
40991382,"COZY CORNER, CHICKEN LOVER",Manhattan,1161,2 AVENUE,10065.0,2123086052,Chicken,U,08A,Cycle Inspection / Re-inspection,MN31
50002265,SUSHI NAKAZAWA,Manhattan,23,COMMERCE STREET,10014.0,2129242212,Japanese,D,08A,Cycle Inspection / Re-inspection,MN23
50004389,ROXY DINER,Manhattan,694,8 AVENUE,10036.0,2125759700,American,F,06D,Cycle Inspection / Initial Inspection,MN17
41535608,PRONTO PIZZA,Manhattan,62,WEST   48 STREET,10036.0,2129214004,Pizza,D,08A,Cycle Inspection / Re-inspection,MN17
50056825,BEST PIZZA,Brooklyn,24,AVENUE O,11204.0,7185133220,Pizza,U,02G,Cycle Inspection / Initial Inspection,BK29
41324345,NEW SUN HING KITCHEN,Brooklyn,2018,BEDFORD AVENUE,11226.0,7186932688,Chinese,G,06C,Cycle Inspection / Initial Inspection,BK60
50071474,BEST BAGEL & COFFEE,Manhattan,225,WEST   35 STREET,10001.0,2125644409,Bagels/Pretzels,F,10F,Cycle Inspection / Initial Inspection,MN17
41628478,KFC,Queens,15850,CROSS BAY BOULEVARD,11414.0,7188439312,Chicken,F,04N,Cycle Inspection / Initial Inspection,QN57
50060065,MON HING,Brooklyn,497,ALBANY AVENUE,11203.0,7189533739,Chinese,P,04M,Cycle Inspection / Initial Inspection,BK60
50058976,CHINA KING,Manhattan,285,3 AVENUE,10010.0,2126798882,Chinese,F,10F,Cycle Inspection / Initial Inspection,MN21
50062800,BARDOLINO PIZZA,Manhattan,1505,LEXINGTON AVENUE,10029.0,6469187455,Pizza,F,08C,Cycle Inspection / Initial Inspection,MN33
50105493,Soma cakes NYC,Manhattan,380,EAST   10 STREET,10009.0,2123881801,,,,,MN28
50049448,"OPPA , W4 PIZZA",Manhattan,162,WEST    4 STREET,10014.0,6464100446,American,U,02B,Cycle Inspection / Initial Inspection,MN23
50050467,SYBIL'S BAKERY,Queens,15924,HILLSIDE AVE,11432.0,7182972359,Caribbean,D,08A,Cycle Inspection / Re-inspection,QN61
50043150,BETWEEN THE BREAD,Manhattan,609,WEST   27 STREET,10001.0,2127651687,Salads,P,06F,Cycle Inspection / Initial Inspection,MN13
40580683,THE ORIGINAL PIZZA OF AVENUE L,Brooklyn,9514,AVENUE L,11236.0,7185313559,Pizza,F,06C,Cycle Inspection / Initial Inspection,BK50
50070366,VILLAGE DINER,Queens,81-74,LEFFERTS BOULEVARD,11415.0,7188503787,American,D,06B,Cycle Inspection / Re-inspection,QN60
50017419,MOTT HAVEN BAR & GRILL,Bronx,2412,3 AVENUE,10454.0,7186652001,American,F,02B,Cycle Inspection / Initial Inspection,BX39
41693374,ALEX CAFE & DELI,Manhattan,1018,LEXINGTON AVENUE,10021.0,2127449666,Sandwiches,F,06F,Cycle Inspection / Re-inspection,MN40
41406973,EURO PIZZA,Bronx,634,EAST  169 STREET,10456.0,7188939354,Pizza,D,10F,Cycle Inspection / Initial Inspection,BX35
50011758,LOS PRIMOS RESTAURANT,Brooklyn,704,GRAND STREET,11211.0,7184868449,Latin American,F,06D,Cycle Inspection / Initial Inspection,BK90
50007626,THE GLOBE TAVERN,Queens,49-10,SKILLMAN AVENUE,11377.0,7186512558,Irish,P,06D,Cycle Inspection / Initial Inspection,QN31
50048304,13106 GRAND EVERGREEN CHINESE RESTAURANT,Queens,13106,ROCKAWAY BLVD,11420.0,7186593948,Chinese,D,06C,Cycle Inspection / Initial Inspection,QN55
50037802,RESTAURANT LA SAVANE,Manhattan,239,WEST  116 STREET,10026.0,6464904644,African,D,10F,Cycle Inspection / Initial Inspection,MN11
41260669,MATTEO'S OF HOWARD BEACH,Queens,92-10,SHORE PARKWAY,11414.0,7183222606,Italian,D,10F,Cycle Inspection / Re-inspection,QN57
41433069,ISLANDER TASTE,Staten Island,645,ROSSVILLE AVENUE,10309.0,7189674160,Chinese,P,06F,Cycle Inspection / Initial Inspection,SI32
41475175,CAFE VIA ESPRESSO,Queens,2409,STEINWAY STREET,11103.0,7185453290,Coffee/Tea,U,02G,Cycle Inspection / Re-inspection,QN70
50050498,SUBWAY,Brooklyn,120,WYCKOFF AVENUE,11237.0,7188212995,Sandwiches,D,10F,Cycle Inspection / Re-inspection,BK77
